,M1,M2,M3,P1,P2,P2_1,P2_2,P2_3,P3,P3_1,P3_3,P4,P4_1,P4_2,P4_3,P6,P7,P8,IJ1-IJ2,-IJ1,IJ2-,IJ3-IJ4,-IJ3,IJ4-,IJ5-IJ6,-IJ5,IJ6-,IJ7-IJ8,-IJ7,IJ8-,IJ1-IJ3,IJ4-IJ2,IJ3-IJ5,IJ5-IJ7,IJ7-IJ61,IJ4-IJ6,IJ6-IJ8,IJ8-IJ61,Main_Pump
0,0.03503814,0.03503814,0.03503814,0.03503814,0.035038125,7.570525e-09,7.567553e-09,7.465138e-09,7.3949424e-09,4.257602e-09,0.0,0.0,0.0,0.0,0.0,0.035038132,0.035038132,0.035038132,0.01751907,0.0,0.035038132,0.01751906,0.035038114,0.0,0.0,0.0,0.0,1.15966765e-08,0.0,0.0,-0.017519053,0.017519062,0.0,0.0,-3.7033698e-09,0.0,0.0,-2.8710305e-09,0.03503814
3600,0.035038065,0.035038065,0.035038065,0.035038065,0.03503805,-1.5819431e-07,-1.5840321e-07,-1.584252e-07,-1.5837665e-07,-6.4227814e-09,0.0,0.0,0.0,0.0,0.0,0.03503822,0.03503822,0.03503822,0.017519115,0.0,0.03503822,0.017519107,0.03503821,0.0,0.0,0.0,0.0,-7.2939514e-08,0.0,0.0,-0.017519102,0.017519107,0.0,0.0,1.5158187e-07,0.0,0.0,1.1183742e-08,0.035038065
7200,0.035038132,0.035038132,0.035038132,0.035038132,0.03503811,-1.664628e-08,-1.679036e-08,-1.6902085e-08,-1.6988096e-08,-2.2716167e-09,0.0,0.0,0.0,0.0,0.0,0.035038147,0.035038147,0.035038147,0.017519077,0.0,0.035038147,0.017519068,0.035038132,0.0,0.0,0.0,0.0,-1.6294303e-08,0.0,0.0,-0.01751906,0.01751907,0.0,0.0,1.7511345e-08,0.0,0.0,9.8632045e-09,0.035038132
10800,0.035038136,0.035038136,0.035038136,0.035038136,0.03503812,1.0077775e-09,8.4245727e-10,8.546634e-10,8.23121e-10,2.1155605e-08,0.0,0.0,0.0,0.0,0.0,0.035038136,0.035038136,0.035038136,0.017519072,0.0,0.035038136,0.017519066,0.035038117,0.0,0.0,0.0,0.0,-2.0168343e-08,0.0,0.0,-0.017519057,0.017519066,0.0,0.0,2.0461618e-08,0.0,0.0,-2.0736772e-08,0.035038136
14400,0.03503816,0.03503816,0.03503816,0.03503816,0.035038143,4.80863e-08,4.8442633e-08,4.7874767e-08,4.789188e-08,5.0481934e-09,0.0,0.0,0.0,0.0,0.0,0.035038106,0.035038106,0.035038106,0.017519057,0.0,0.035038106,0.017519051,0.035038095,0.0,0.0,0.0,0.0,2.3840355e-08,0.0,0.0,-0.017519044,0.017519051,0.0,0.0,-2.4917275e-08,0.0,0.0,1.3679492e-08,0.03503816
18000,0.035038136,0.035038136,0.035038136,0.035038136,0.03503812,8.948777e-10,7.387464e-10,7.2039924e-10,7.1636697e-10,-2.9824005e-08,0.0,0.0,0.0,0.0,0.0,0.035038136,0.035038136,0.035038136,0.017519072,0.0,0.035038136,0.017519066,0.035038117,0.0,0.0,0.0,0.0,3.0199438e-08,0.0,0.0,-0.017519057,0.017519066,0.0,0.0,-3.0699578e-08,0.0,0.0,2.9901287e-08,0.035038136
21600,0.035038203,0.035038203,0.035038203,0.035038203,0.035038188,1.5564153e-07,1.5589625e-07,1.5781812e-07,1.5644564e-07,3.8804924e-09,0.0,0.0,0.0,0.0,0.0,0.035038047,0.035038047,0.035038047,0.017519027,0.0,0.035038047,0.017519021,0.035038035,0.0,0.0,0.0,0.0,-5.968735e-11,0.0,0.0,-0.017519014,0.017519021,0.0,0.0,-1.648949e-07,0.0,0.0,-1.3076012e-09,0.035038203
25200,0.035038132,0.035038132,0.035038132,0.035038132,0.035038114,-9.723379e-09,-1.0011787e-08,-9.959421e-09,-1.0058823e-08,-1.985878e-09,0.0,0.0,0.0,0.0,0.0,0.035038143,0.035038143,0.035038143,0.017519074,0.0,0.03503814,0.017519066,0.035038125,0.0,0.0,0.0,0.0,1.957953e-09,0.0,0.0,-0.017519059,0.017519066,0.0,0.0,2.7449976e-09,0.0,0.0,1.0863994e-08,0.035038132
28800,0.03503815,0.03503815,0.03503815,0.03503815,0.035038136,3.120425e-08,3.0989195e-08,3.094829e-08,3.0686333e-08,3.5801337e-09,0.0,0.0,0.0,0.0,0.0,0.035038117,0.035038117,0.035038117,0.017519062,0.0,0.035038117,0.017519055,0.035038102,0.0,0.0,0.0,0.0,2.0503904e-08,0.0,0.0,-0.01751905,0.017519055,0.0,0.0,-2.455837e-08,0.0,0.0,1.5536724e-08,0.03503815
32400,0.035038214,0.035038214,0.035038214,0.035038214,0.035038203,1.8738234e-07,1.8726183e-07,1.8727167e-07,1.8724874e-07,4.6274245e-08,0.0,0.0,0.0,0.0,0.0,0.03503803,0.03503803,0.03503803,0.01751902,0.0,0.03503803,0.017519012,0.035038017,0.0,0.0,0.0,0.0,7.920363e-08,0.0,0.0,-0.017519003,0.017519012,0.0,0.0,-1.4201545e-07,0.0,0.0,-4.7113108e-08,0.035038214
