,M1,M2,M3,P1,P2,P2_1,P2_2,P2_3,P3,P3_1,P3_3,P4,P4_1,P4_2,P4_3,P6,P7,P8,IJ1-IJ2,-IJ1,IJ2-,IJ3-IJ4,-IJ3,IJ4-,IJ5-IJ6,-IJ5,IJ6-,IJ7-IJ8,-IJ7,IJ8-,IJ1-IJ3,IJ4-IJ2,IJ3-IJ5,IJ5-IJ7,IJ7-IJ61,IJ4-IJ6,IJ6-IJ8,IJ8-IJ61,Main_Pump
0,0.038133223,0.038133223,0.038133223,0.038133223,0.0051647937,0.0,0.0,0.0,0.0,0.0,2.450396e-09,2.7171747e-09,0.0,0.0,0.0051647895,0.038133197,0.038133197,0.038133197,0.022475235,0.03296843,0.032968406,0.015657987,0.0051647937,0.0051647895,0.0,0.0,0.0,0.0,0.0,-3.1474954e-09,0.010493193,0.010493171,0.0,0.0,0.0,2.535746e-08,1.9421302e-08,2.950076e-09,0.038133223
3600,0.038133208,0.038133208,0.038133208,0.038133208,0.0051647914,0.0,0.0,0.0,0.0,0.0,-1.7561739e-09,-1.3962563e-09,0.0,0.0,0.0051647914,0.038133208,0.038133208,0.038133208,0.022475233,0.032968417,0.032968417,0.015657978,0.0051647914,0.0051647914,0.0,0.0,0.0,0.0,0.0,8.3293894e-10,0.010493185,0.010493185,0.0,0.0,0.0,3.4501522e-09,-1.15857296e-10,-1.5160682e-09,0.038133208
7200,0.038133204,0.038133204,0.038133204,0.038133204,0.005164791,0.0,0.0,0.0,0.0,0.0,-2.5466096e-09,-2.795189e-09,0.0,0.0,0.0051647923,0.03813321,0.03813321,0.03813321,0.022475231,0.032968413,0.03296842,0.015657973,0.005164791,0.0051647923,0.0,0.0,0.0,0.0,0.0,-9.447527e-09,0.0104931835,0.010493191,0.0,0.0,0.0,-6.3684285e-09,-2.069369e-09,-6.471815e-09,0.038133204
10800,0.038133208,0.038133208,0.038133208,0.038133208,0.0051647914,0.0,0.0,0.0,0.0,0.0,6.9784596e-09,6.3566183e-09,0.0,0.0,0.0051647914,0.038133208,0.038133208,0.038133208,0.022475233,0.032968417,0.032968417,0.015657976,0.0051647914,0.0051647914,0.0,0.0,0.0,0.0,0.0,-1.945868e-08,0.010493185,0.010493187,0.0,0.0,0.0,-7.8367846e-09,-7.125942e-09,8.336362e-09,0.038133208
14400,0.038133208,0.038133208,0.038133208,0.038133208,0.0051647914,0.0,0.0,0.0,0.0,0.0,-3.6144985e-09,-3.6011434e-09,0.0,0.0,0.0051647914,0.038133208,0.038133208,0.038133208,0.022475233,0.032968417,0.032968417,0.015657978,0.0051647914,0.0051647914,0.0,0.0,0.0,0.0,0.0,6.814961e-09,0.010493186,0.010493184,0.0,0.0,0.0,-3.053517e-09,6.918589e-09,-3.5994747e-09,0.038133208
18000,0.038133208,0.038133208,0.038133208,0.038133208,0.005164792,0.0,0.0,0.0,0.0,0.0,1.3363191e-08,1.3344331e-08,0.0,0.0,0.0051647914,0.038133208,0.038133208,0.038133208,0.022475233,0.032968417,0.032968417,0.015657978,0.005164792,0.0051647914,0.0,0.0,0.0,0.0,0.0,-1.3479336e-08,0.010493186,0.0104931835,0.0,0.0,0.0,3.9690113e-09,5.7128173e-09,1.5485307e-08,0.038133208
21600,0.03813322,0.03813322,0.03813322,0.03813322,0.005164793,0.0,0.0,0.0,0.0,0.0,2.0637885e-09,2.2186606e-09,0.0,0.0,0.00516479,0.0381332,0.0381332,0.0381332,0.022475235,0.032968424,0.03296841,0.015657986,0.0051647928,0.00516479,0.0,0.0,0.0,0.0,0.0,-2.6618199e-09,0.010493191,0.010493176,0.0,0.0,0.0,1.1757316e-08,1.6395e-09,1.3942383e-09,0.03813322
25200,0.038133208,0.038133208,0.038133208,0.038133208,0.0051647914,0.0,0.0,0.0,0.0,0.0,-2.2282391e-09,-2.6266578e-09,0.0,0.0,0.0051647914,0.038133208,0.038133208,0.038133208,0.022475233,0.032968417,0.032968417,0.015657978,0.0051647914,0.0051647914,0.0,0.0,0.0,0.0,0.0,1.7586776e-09,0.010493185,0.010493185,0.0,0.0,0.0,6.362923e-09,6.362938e-09,6.9539213e-10,0.038133208
28800,0.038133204,0.038133204,0.038133204,0.038133204,0.005164791,0.0,0.0,0.0,0.0,0.0,-9.576268e-11,-1.0411036e-09,0.0,0.0,0.0051647928,0.038133215,0.038133215,0.038133215,0.022475231,0.03296841,0.032968424,0.015657973,0.005164791,0.0051647928,0.0,0.0,0.0,0.0,0.0,-7.920184e-09,0.010493183,0.010493193,0.0,0.0,0.0,-1.5376195e-08,-2.3766564e-08,7.7371815e-10,0.038133204
32400,0.03813321,0.03813321,0.03813321,0.03813321,0.005164792,0.0,0.0,0.0,0.0,0.0,6.5794796e-09,6.2630274e-09,0.0,0.0,0.0051647914,0.038133208,0.038133208,0.038133208,0.022475233,0.03296842,0.032968413,0.01565798,0.005164792,0.0051647914,0.0,0.0,0.0,0.0,0.0,7.018878e-10,0.010493187,0.0104931835,0.0,0.0,0.0,1.5291144e-09,6.1972827e-09,4.6477324e-09,0.03813321
36000,0.038133204,0.038133204,0.038133204,0.038133204,0.005164791,0.0,0.0,0.0,0.0,0.0,3.5843006e-09,3.4728913e-09,0.0,0.0,0.0051647928,0.038133215,0.038133215,0.038133215,0.022475231,0.03296841,0.032968424,0.015657973,0.005164791,0.0051647928,0.0,0.0,0.0,0.0,0.0,1.7985216e-09,0.010493183,0.010493193,0.0,0.0,0.0,-1.2892547e-08,-9.665912e-09,3.3412775e-09,0.038133204
39600,0.038133208,0.038133208,0.038133208,0.038133208,0.0051647914,0.0,0.0,0.0,0.0,0.0,-5.460469e-10,1.4184727e-09,0.0,0.0,0.0051647914,0.038133208,0.038133208,0.038133208,0.022475233,0.032968417,0.032968417,0.015657978,0.0051647914,0.0051647914,0.0,0.0,0.0,0.0,0.0,2.0792343e-09,0.010493186,0.010493184,0.0,0.0,0.0,4.527959e-09,5.8219065e-09,1.585742e-09,0.038133208
43200,0.038133282,0.038133282,0.038133282,0.038133282,0.005164802,0.0,0.0,0.0,0.0,0.0,-9.65852e-10,-1.4015212e-09,0.0,0.0,0.0051647793,0.03813314,0.03813314,0.03813314,0.022475252,0.03296848,0.03296836,0.015658028,0.005164802,0.0051647793,0.0,0.0,0.0,0.0,0.0,-5.0792964e-10,0.010493227,0.01049311,0.0,0.0,0.0,1.2877005e-07,1.4664393e-08,3.055608e-10,0.038133282
46800,0.038133197,0.038133197,0.038133197,0.038133197,0.0051647895,0.0,0.0,0.0,0.0,0.0,-1.0095074e-09,-6.9363937e-10,0.0,0.0,0.005164794,0.038133223,0.038133223,0.038133223,0.02247523,0.032968406,0.03296843,0.015657965,0.0051647895,0.005164794,0.0,0.0,0.0,0.0,0.0,-5.3055773e-09,0.010493177,0.010493202,0.0,0.0,0.0,-2.7932687e-08,-3.046523e-08,-3.3206987e-08,0.038133197
50400,0.038133208,0.038133208,0.038133208,0.038133208,0.0051647914,0.0,0.0,0.0,0.0,0.0,-8.557198e-12,-9.782961e-10,0.0,0.0,0.0051647914,0.038133208,0.038133208,0.038133208,0.022475233,0.032968417,0.032968417,0.015657978,0.0051647914,0.0051647914,0.0,0.0,0.0,0.0,0.0,7.1101935e-10,0.010493186,0.010493184,0.0,0.0,0.0,3.0643117e-09,3.6908596e-09,-1.4516905e-09,0.038133208
