,M1,M2,M3,P1,P2,P2_1,P2_2,P2_3,P3,P3_1,P3_3,P4,P4_1,P4_2,P4_3,P6,P7,P8,IJ1-IJ2,-IJ1,IJ2-,IJ3-IJ4,-IJ3,IJ4-,IJ5-IJ6,-IJ5,IJ6-,IJ7-IJ8,-IJ7,IJ8-,IJ1-IJ3,IJ4-IJ2,IJ3-IJ5,IJ5-IJ7,IJ7-IJ61,IJ4-IJ6,IJ6-IJ8,IJ8-IJ61,Main_Pump
0,0.035038143,0.035038143,0.035038143,0.035038143,0.0,1.5767274e-09,8.802752e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035038117,0.035038132,0.035038132,0.035038132,0.017519074,0.035038143,0.0,0.01751906,-5.013996e-09,0.035038117,0.0,0.0,0.0,0.0,8.316522e-09,0.0,0.01751907,-0.017519059,2.3155813e-09,-1.5758004e-09,0.0,0.0,0.0,0.0,0.035038143
3600,0.035038143,0.035038143,0.035038143,0.035038143,0.0,-6.3230914e-09,-6.2029044e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035038114,0.035038132,0.035038132,0.035038132,0.017519072,0.035038143,0.0,0.017519059,4.6477324e-09,0.035038114,0.0,0.0,0.0,0.0,-9.217412e-09,0.0,0.01751907,-0.017519057,1.5236887e-08,1.2767772e-08,0.0,0.0,0.0,0.0,0.035038143
7200,0.035038114,0.035038114,0.035038114,0.035038114,0.0,-4.7496695e-10,-1.2391002e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035038136,0.03503815,0.03503815,0.03503815,0.01751907,0.035038114,0.0,0.01751908,2.642036e-08,0.035038136,0.0,0.0,0.0,0.0,3.5220575e-09,0.0,0.017519046,-0.017519055,-2.1687036e-08,8.13643e-09,0.0,0.0,0.0,0.0,0.035038114
10800,0.035038132,0.035038132,0.035038132,0.035038132,0.0,-2.5204159e-09,5.2562583e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03503812,0.035038136,0.035038136,0.035038136,0.017519072,0.035038132,0.0,0.017519066,-2.5596438e-09,0.03503812,0.0,0.0,0.0,0.0,3.3660923e-09,0.0,0.01751906,-0.017519055,-8.8355865e-09,-1.1798135e-09,0.0,0.0,0.0,0.0,0.035038132
14400,0.03503814,0.03503814,0.03503814,0.03503814,0.0,9.2725e-09,9.0536405e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035038117,0.035038132,0.035038132,0.035038132,0.017519072,0.03503814,0.0,0.01751906,-1.8399279e-08,0.035038117,0.0,0.0,0.0,0.0,8.816146e-09,0.0,0.017519066,-0.017519057,-5.1730065e-09,-5.8659033e-09,0.0,0.0,0.0,0.0,0.03503814
18000,0.03503816,0.03503816,0.03503816,0.03503816,0.0,9.1955615e-10,1.1806388e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035038102,0.035038117,0.035038117,0.035038117,0.017519072,0.03503816,0.0,0.017519047,-3.4366257e-09,0.035038102,0.0,0.0,0.0,0.0,1.3683172e-08,0.0,0.017519083,-0.017519057,3.0683623e-08,2.9546328e-08,0.0,0.0,0.0,0.0,0.03503816
21600,0.03503816,0.03503816,0.03503816,0.03503816,0.0,-1.7526056e-10,1.034532e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035038102,0.035038117,0.035038117,0.035038117,0.017519074,0.03503816,0.0,0.017519047,-8.6788066e-10,0.035038102,0.0,0.0,0.0,0.0,-4.0278136e-10,0.0,0.017519083,-0.017519057,1.7211754e-08,6.051834e-10,0.0,0.0,0.0,0.0,0.03503816
25200,0.035038162,0.035038162,0.035038162,0.035038162,0.0,-5.060324e-10,4.732691e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035038102,0.035038114,0.035038114,0.035038114,0.017519074,0.03503816,0.0,0.017519042,6.904547e-10,0.035038102,0.0,0.0,0.0,0.0,-1.3514546e-08,0.0,0.017519088,-0.017519059,1.19621e-10,1.5800275e-08,0.0,0.0,0.0,0.0,0.035038162
28800,0.035038147,0.035038147,0.035038147,0.035038147,0.0,2.5769844e-09,1.6139659e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03503811,0.035038125,0.035038125,0.035038125,0.017519072,0.035038147,0.0,0.017519053,-2.29685e-08,0.03503811,0.0,0.0,0.0,0.0,1.1718257e-09,0.0,0.017519075,-0.017519057,2.1898245e-08,3.1801044e-08,0.0,0.0,0.0,0.0,0.035038147
32400,0.03503816,0.03503816,0.03503816,0.03503816,0.0,9.740639e-10,3.0186103e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035038102,0.035038117,0.035038117,0.035038117,0.017519074,0.03503816,0.0,0.017519046,-1.5219854e-08,0.035038102,0.0,0.0,0.0,0.0,-2.6426965e-09,0.0,0.017519085,-0.017519057,2.3765704e-08,1.932573e-08,0.0,0.0,0.0,0.0,0.03503816
