,M1,M2,M3,P1,P2,P2_1,P2_2,P2_3,P3,P3_1,P3_3,P4,P4_1,P4_2,P4_3,P6,P7,P8,IJ1-IJ2,-IJ1,IJ2-,IJ3-IJ4,-IJ3,IJ4-,IJ5-IJ6,-IJ5,IJ6-,IJ7-IJ8,-IJ7,IJ8-,IJ1-IJ3,IJ4-IJ2,IJ3-IJ5,IJ5-IJ7,IJ7-IJ61,IJ4-IJ6,IJ6-IJ8,IJ8-IJ61,Main_Pump
0,0.028846297,0.028846297,0.028846297,0.028846297,0.0061493553,0.028846256,0.0024881002,0.0024881,0.0024881,0.0024881,0.0024881,0.0024881,0.028846255,0.028846264,0.028846279,0.028846297,0.028846297,0.028846297,0.0,0.022696944,0.0,0.0,-0.022696903,0.0,0.013179088,0.026358157,0.0,0.013179082,0.0,0.026358156,0.022696927,0.0,0.0,0.01317908,1.4901133e-09,0.0,0.013179073,0.0,0.028846297
3600,0.028846296,0.028846296,0.028846296,0.028846296,0.006149355,0.028846255,0.0024881,0.0024881,0.0024881,0.0024881,0.0024881,0.0024881,0.028846255,0.028846264,0.028846279,0.028846297,0.028846297,0.028846297,0.0,0.022696942,0.0,0.0,-0.022696901,0.0,0.013179087,0.026358156,0.0,0.013179082,0.0,0.026358156,0.022696923,0.0,0.0,0.013179078,1.9664588e-08,0.0,0.013179073,0.0,0.028846296
7200,0.028846296,0.028846296,0.028846296,0.028846296,0.006149355,0.028846255,0.0024881,0.0024881,0.0024881,0.0024881002,0.0024881002,0.0024881002,0.028846256,0.028846264,0.028846283,0.028846301,0.028846301,0.028846301,0.0,0.02269694,0.0,0.0,-0.0226969,0.0,0.013179087,0.026358152,0.0,0.013179082,0.0,0.026358156,0.022696923,0.0,0.0,0.013179076,-3.2286184e-08,0.0,0.013179073,0.0,0.028846296
10800,0.028846202,0.028846202,0.028846202,0.028846202,0.006149335,0.028846163,0.002488091,0.0024880907,0.0024880907,0.002488107,0.002488107,0.002488107,0.028846318,0.028846325,0.028846342,0.028846363,0.028846363,0.028846363,0.0,0.022696868,0.0,0.0,-0.022696827,0.0,0.013179081,0.02635807,0.0,0.013179144,0.0,0.026358211,0.02269685,0.0,0.0,0.013179001,-1.3238638e-07,0.0,0.013179066,0.0,0.028846202
14400,0.028846333,0.028846333,0.028846333,0.028846333,0.006149362,0.028846288,0.0024881037,0.0024881037,0.0024881037,0.0024880979,0.0024880979,0.0024880979,0.02884623,0.028846242,0.028846256,0.028846279,0.028846279,0.028846279,0.0,0.022696968,0.0,0.0,-0.022696929,0.0,0.013179089,0.026358185,0.0,0.013179059,0.0,0.026358135,0.022696951,0.0,0.0,0.013179107,3.376722e-08,0.0,0.013179075,0.0,0.028846333
18000,0.028846297,0.028846297,0.028846297,0.028846297,0.0061493553,0.028846256,0.0024881004,0.0024881002,0.0024881002,0.0024881,0.0024881,0.0024881,0.02884625,0.02884626,0.028846279,0.028846297,0.028846297,0.028846297,0.0,0.022696944,0.0,0.0,-0.022696903,0.0,0.013179087,0.02635816,0.0,0.01317908,0.0,0.026358152,0.022696927,0.0,0.0,0.0131790815,4.1457877e-09,0.0,0.013179073,0.0,0.028846297
21600,0.028846297,0.028846297,0.028846297,0.028846297,0.0061493553,0.028846256,0.0024881002,0.0024881,0.0024881,0.0024881,0.0024881,0.0024881,0.028846255,0.028846264,0.028846279,0.028846297,0.028846297,0.028846297,0.0,0.022696944,0.0,0.0,-0.022696903,0.0,0.013179087,0.026358157,0.0,0.013179081,0.0,0.026358152,0.022696925,0.0,0.0,0.01317908,2.9507036e-10,0.0,0.013179073,0.0,0.028846297
25200,0.028846297,0.028846297,0.028846297,0.028846297,0.0061493553,0.028846256,0.0024881002,0.0024881002,0.0024881002,0.0024881,0.0024881,0.0024881,0.028846255,0.028846264,0.028846279,0.028846297,0.028846297,0.028846297,0.0,0.022696944,0.0,0.0,-0.022696903,0.0,0.013179087,0.026358157,0.0,0.013179081,0.0,0.026358152,0.022696927,0.0,0.0,0.013179081,1.9597513e-10,0.0,0.013179073,0.0,0.028846297
28800,0.028846297,0.028846297,0.028846297,0.028846297,0.0061493553,0.028846256,0.0024881002,0.0024881,0.0024881,0.0024881,0.0024881,0.0024881,0.028846255,0.028846264,0.028846279,0.028846297,0.028846297,0.028846297,0.0,0.022696944,0.0,0.0,-0.022696903,0.0,0.013179087,0.026358157,0.0,0.013179081,0.0,0.026358152,0.022696925,0.0,0.0,0.013179081,-4.1282575e-10,0.0,0.013179073,0.0,0.028846297
32400,0.028846355,0.028846355,0.028846355,0.028846355,0.0061493674,0.028846314,0.0024881063,0.002488106,0.002488106,0.002488096,0.002488096,0.002488096,0.028846215,0.028846225,0.028846242,0.02884626,0.02884626,0.02884626,0.0,0.022696989,0.0,0.0,-0.022696946,0.0,0.013179091,0.026358208,0.0,0.013179041,0.0,0.02635812,0.02269697,0.0,0.0,0.013179127,7.646419e-11,0.0,0.013179078,0.0,0.028846355
