,M1,M2,M3,P1,P2,P2_1,P2_2,P2_3,P3,P3_1,P3_3,P4,P4_1,P4_2,P4_3,P6,P7,P8,IJ1-IJ2,-IJ1,IJ2-,IJ3-IJ4,-IJ3,IJ4-,IJ5-IJ6,-IJ5,IJ6-,IJ7-IJ8,-IJ7,IJ8-,IJ1-IJ3,IJ4-IJ2,IJ3-IJ5,IJ5-IJ7,IJ7-IJ61,IJ4-IJ6,IJ6-IJ8,IJ8-IJ61,Main_Pump
0,0.037843242,0.037843242,0.037843242,0.037843242,0.0,0.0,0.0,0.0,0.0,-3.4203935e-09,0.0,0.0,0.0,0.004673745,0.0,0.03784326,0.03784326,0.03784326,0.0,0.037843242,0.037843257,0.03316951,0.0,-0.004673744,0.004673745,0.0,0.004673745,-1.8655495e-08,0.0,0.0,0.037843242,0.037843257,0.0046737264,-1.8674223e-08,-4.347961e-09,0.0,0.0,4.9073384e-10,0.037843242
3600,0.037843246,0.037843246,0.037843246,0.037843246,0.0,0.0,0.0,0.0,0.0,1.0105642e-09,0.0,0.0,0.0,0.0046737436,0.0,0.037843253,0.037843253,0.037843253,0.0,0.037843246,0.03784325,0.033169508,0.0,-0.0046737427,0.004673744,0.0,0.0046737436,-9.281881e-09,0.0,0.0,0.037843246,0.03784325,0.0046737376,-6.277577e-09,6.791983e-09,0.0,0.0,-6.3658603e-09,0.037843246
7200,0.03784325,0.03784325,0.03784325,0.03784325,0.0,0.0,0.0,0.0,0.0,-3.5999477e-09,0.0,0.0,0.0,0.004673743,0.0,0.037843246,0.037843246,0.037843246,0.0,0.03784325,0.037843246,0.033169504,0.0,-0.004673742,0.0046737436,0.0,0.004673743,9.366919e-09,0.0,0.0,0.037843246,0.037843246,0.0046737446,3.590101e-09,-1.3039212e-09,0.0,0.0,4.098304e-09,0.03784325
10800,0.037843246,0.037843246,0.037843246,0.037843246,0.0,0.0,0.0,0.0,0.0,-5.051464e-09,0.0,0.0,0.0,0.004673743,0.0,0.03784325,0.03784325,0.03784325,0.0,0.037843246,0.03784325,0.033169504,0.0,-0.004673742,0.0046737436,0.0,0.004673743,-2.9869704e-10,0.0,0.0,0.037843246,0.037843246,0.0046737418,4.494278e-09,2.6320322e-08,0.0,0.0,-6.2013563e-09,0.037843246
14400,0.037843246,0.037843246,0.037843246,0.037843246,0.0,0.0,0.0,0.0,0.0,-9.622012e-09,0.0,0.0,0.0,0.0046737436,0.0,0.03784325,0.03784325,0.03784325,0.0,0.037843246,0.03784325,0.033169504,0.0,-0.0046737427,0.004673744,0.0,0.0046737436,4.7540647e-09,0.0,0.0,0.037843246,0.03784325,0.00467374,-3.8683092e-09,7.583325e-10,0.0,0.0,5.9798064e-09,0.037843246
18000,0.037843246,0.037843246,0.037843246,0.037843246,0.0,0.0,0.0,0.0,0.0,-1.4676186e-08,0.0,0.0,0.0,0.004673744,0.0,0.037843253,0.037843253,0.037843253,0.0,0.037843246,0.037843253,0.033169508,0.0,-0.004673743,0.0046737446,0.0,0.004673744,1.3701346e-08,0.0,0.0,0.037843246,0.037843253,0.0046737343,-7.3637235e-10,-1.4381317e-08,0.0,0.0,1.5901293e-08,0.037843246
21600,0.037843246,0.037843246,0.037843246,0.037843246,0.0,0.0,0.0,0.0,0.0,7.637998e-09,0.0,0.0,0.0,0.004673743,0.0,0.03784325,0.03784325,0.03784325,0.0,0.037843246,0.03784325,0.033169504,0.0,-0.004673742,0.0046737436,0.0,0.004673743,-1.06086775e-08,0.0,0.0,0.037843246,0.037843246,0.0046737418,-1.749053e-09,6.7549832e-09,0.0,0.0,-6.4630576e-09,0.037843246
25200,0.03784322,0.03784322,0.03784322,0.03784322,0.0,0.0,0.0,0.0,0.0,-2.3051488e-08,0.0,0.0,0.0,0.004673749,0.0,0.03784328,0.03784328,0.03784328,0.0,0.037843216,0.03784328,0.03316953,0.0,-0.0046737483,0.004673749,0.0,0.004673749,-1.4395673e-08,0.0,0.0,0.037843216,0.03784328,0.0046736817,-6.648272e-08,-6.159576e-08,0.0,0.0,1.0650077e-07,0.03784322
28800,0.03784323,0.03784323,0.03784323,0.03784323,0.0,0.0,0.0,0.0,0.0,3.91553e-09,0.0,0.0,0.0,0.0046737464,0.0,0.03784327,0.03784327,0.03784327,0.0,0.03784323,0.03784327,0.03316952,0.0,-0.0046737455,0.0046737464,0.0,0.0046737464,-1.0405878e-09,0.0,0.0,0.037843227,0.03784327,0.004673708,-1.3124919e-08,1.8224166e-09,0.0,0.0,-7.6884027e-10,0.03784323
32400,0.037843265,0.037843265,0.037843265,0.037843265,0.0,0.0,0.0,0.0,0.0,-1.3204549e-09,0.0,0.0,0.0,0.0046737413,0.0,0.03784324,0.03784324,0.03784324,0.0,0.037843265,0.037843235,0.033169493,0.0,-0.00467374,0.0046737413,0.0,0.0046737413,-1.10576845e-08,0.0,0.0,0.03784326,0.037843235,0.0046737688,2.6704317e-08,-2.309617e-10,0.0,0.0,-2.0690706e-08,0.037843265
36000,0.037843253,0.037843253,0.037843253,0.037843253,0.0,0.0,0.0,0.0,0.0,2.57069e-08,0.0,0.0,0.0,0.0046737427,0.0,0.037843246,0.037843246,0.037843246,0.0,0.037843253,0.037843246,0.033169504,0.0,-0.0046737418,0.0046737427,0.0,0.0046737427,-1.720149e-08,0.0,0.0,0.03784325,0.037843246,0.0046737506,7.49878e-09,2.5770658e-08,0.0,0.0,1.1711569e-26,0.037843253
39600,0.037843183,0.037843183,0.037843183,0.037843183,0.0,0.0,0.0,0.0,0.0,-3.336916e-09,0.0,0.0,0.0,0.004673755,0.0,0.037843313,0.037843313,0.037843313,0.0,0.03784318,0.037843313,0.033169556,0.0,-0.004673754,0.0046737553,0.0,0.004673755,-3.926124e-08,0.0,0.0,0.03784318,0.037843313,0.004673621,-1.2821198e-07,1.3426959e-08,0.0,0.0,-2.1569655e-08,0.037843183
