,M1,M2,M3,P1,P2,P2_1,P2_2,P2_3,P3,P3_1,P3_3,P4,P4_1,P4_2,P4_3,P6,P7,P8,IJ1-IJ2,-IJ1,IJ2-,IJ3-IJ4,-IJ3,IJ4-,IJ5-IJ6,-IJ5,IJ6-,IJ7-IJ8,-IJ7,IJ8-,IJ1-IJ3,IJ4-IJ2,IJ3-IJ5,IJ5-IJ7,IJ7-IJ61,IJ4-IJ6,IJ6-IJ8,IJ8-IJ61,Main_Pump
0,0.038022034,0.038022034,0.038022034,0.038022034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038022045,0.038022045,0.038022045,0.03802204,0.038022034,0.038022045,3.4921977e-05,0.0,0.0,-1.670079e-05,0.0,0.0,-1.8220175e-05,0.0,0.0,5.9084404e-10,0.0,-3.4921068e-05,-1.8220207e-05,0.0,3.4921177e-05,1.8220244e-05,0.0,0.038022034
3600,0.03802205,0.03802205,0.03802205,0.03802205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03802203,0.03802203,0.03802203,0.03802203,0.03802205,0.03802203,1.238004e-08,0.0,0.0,-7.86692e-09,0.0,0.0,5.3937725e-09,0.0,0.0,1.930254e-08,0.0,1.4938543e-08,4.9342956e-09,0.0,8.684101e-09,2.336156e-09,0.0,0.03802205
7200,0.038022034,0.038022034,0.038022034,0.038022034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038022045,0.038022045,0.038022045,0.038022045,0.038022034,0.038022045,-5.436559e-09,0.0,0.0,-4.5665406e-08,0.0,0.0,-1.2761798e-08,0.0,0.0,-1.30697275e-08,0.0,-1.45541215e-08,1.292489e-08,0.0,3.8477976e-09,1.899317e-08,0.0,0.038022034
10800,0.038022056,0.038022056,0.038022056,0.038022056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038022023,0.038022023,0.038022023,0.03802202,0.038022056,0.038022023,1.1578026e-08,0.0,0.0,1.09487885e-08,0.0,0.0,-1.8176737e-10,0.0,0.0,3.6399342e-08,0.0,-4.858302e-09,3.2747136e-10,0.0,-6.2542155e-10,9.273705e-09,0.0,0.038022056
14400,0.03802205,0.03802205,0.03802205,0.03802205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03802203,0.03802203,0.03802203,0.03802203,0.03802205,0.03802203,1.5530384e-08,0.0,0.0,-6.3630226e-09,0.0,0.0,6.3925476e-10,0.0,0.0,2.1112168e-08,0.0,1.5057324e-08,2.8951593e-08,0.0,1.6743602e-08,8.290348e-09,0.0,0.03802205
18000,0.038022052,0.038022052,0.038022052,0.038022052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038022026,0.038022026,0.038022026,0.038022023,0.038022052,0.038022023,6.7754256e-09,0.0,0.0,5.4229354e-09,0.0,0.0,4.41094e-09,0.0,0.0,3.1198102e-08,0.0,1.2840063e-08,6.75361e-09,0.0,-4.046774e-09,1.1855258e-09,0.0,0.038022052
21600,0.03802204,0.03802204,0.03802204,0.03802204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038022038,0.038022038,0.038022038,0.038022038,0.03802204,0.038022038,9.724471e-09,0.0,0.0,-1.7378072e-08,0.0,0.0,1.30741675e-08,0.0,0.0,4.87366e-09,0.0,-5.5647115e-10,1.3541849e-08,0.0,1.8982738e-09,-1.2948478e-08,0.0,0.03802204
25200,0.03802204,0.03802204,0.03802204,0.03802204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038022038,0.038022038,0.038022038,0.038022038,0.03802204,0.038022038,2.5143953e-08,0.0,0.0,-2.022242e-08,0.0,0.0,-1.25334765e-08,0.0,0.0,7.3016904e-09,0.0,-1.7557726e-08,-8.120335e-09,0.0,2.7177109e-08,1.2947789e-08,0.0,0.03802204
28800,0.03802189,0.03802189,0.03802189,0.03802189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038022183,0.038022183,0.038022183,0.038022183,0.03802189,0.038022183,-4.3269207e-08,0.0,0.0,-9.831245e-08,0.0,0.0,-1.086254e-07,0.0,0.0,-2.9450243e-07,0.0,-2.8539057e-07,-1.1410568e-07,0.0,-4.541279e-08,-4.3428035e-11,0.0,0.03802189
32400,0.03802204,0.03802204,0.03802204,0.03802204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03802204,0.03802204,0.03802204,0.03802204,0.03802204,0.03802204,-2.1744576e-08,0.0,0.0,-1.0491402e-08,0.0,0.0,1.01408535e-08,0.0,0.0,4.01341e-09,0.0,3.3694128e-10,1.1267306e-08,0.0,-9.01727e-08,-1.05461195e-08,0.0,0.03802204
36000,0.038022056,0.038022056,0.038022056,0.038022056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038022023,0.038022023,0.038022023,0.038022023,0.038022056,0.038022023,9.215738e-09,0.0,0.0,-2.512727e-10,0.0,0.0,6.702232e-09,0.0,0.0,3.7501856e-08,0.0,1.623885e-08,1.8767182e-08,0.0,6.6874004e-09,2.00714e-08,0.0,0.038022056
39600,0.03802199,0.03802199,0.03802199,0.03802199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038022093,0.038022093,0.038022093,0.03802209,0.03802199,0.038022093,-5.8578767e-08,0.0,0.0,4.2320927e-08,0.0,0.0,-9.865514e-09,0.0,0.0,-9.9443135e-08,0.0,-1.8223638e-08,-8.186377e-09,0.0,-2.1584274e-08,1.6681339e-08,0.0,0.03802199
43200,0.038022038,0.038022038,0.038022038,0.038022038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03802204,0.03802204,0.03802204,0.03802204,0.038022038,0.03802204,-1.4480146e-08,0.0,0.0,5.9092553e-09,0.0,0.0,6.7193264e-09,0.0,0.0,-2.547367e-09,0.0,1.1469634e-08,5.700039e-09,0.0,-1.3408494e-08,-7.6457045e-09,0.0,0.038022038
46800,0.03802205,0.03802205,0.03802205,0.03802205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03802203,0.03802203,0.03802203,0.03802203,0.03802205,0.03802203,3.3531797e-09,0.0,0.0,-9.410663e-09,0.0,0.0,1.2683541e-08,0.0,0.0,1.950671e-08,0.0,2.3965054e-08,2.7417082e-08,0.0,2.8771288e-09,-3.060085e-09,0.0,0.03802205
50400,0.038022052,0.038022052,0.038022052,0.038022052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038022026,0.038022026,0.038022026,0.038022023,0.038022052,0.038022023,-2.5117416e-08,0.0,0.0,5.7650073e-08,0.0,0.0,-1.0337691e-08,0.0,0.0,3.0832652e-08,0.0,5.5011096e-08,5.2727583e-10,0.0,-2.4123143e-08,1.8053038e-08,0.0,0.038022052
54000,0.038022045,0.038022045,0.038022045,0.038022045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038022034,0.038022034,0.038022034,0.038022034,0.038022045,0.038022034,1.3930277e-08,0.0,0.0,-1.2692006e-09,0.0,0.0,-2.1742141e-09,0.0,0.0,1.3461784e-08,0.0,5.3203224e-09,1.171342e-08,0.0,1.4459506e-08,6.645656e-09,0.0,0.038022045
57600,0.038022134,0.038022134,0.038022134,0.038022134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038021944,0.038021944,0.038021944,0.038021944,0.038022134,0.038021944,1.2406656e-07,0.0,0.0,1.2491051e-08,0.0,0.0,-1.0985184e-08,0.0,0.0,1.8415538e-07,0.0,-2.81174e-09,-1.0130224e-08,0.0,-4.644548e-10,1.3287621e-08,0.0,0.038022134
61200,0.03802199,0.03802199,0.03802199,0.03802199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038022093,0.038022093,0.038022093,0.03802209,0.03802199,0.038022093,-1.3217595e-10,0.0,0.0,-7.354543e-10,0.0,0.0,-3.5613663e-09,0.0,0.0,-1.0429182e-07,0.0,1.2747506e-08,4.8403775e-10,0.0,1.0380903e-08,1.0441485e-08,0.0,0.03802199
64800,0.038022045,0.038022045,0.038022045,0.038022045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03802203,0.03802203,0.03802203,0.03802203,0.038022045,0.03802203,1.4034114e-08,0.0,0.0,-7.815095e-09,0.0,0.0,7.911719e-09,0.0,0.0,2.3822306e-08,0.0,2.3447678e-08,1.8026462e-08,0.0,1.1630735e-08,1.494995e-08,0.0,0.038022045
