,M1,M2,M3,P1,P2,P2_1,P2_2,P2_3,P3,P3_1,P3_3,P4,P4_1,P4_2,P4_3,P6,P7,P8,IJ1-IJ2,-IJ1,IJ2-,IJ3-IJ4,-IJ3,IJ4-,IJ5-IJ6,-IJ5,IJ6-,IJ7-IJ8,-IJ7,IJ8-,IJ1-IJ3,IJ4-IJ2,IJ3-IJ5,IJ5-IJ7,IJ7-IJ61,IJ4-IJ6,IJ6-IJ8,IJ8-IJ61,Main_Pump
0,0.038133305,0.038133305,0.038133305,0.038133305,0.005164808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4207109e-09,0.0,0.0051647774,0.038133115,0.038133115,0.038133115,0.022475207,0.032968495,0.032968342,0.01565791,0.005164808,0.0051647774,-3.4675605e-08,0.0,-5.0561626e-09,0.0,0.0,-8.467525e-09,0.010493289,0.010493131,8.198414e-08,0.0,0.0,0.0,7.875085e-09,0.0,0.038133305
3600,0.03813318,0.03813318,0.03813318,0.03813318,0.005164787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5214176e-10,0.0,0.005164795,0.038133234,0.038133234,0.038133234,0.022475239,0.0329684,0.03296844,0.015657997,0.005164787,0.005164795,-6.458679e-08,0.0,6.372623e-09,0.0,0.0,-4.4792284e-08,0.010493157,0.010493201,-5.7621396e-08,0.0,0.0,0.0,-1.6409465e-10,0.0,0.03813318
7200,0.03813321,0.03813321,0.03813321,0.03813321,0.005164792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.979232e-09,0.0,0.0051647914,0.038133208,0.038133208,0.038133208,0.022475233,0.03296842,0.032968413,0.015657974,0.005164792,0.0051647914,4.2705444e-09,0.0,-7.9580875e-09,0.0,0.0,2.48807e-10,0.010493189,0.0104931835,5.652158e-09,0.0,0.0,0.0,5.4749355e-10,0.0,0.03813321
10800,0.03813321,0.03813321,0.03813321,0.03813321,0.005164792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.425034e-09,0.0,0.0051647914,0.038133208,0.038133208,0.038133208,0.022475233,0.03296842,0.032968413,0.015657974,0.005164792,0.0051647914,7.1702457e-09,0.0,9.226027e-09,0.0,0.0,-7.924404e-09,0.010493189,0.010493184,6.3179577e-09,0.0,0.0,0.0,-5.2065987e-09,0.0,0.03813321
14400,0.038133215,0.038133215,0.038133215,0.038133215,0.0051647923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4476164e-09,0.0,0.005164791,0.038133204,0.038133204,0.038133204,0.022475231,0.03296842,0.032968413,0.015657973,0.0051647923,0.005164791,5.4999636e-09,0.0,-1.3883694e-09,0.0,0.0,-7.479069e-09,0.010493191,0.0104931835,8.966878e-09,0.0,0.0,0.0,-3.2361693e-09,0.0,0.038133215
18000,0.038133226,0.038133226,0.038133226,0.038133226,0.0051647946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6731114e-09,0.0,0.005164789,0.038133193,0.038133193,0.038133193,0.022475228,0.032968435,0.032968402,0.015657965,0.0051647946,0.0051647886,3.058208e-08,0.0,6.4005663e-09,0.0,0.0,-2.908624e-09,0.010493206,0.010493176,2.7714437e-08,0.0,0.0,0.0,-3.5798222e-09,0.0,0.038133226
21600,0.03813321,0.03813321,0.03813321,0.03813321,0.005164792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.7247394e-09,0.0,0.0051647914,0.038133208,0.038133208,0.038133208,0.022475233,0.03296842,0.032968413,0.015657974,0.005164792,0.0051647914,5.1560685e-09,0.0,6.087008e-09,0.0,0.0,-1.0310529e-08,0.010493189,0.010493184,4.212027e-09,0.0,0.0,0.0,-3.7126546e-09,0.0,0.03813321
25200,0.038133215,0.038133215,0.038133215,0.038133215,0.0051647923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7042651e-09,0.0,0.005164791,0.038133204,0.038133204,0.038133204,0.022475231,0.03296842,0.032968413,0.015657973,0.0051647923,0.005164791,3.5262715e-09,0.0,2.8250124e-09,0.0,0.0,-6.36923e-09,0.010493191,0.0104931835,8.228868e-09,0.0,0.0,0.0,-1.7618775e-09,0.0,0.038133215
28800,0.038133204,0.038133204,0.038133204,0.038133204,0.005164791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5225583e-10,0.0,0.0051647923,0.03813321,0.03813321,0.03813321,0.022475233,0.032968413,0.03296842,0.015657982,0.005164791,0.0051647923,-1.2626988e-08,0.0,3.6502665e-10,0.0,0.0,-1.8405655e-09,0.010493181,0.010493189,-1.3603753e-08,0.0,0.0,0.0,3.545555e-09,0.0,0.038133204
32400,0.038133286,0.038133286,0.038133286,0.038133286,0.005164805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1827804e-08,0.0,0.0051647807,0.038133137,0.038133137,0.038133137,0.022475213,0.03296848,0.032968353,0.015657922,0.005164805,0.0051647807,1.521534e-07,0.0,2.0139987e-08,0.0,0.0,-9.2839264e-11,0.010493267,0.0104931425,1.4992236e-07,0.0,0.0,0.0,1.367943e-07,0.0,0.038133286
36000,0.038133208,0.038133208,0.038133208,0.038133208,0.0051647914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7453203e-09,0.0,0.005164792,0.03813321,0.03813321,0.03813321,0.022475233,0.032968413,0.032968417,0.01565798,0.0051647914,0.005164792,-3.723799e-09,0.0,1.5356562e-08,0.0,0.0,-1.29786315e-08,0.0104931835,0.010493187,-4.466098e-10,0.0,0.0,0.0,-3.9594195e-09,0.0,0.038133208
39600,0.038133156,0.038133156,0.038133156,0.038133156,0.0051647825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2264349e-08,0.0,0.0051647997,0.038133264,0.038133264,0.038133264,0.022475246,0.032968376,0.03296846,0.015658015,0.0051647825,0.0051647993,-1.0805445e-07,0.0,0.0,0.0,0.0,1.2343188e-08,0.010493129,0.010493217,-1.0782171e-07,0.0,0.0,0.0,1.2971152e-08,0.0,0.038133156
43200,0.038133208,0.038133208,0.038133208,0.038133208,0.0051647914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2069267e-10,0.0,0.005164792,0.03813321,0.03813321,0.03813321,0.022475233,0.032968413,0.03296842,0.01565798,0.0051647914,0.005164792,-1.8543554e-09,0.0,8.561938e-10,0.0,0.0,-1.1348592e-09,0.010493183,0.010493188,-5.338571e-09,0.0,0.0,0.0,9.269516e-10,0.0,0.038133208
46800,0.03813319,0.03813319,0.03813319,0.03813319,0.005164788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5154168e-08,0.0,0.0051647946,0.03813323,0.03813323,0.03813323,0.022475237,0.032968402,0.032968435,0.015657993,0.005164788,0.0051647946,-3.9145277e-08,0.0,7.021439e-08,0.0,0.0,1.4246966e-08,0.010493162,0.010493198,-4.0948525e-08,0.0,0.0,0.0,4.8990902e-08,0.0,0.03813319
50400,0.038133208,0.038133208,0.038133208,0.038133208,0.0051647914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8125204e-08,0.0,0.0051647914,0.038133208,0.038133208,0.038133208,0.022475233,0.032968417,0.032968417,0.015657978,0.0051647914,0.0051647914,-7.8015555e-10,0.0,-7.8022296e-08,0.0,0.0,7.8316376e-08,0.010493184,0.010493186,-1.0937041e-09,0.0,0.0,0.0,7.744108e-08,0.0,0.038133208
54000,0.038133156,0.038133156,0.038133156,0.038133156,0.005164782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5838334e-09,0.0,0.0051648,0.038133264,0.038133264,0.038133264,0.022475246,0.032968372,0.032968465,0.01565802,0.005164782,0.0051648,-1.1254735e-07,0.0,-1.5226545e-10,0.0,0.0,6.380927e-10,0.010493124,0.010493218,-1.1288681e-07,0.0,0.0,0.0,6.573375e-10,0.0,0.038133156
57600,0.0381332,0.0381332,0.0381332,0.0381332,0.00516479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6041292e-10,0.0,0.0051647928,0.03813322,0.03813322,0.03813322,0.022475235,0.03296841,0.032968424,0.015657986,0.00516479,0.0051647928,-2.7890106e-08,0.0,8.961411e-10,0.0,0.0,-1.7277235e-09,0.010493176,0.010493191,-1.4868637e-08,0.0,0.0,0.0,-8.446366e-09,0.0,0.0381332
61200,0.038133208,0.038133208,0.038133208,0.038133208,0.0051647914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3108012e-08,0.0,0.0051647914,0.038133208,0.038133208,0.038133208,0.022475233,0.032968417,0.032968417,0.015657976,0.0051647914,0.0051647914,6.992992e-10,0.0,-2.3334433e-08,0.0,0.0,2.6761915e-08,0.010493186,0.010493185,6.429159e-10,0.0,0.0,0.0,2.5532248e-08,0.0,0.038133208
