,M1,M2,M3,P1,P2,P2_1,P2_2,P2_3,P3,P3_1,P3_3,P4,P4_1,P4_2,P4_3,P6,P7,P8,IJ1-IJ2,-IJ1,IJ2-,IJ3-IJ4,-IJ3,IJ4-,IJ5-IJ6,-IJ5,IJ6-,IJ7-IJ8,-IJ7,IJ8-,IJ1-IJ3,IJ4-IJ2,IJ3-IJ5,IJ5-IJ7,IJ7-IJ61,IJ4-IJ6,IJ6-IJ8,IJ8-IJ61,Main_Pump
0,0.038084302,0.038084302,0.038084302,0.038084302,0.004896161,0.0048961607,0.0004554238,0.0004554238,0.0004554238,0.0004554238,0.0,0.0,0.00045517043,0.003544016,0.003544016,0.038084302,0.038084302,0.038084302,0.033188142,0.033188142,0.03454028,0.0,0.0,0.0,0.0044407374,0.0044407374,0.0030888456,0.0,0.0,0.00045517043,0.0,0.0013521453,0.0,0.0,0.0,-0.0013521453,-2.5338306e-07,-0.0004554238,0.038084302
3600,0.038084302,0.038084302,0.038084302,0.038084302,0.004896161,0.004896161,0.0004554238,0.0004554238,0.0004554238,0.0004554238,0.0,0.0,0.00045517043,0.003544016,0.003544016,0.038084302,0.038084302,0.038084302,0.03318814,0.03318814,0.03454028,0.0,0.0,0.0,0.0044407374,0.0044407374,0.0030888456,0.0,0.0,0.00045517043,0.0,0.0013521456,0.0,0.0,0.0,-0.0013521456,-2.5364628e-07,-0.0004554238,0.038084302
7200,0.038084302,0.038084302,0.038084302,0.038084302,0.004896161,0.004896161,0.00045542387,0.0004554238,0.0004554238,0.0004554238,0.0,0.0,0.00045517043,0.003544016,0.003544016,0.038084302,0.038084302,0.038084302,0.03318814,0.03318814,0.03454028,0.0,0.0,0.0,0.0044407374,0.0044407374,0.0030888456,0.0,0.0,0.00045517043,0.0,0.0013521451,0.0,0.0,0.0,-0.0013521451,-2.5334873e-07,-0.0004554238,0.038084302
10800,0.038084302,0.038084302,0.038084302,0.038084302,0.004896161,0.004896161,0.00045542387,0.0004554238,0.0004554238,0.0004554238,0.0,0.0,0.00045517043,0.003544016,0.003544016,0.038084302,0.038084302,0.038084302,0.03318814,0.03318814,0.03454028,0.0,0.0,0.0,0.0044407374,0.0044407374,0.0030888456,0.0,0.0,0.00045517043,0.0,0.0013521453,0.0,0.0,0.0,-0.0013521453,-2.533487e-07,-0.0004554238,0.038084302
14400,0.038084302,0.038084302,0.038084302,0.038084302,0.004896161,0.004896161,0.00045542387,0.0004554238,0.0004554238,0.0004554238,0.0,0.0,0.00045517043,0.003544016,0.003544016,0.038084302,0.038084302,0.038084302,0.03318814,0.03318814,0.03454028,0.0,0.0,0.0,0.0044407374,0.0044407374,0.0030888456,0.0,0.0,0.00045517043,0.0,0.0013521453,0.0,0.0,0.0,-0.0013521455,-2.5334882e-07,-0.0004554238,0.038084302
18000,0.038084302,0.038084302,0.038084302,0.038084302,0.004896161,0.004896161,0.00045542387,0.0004554238,0.0004554238,0.0004554238,0.0,0.0,0.00045517043,0.003544016,0.003544016,0.038084302,0.038084302,0.038084302,0.03318814,0.03318814,0.03454028,0.0,0.0,0.0,0.0044407374,0.0044407374,0.0030888456,0.0,0.0,0.00045517043,0.0,0.0013521453,0.0,0.0,0.0,-0.0013521453,-2.533487e-07,-0.0004554238,0.038084302
21600,0.038084302,0.038084302,0.038084302,0.038084302,0.004896161,0.004896161,0.0004554238,0.0004554238,0.0004554238,0.0004554238,0.0,0.0,0.00045517043,0.003544016,0.003544016,0.038084302,0.038084302,0.038084302,0.03318814,0.03318814,0.03454028,0.0,0.0,0.0,0.0044407374,0.0044407374,0.0030888456,0.0,0.0,0.00045517043,0.0,0.0013521455,0.0,0.0,0.0,-0.0013521455,-2.5349766e-07,-0.0004554238,0.038084302
25200,0.038084302,0.038084302,0.038084302,0.038084302,0.004896161,0.004896161,0.00045542387,0.0004554238,0.0004554238,0.0004554238,0.0,0.0,0.00045517043,0.003544016,0.003544016,0.038084302,0.038084302,0.038084302,0.03318814,0.03318814,0.03454028,0.0,0.0,0.0,0.0044407374,0.0044407374,0.0030888456,0.0,0.0,0.00045517043,0.0,0.0013521453,0.0,0.0,0.0,-0.0013521453,-2.5319983e-07,-0.0004554238,0.038084302
28800,0.038084302,0.038084302,0.038084302,0.038084302,0.004896161,0.004896161,0.00045542387,0.0004554238,0.0004554238,0.0004554238,0.0,0.0,0.00045517043,0.003544016,0.003544016,0.038084302,0.038084302,0.038084302,0.03318814,0.03318814,0.03454028,0.0,0.0,0.0,0.0044407374,0.0044407374,0.0030888456,0.0,0.0,0.00045517043,0.0,0.0013521455,0.0,0.0,0.0,-0.0013521455,-2.534975e-07,-0.0004554238,0.038084302
32400,0.038084302,0.038084302,0.038084302,0.038084302,0.004896161,0.004896161,0.00045542387,0.0004554238,0.0004554238,0.0004554238,0.0,0.0,0.00045517043,0.003544016,0.003544016,0.038084302,0.038084302,0.038084302,0.03318814,0.03318814,0.03454028,0.0,0.0,0.0,0.0044407374,0.0044407374,0.0030888456,0.0,0.0,0.00045517043,0.0,0.0013521451,0.0,0.0,0.0,-0.0013521451,-2.534975e-07,-0.0004554238,0.038084302
36000,0.038084302,0.038084302,0.038084302,0.038084302,0.004896161,0.004896161,0.0004554238,0.0004554238,0.0004554238,0.0004554238,0.0,0.0,0.00045517043,0.003544016,0.003544016,0.038084302,0.038084302,0.038084302,0.03318814,0.03318814,0.03454028,0.0,0.0,0.0,0.0044407374,0.0044407374,0.0030888456,0.0,0.0,0.00045517043,0.0,0.0013521456,0.0,0.0,0.0,-0.0013521456,-2.534975e-07,-0.0004554238,0.038084302
39600,0.038084302,0.038084302,0.038084302,0.038084302,0.004896161,0.004896161,0.0004554238,0.0004554238,0.0004554238,0.0004554238,0.0,0.0,0.00045517043,0.003544016,0.003544016,0.038084302,0.038084302,0.038084302,0.03318814,0.03318814,0.03454028,0.0,0.0,0.0,0.0044407374,0.0044407374,0.0030888456,0.0,0.0,0.00045517043,0.0,0.0013521457,0.0,0.0,0.0,-0.0013521457,-2.5379506e-07,-0.0004554238,0.038084302
43200,0.038084302,0.038084302,0.038084302,0.038084302,0.004896161,0.004896161,0.00045542387,0.0004554238,0.0004554238,0.0004554238,0.0,0.0,0.00045517043,0.003544016,0.003544016,0.038084302,0.038084302,0.038084302,0.03318814,0.03318814,0.03454028,0.0,0.0,0.0,0.0044407374,0.0044407374,0.0030888456,0.0,0.0,0.00045517043,0.0,0.0013521453,0.0,0.0,0.0,-0.0013521453,-2.534975e-07,-0.0004554238,0.038084302
46800,0.038084302,0.038084302,0.038084302,0.038084302,0.004896161,0.004896161,0.00045542387,0.0004554238,0.0004554238,0.0004554238,0.0,0.0,0.00045517043,0.003544016,0.003544016,0.038084302,0.038084302,0.038084302,0.03318814,0.03318814,0.03454028,0.0,0.0,0.0,0.0044407374,0.0044407374,0.0030888456,0.0,0.0,0.00045517043,0.0,0.0013521452,0.0,0.0,0.0,-0.0013521452,-2.532004e-07,-0.0004554238,0.038084302
50400,0.038084302,0.038084302,0.038084302,0.038084302,0.004896161,0.004896161,0.00045542387,0.0004554238,0.0004554238,0.0004554238,0.0,0.0,0.00045517043,0.003544016,0.003544016,0.038084302,0.038084302,0.038084302,0.03318814,0.03318814,0.03454028,0.0,0.0,0.0,0.0044407374,0.0044407374,0.0030888456,0.0,0.0,0.00045517043,0.0,0.0013521453,0.0,0.0,0.0,-0.0013521453,-2.5334873e-07,-0.0004554238,0.038084302
54000,0.038084302,0.038084302,0.038084302,0.038084302,0.004896161,0.004896161,0.00045542387,0.0004554238,0.0004554238,0.0004554238,0.0,0.0,0.00045517043,0.003544016,0.003544016,0.038084302,0.038084302,0.038084302,0.03318814,0.03318814,0.03454028,0.0,0.0,0.0,0.0044407374,0.0044407374,0.0030888456,0.0,0.0,0.00045517043,0.0,0.0013521453,0.0,0.0,0.0,-0.0013521453,-2.5349766e-07,-0.0004554238,0.038084302
57600,0.038084302,0.038084302,0.038084302,0.038084302,0.004896161,0.004896161,0.00045542387,0.0004554238,0.0004554238,0.0004554238,0.0,0.0,0.00045517043,0.003544016,0.003544016,0.038084302,0.038084302,0.038084302,0.03318814,0.03318814,0.03454028,0.0,0.0,0.0,0.0044407374,0.0044407374,0.0030888456,0.0,0.0,0.00045517043,0.0,0.0013521452,0.0,0.0,0.0,-0.0013521452,-2.5349755e-07,-0.0004554238,0.038084302
