,M1,M2,M3,P1,P2,P2_1,P2_2,P2_3,P3,P3_1,P3_3,P4,P4_1,P4_2,P4_3,P6,P7,P8,IJ1-IJ2,-IJ1,IJ2-,IJ3-IJ4,-IJ3,IJ4-,IJ5-IJ6,-IJ5,IJ6-,IJ7-IJ8,-IJ7,IJ8-,IJ1-IJ3,IJ4-IJ2,IJ3-IJ5,IJ5-IJ7,IJ7-IJ61,IJ4-IJ6,IJ6-IJ8,IJ8-IJ61,Main_Pump
0,0.03494071,0.03494071,0.03494071,0.03494071,0.034940697,0.0044409162,0.00056277675,0.0,0.0,0.0,-2.505585e-09,-2.823835e-09,0.0,0.0,0.0,0.034940723,0.034940723,0.034940723,0.034940723,0.0,0.034940723,0.0,0.030499779,0.0,0.0,0.0038781394,0.0,-1.1684295e-08,0.00056277675,1.1885938e-09,-0.03494071,0.0,-0.0044409293,-0.0005627899,0.0,0.0,0.0,-1.734927e-09,0.03494071
3600,0.034940723,0.034940723,0.034940723,0.034940723,0.03494071,0.0044409186,0.00056277774,0.0,0.0,0.0,-1.2115772e-08,-1.20830395e-08,0.0,0.0,0.0,0.034940705,0.034940705,0.034940705,0.034940705,0.0,0.034940705,0.0,0.03049979,0.0,0.0,0.003878141,0.0,-2.8511158e-08,0.00056277774,1.12394645e-08,-0.034940694,0.0,-0.0044409,-0.0005627594,0.0,0.0,0.0,-1.41881715e-08,0.034940723
7200,0.034940716,0.034940716,0.034940716,0.034940716,0.0349407,0.0044409167,0.00056277704,0.0,0.0,0.0,-1.3375913e-08,-1.4411409e-08,0.0,0.0,0.0,0.03494072,0.03494072,0.03494072,0.034940716,0.0,0.03494072,0.0,0.030499782,0.0,0.0,0.00387814,0.0,-2.4955216e-09,0.00056277704,1.4727761e-08,-0.0349407,0.0,-0.00444092,-0.0005627802,0.0,0.0,0.0,-1.8298955e-08,0.034940716
10800,0.034940735,0.034940735,0.034940735,0.034940735,0.034940723,0.004440921,0.0005627788,0.0,0.0,0.0,4.299894e-11,4.3839227e-10,0.0,0.0,0.0,0.034940686,0.034940686,0.034940686,0.034940686,0.0,0.034940686,0.0,0.030499801,0.0,0.0,0.0038781425,0.0,4.7289113e-08,0.0005627788,-1.2488012e-10,-0.03494067,0.0,-0.004440874,-0.0005627316,0.0,0.0,0.0,7.540984e-10,0.034940735
14400,0.034940712,0.034940712,0.034940712,0.034940712,0.0349407,0.0044409167,0.00056277675,0.0,0.0,0.0,-2.0712556e-09,-1.8595632e-09,0.0,0.0,0.0,0.034940723,0.034940723,0.034940723,0.034940723,0.0,0.034940723,0.0,0.030499779,0.0,0.0,0.0038781394,0.0,-1.5868045e-08,0.00056277675,-2.1084136e-10,-0.03494071,0.0,-0.004440927,-0.0005627874,0.0,0.0,0.0,-8.008458e-10,0.034940712
18000,0.03494072,0.03494072,0.03494072,0.03494072,0.0349407,0.0044409176,0.0005627773,0.0,0.0,0.0,-7.0281203e-09,-7.3865256e-09,0.0,0.0,0.0,0.034940716,0.034940716,0.034940716,0.034940712,0.0,0.034940712,0.0,0.030499788,0.0,0.0,0.0038781401,0.0,4.7784114e-09,0.0005627773,9.722303e-09,-0.0349407,0.0,-0.004440914,-0.0005627737,0.0,0.0,0.0,-6.790733e-09,0.03494072
21600,0.03494078,0.03494078,0.03494078,0.03494078,0.034940764,0.0044409293,0.00056278234,0.0,0.0,0.0,-8.3477414e-10,-7.02326e-10,0.0,0.0,0.0,0.03494063,0.03494063,0.03494063,0.03494063,0.0,0.03494063,0.0,0.030499836,0.0,0.0,0.0038781469,0.0,1.4975798e-07,0.00056278234,1.3796468e-09,-0.03494062,0.0,-0.0044407793,-0.0005626328,0.0,0.0,0.0,1.2877005e-07,0.03494078
25200,0.03494072,0.03494072,0.03494072,0.03494072,0.034940705,0.0044409176,0.00056277734,0.0,0.0,0.0,1.1382482e-09,1.0787731e-09,0.0,0.0,0.0,0.034940712,0.034940712,0.034940712,0.034940712,0.0,0.034940712,0.0,0.030499788,0.0,0.0,0.0038781401,0.0,5.0866036e-09,0.00056277734,1.444823e-09,-0.0349407,0.0,-0.0044409125,-0.00056277215,0.0,0.0,0.0,-5.514272e-10,0.03494072
28800,0.03494072,0.03494072,0.03494072,0.03494072,0.034940705,0.0044409176,0.00056277745,0.0,0.0,0.0,3.447791e-09,3.7145989e-09,0.0,0.0,0.0,0.034940712,0.034940712,0.034940712,0.034940712,0.0,0.034940712,0.0,0.030499788,0.0,0.0,0.0038781401,0.0,1.3204823e-08,0.00056277745,-7.0953177e-09,-0.034940697,0.0,-0.0044409093,-0.00056276907,0.0,0.0,0.0,2.9069511e-09,0.03494072
32400,0.034940694,0.034940694,0.034940694,0.034940694,0.034940675,0.004440913,0.0005627754,0.0,0.0,0.0,-3.4764835e-09,9.900149e-12,0.0,0.0,0.0,0.034940746,0.034940746,0.034940746,0.034940742,0.0,0.034940746,0.0,0.030499766,0.0,0.0,0.0038781378,0.0,-5.0736467e-08,0.0005627754,-4.789193e-08,-0.034940727,0.0,-0.004440964,-0.00056282664,0.0,0.0,0.0,-1.7837001e-09,0.034940694
