,M1,M2,M3,P1,P2,P2_1,P2_2,P2_3,P3,P3_1,P3_3,P4,P4_1,P4_2,P4_3,P6,P7,P8,IJ1-IJ2,-IJ1,IJ2-,IJ3-IJ4,-IJ3,IJ4-,IJ5-IJ6,-IJ5,IJ6-,IJ7-IJ8,-IJ7,IJ8-,IJ1-IJ3,IJ4-IJ2,IJ3-IJ5,IJ5-IJ7,IJ7-IJ61,IJ4-IJ6,IJ6-IJ8,IJ8-IJ61,Main_Pump
0,0.038097404,0.038097404,0.038097404,0.038097404,0.0050550704,0.001214623,0.001214623,0.00014878876,0.00014878876,0.00014878876,0.00014367678,0.00014367678,0.0015390802,0.0,0.0,0.038097404,0.038097404,0.038097404,0.02583797,0.033042334,0.0380974,0.0,0.0038404476,0.0,0.010720353,0.0,-0.0015390799,0.0013902915,0.0010658342,0.0013954034,0.0072043636,0.012259433,0.01104481,0.00032445724,0.0,-0.012259433,0.0,-5.111982e-06,0.038097404
3600,0.0380974,0.0380974,0.0380974,0.0380974,0.00505507,0.0012146232,0.0012146232,0.00014878929,0.00014878929,0.00014878929,0.00014367758,0.00014367758,0.0015390407,0.0,0.0,0.0380974,0.0380974,0.0380974,0.025837976,0.033042334,0.0380974,0.0,0.0038404472,0.0,0.010720386,0.0,-0.0015390405,0.0013902514,0.0010658338,0.0013953631,0.0072043566,0.012259427,0.011044803,0.00032441755,0.0,-0.012259427,0.0,-5.111695e-06,0.0380974
7200,0.0380974,0.0380974,0.0380974,0.0380974,0.00505507,0.0012146232,0.0012146232,0.00014878927,0.00014878927,0.00014878927,0.00014367758,0.00014367758,0.0015390407,0.0,0.0,0.0380974,0.0380974,0.0380974,0.025837976,0.033042334,0.0380974,0.0,0.0038404472,0.0,0.010720386,0.0,-0.0015390405,0.0013902514,0.0010658338,0.0013953631,0.0072043566,0.012259427,0.011044803,0.00032441755,0.0,-0.012259427,0.0,-5.111718e-06,0.0380974
10800,0.0380974,0.0380974,0.0380974,0.0380974,0.00505507,0.0012146232,0.0012146232,0.00014878929,0.00014878929,0.00014878929,0.00014367758,0.00014367758,0.0015390407,0.0,0.0,0.0380974,0.0380974,0.0380974,0.025837976,0.033042334,0.0380974,0.0,0.0038404472,0.0,0.010720386,0.0,-0.0015390405,0.0013902514,0.0010658338,0.0013953631,0.0072043566,0.012259427,0.011044803,0.00032441755,0.0,-0.012259427,0.0,-5.1117063e-06,0.0380974
14400,0.0380974,0.0380974,0.0380974,0.0380974,0.00505507,0.0012146232,0.0012146232,0.00014878927,0.00014878927,0.00014878927,0.00014367758,0.00014367758,0.0015390407,0.0,0.0,0.0380974,0.0380974,0.0380974,0.025837976,0.033042334,0.0380974,0.0,0.0038404472,0.0,0.010720386,0.0,-0.0015390405,0.0013902514,0.0010658338,0.0013953631,0.0072043566,0.012259427,0.011044803,0.00032441755,0.0,-0.012259427,0.0,-5.111718e-06,0.0380974
18000,0.0380974,0.0380974,0.0380974,0.0380974,0.00505507,0.0012146232,0.0012146232,0.00014878929,0.00014878929,0.00014878929,0.00014367758,0.00014367758,0.0015390407,0.0,0.0,0.0380974,0.0380974,0.0380974,0.025837976,0.033042334,0.0380974,0.0,0.0038404472,0.0,0.010720386,0.0,-0.0015390405,0.0013902514,0.0010658338,0.0013953631,0.0072043566,0.012259427,0.011044803,0.00032441755,0.0,-0.012259427,0.0,-5.111695e-06,0.0380974
21600,0.0380974,0.0380974,0.0380974,0.0380974,0.00505507,0.0012146232,0.0012146232,0.00014878929,0.00014878929,0.00014878929,0.00014367758,0.00014367758,0.0015390407,0.0,0.0,0.0380974,0.0380974,0.0380974,0.025837976,0.033042334,0.0380974,0.0,0.0038404472,0.0,0.010720386,0.0,-0.0015390405,0.0013902514,0.0010658338,0.0013953631,0.0072043566,0.012259427,0.011044803,0.00032441755,0.0,-0.012259427,0.0,-5.111695e-06,0.0380974
25200,0.0380974,0.0380974,0.0380974,0.0380974,0.00505507,0.0012146232,0.0012146232,0.00014878929,0.00014878929,0.00014878929,0.00014367758,0.00014367758,0.0015390407,0.0,0.0,0.0380974,0.0380974,0.0380974,0.025837976,0.033042334,0.0380974,0.0,0.0038404472,0.0,0.010720386,0.0,-0.0015390405,0.0013902514,0.0010658338,0.0013953631,0.0072043566,0.012259427,0.011044803,0.00032441755,0.0,-0.012259427,0.0,-5.1117063e-06,0.0380974
28800,0.0380974,0.0380974,0.0380974,0.0380974,0.00505507,0.0012146232,0.0012146232,0.00014878929,0.00014878929,0.00014878929,0.00014367758,0.00014367758,0.0015390407,0.0,0.0,0.0380974,0.0380974,0.0380974,0.025837976,0.033042334,0.0380974,0.0,0.0038404472,0.0,0.010720386,0.0,-0.0015390405,0.0013902514,0.0010658338,0.0013953631,0.0072043566,0.012259427,0.011044803,0.00032441755,0.0,-0.012259427,0.0,-5.1117063e-06,0.0380974
32400,0.0380974,0.0380974,0.0380974,0.0380974,0.00505507,0.0012146232,0.0012146232,0.00014878929,0.00014878929,0.00014878929,0.00014367758,0.00014367758,0.0015390407,0.0,0.0,0.0380974,0.0380974,0.0380974,0.025837976,0.033042334,0.0380974,0.0,0.0038404472,0.0,0.010720386,0.0,-0.0015390405,0.0013902514,0.0010658338,0.0013953631,0.0072043566,0.012259427,0.011044803,0.00032441755,0.0,-0.012259427,0.0,-5.111718e-06,0.0380974
