,M1,M2,M3,P1,P2,P2_1,P2_2,P2_3,P3,P3_1,P3_3,P4,P4_1,P4_2,P4_3,P6,P7,P8,IJ1-IJ2,-IJ1,IJ2-,IJ3-IJ4,-IJ3,IJ4-,IJ5-IJ6,-IJ5,IJ6-,IJ7-IJ8,-IJ7,IJ8-,IJ1-IJ3,IJ4-IJ2,IJ3-IJ5,IJ5-IJ7,IJ7-IJ61,IJ4-IJ6,IJ6-IJ8,IJ8-IJ61,Main_Pump
0,0.038044456,0.038044456,0.038044456,0.038044456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004821201,0.03804446,0.03804446,0.03804446,0.038044456,0.038044456,0.03322326,-9.249616e-09,0.0,0.004821201,1.2336876e-08,0.0,0.0,-8.42722e-10,0.0,0.0,0.0,-0.004821199,1.0967559e-08,-7.507983e-10,0.0,-1.1138085e-08,-4.2652368e-10,0.0,0.038044456
3600,0.03804447,0.03804447,0.03804447,0.03804447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048211985,0.03804445,0.03804445,0.03804445,0.038044468,0.038044468,0.033223253,-8.6117415e-09,0.0,0.0048211985,2.7829052e-09,0.0,0.0,-9.205086e-09,0.0,0.0,0.0,-0.0048212186,2.7006695e-09,-5.5173883e-09,0.0,6.6445978e-09,1.2923003e-08,0.0,0.03804447
7200,0.038044468,0.038044468,0.038044468,0.038044468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004821199,0.038044453,0.038044453,0.038044453,0.038044468,0.038044468,0.033223253,-1.0108653e-09,0.0,0.004821199,7.9694124e-10,0.0,0.0,-1.4584753e-09,0.0,0.0,0.0,-0.0048212176,8.57173e-09,-1.2295504e-08,0.0,1.1587102e-08,-1.7803232e-09,0.0,0.038044468
10800,0.03804439,0.03804439,0.03804439,0.03804439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048212134,0.038044535,0.038044535,0.038044535,0.03804439,0.03804439,0.03322332,1.6863904e-08,0.0,0.0048212134,8.1724714e-08,0.0,0.0,7.673629e-09,0.0,0.0,0.0,-0.004821068,-1.0423599e-08,8.423997e-09,0.0,-7.296492e-08,-7.1058537e-09,0.0,0.03804439
14400,0.038044523,0.038044523,0.038044523,0.038044523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048211897,0.038044397,0.038044397,0.038044397,0.03804452,0.038044523,0.033223208,-6.570801e-09,0.0,0.0048211897,-1.0762935e-08,0.0,0.0,1.3253897e-08,0.0,0.0,0.0,-0.004821311,5.083461e-10,1.7025469e-08,0.0,1.2877005e-07,-8.296568e-09,0.0,0.038044523
18000,0.03804426,0.03804426,0.03804426,0.03804426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048212353,0.038044658,0.038044658,0.038044658,0.03804426,0.03804426,0.033223424,1.7709974e-07,0.0,0.0048212353,3.119593e-08,0.0,0.0,-2.575401e-07,0.0,0.0,0.0,-0.004820836,-1.7703253e-07,-2.0879264e-07,0.0,-2.2260647e-07,-1.8945924e-07,0.0,0.03804426
21600,0.03804448,0.03804448,0.03804448,0.03804448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004821197,0.038044438,0.038044438,0.038044438,0.03804448,0.03804448,0.03322324,-7.319805e-09,0.0,0.004821197,-3.2143827e-08,0.0,0.0,2.8498157e-09,0.0,0.0,0.0,-0.0048212376,-6.3679795e-09,-7.958379e-09,0.0,1.6360147e-08,7.941674e-09,0.0,0.03804448
25200,0.03804449,0.03804449,0.03804449,0.03804449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048211953,0.038044427,0.038044427,0.038044427,0.03804449,0.03804449,0.033223234,-2.8646518e-10,0.0,0.0048211953,-5.661605e-09,0.0,0.0,-8.270804e-09,0.0,0.0,0.0,-0.0048212567,6.239525e-08,9.601617e-09,0.0,1.1758159e-08,1.2635318e-09,0.0,0.03804449
28800,0.038044456,0.038044456,0.038044456,0.038044456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004821201,0.03804446,0.03804446,0.03804446,0.038044456,0.038044456,0.033223264,6.205635e-09,0.0,0.004821201,9.549552e-10,0.0,0.0,-4.9799938e-09,0.0,0.0,0.0,-0.0048211957,-3.1167366e-09,-4.3681836e-09,0.0,1.4925379e-09,2.698079e-09,0.0,0.038044456
32400,0.038044456,0.038044456,0.038044456,0.038044456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004821201,0.03804446,0.03804446,0.03804446,0.038044456,0.038044456,0.03322326,-1.2964909e-08,0.0,0.004821201,2.5992572e-08,0.0,0.0,-1.0715595e-08,0.0,0.0,0.0,-0.0048211985,1.403402e-08,-7.966113e-09,0.0,-1.23176624e-08,1.2700125e-08,0.0,0.038044456
