,M1,M2,M3,P1,P2,P2_1,P2_2,P2_3,P3,P3_1,P3_3,P4,P4_1,P4_2,P4_3,P6,P7,P8,IJ1-IJ2,-IJ1,IJ2-,IJ3-IJ4,-IJ3,IJ4-,IJ5-IJ6,-IJ5,IJ6-,IJ7-IJ8,-IJ7,IJ8-,IJ1-IJ3,IJ4-IJ2,IJ3-IJ5,IJ5-IJ7,IJ7-IJ61,IJ4-IJ6,IJ6-IJ8,IJ8-IJ61,Main_Pump
0,0.038022105,0.038022105,0.038022105,0.038022105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1719038e-07,0.0,0.038021978,0.038021978,0.038021978,0.038022105,0.038022105,0.038021978,0.0,0.0,1.00552874e-07,0.0,0.0,-6.6989074e-11,0.0,0.0,0.0,0.0,-1.2917711e-07,0.0,0.0,0.0,7.3744836e-08,0.0,0.0,0.038022105
3600,0.03802204,0.03802204,0.03802204,0.03802204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.383673e-09,0.0,0.038022038,0.038022038,0.038022038,0.03802204,0.03802204,0.038022038,0.0,0.0,5.694686e-09,0.0,0.0,-5.7013443e-09,0.0,0.0,0.0,0.0,-6.6085826e-09,0.0,0.0,0.0,-4.603649e-09,0.0,0.0,0.03802204
7200,0.038021985,0.038021985,0.038021985,0.038021985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1935143e-09,0.0,0.0380221,0.0380221,0.0380221,0.038021985,0.038021985,0.0380221,0.0,0.0,4.3152806e-10,0.0,0.0,6.8147297e-09,0.0,0.0,0.0,0.0,1.2138497e-10,0.0,0.0,0.0,-2.9709175e-09,0.0,0.0,0.038021985
10800,0.038022026,0.038022026,0.038022026,0.038022026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.3475473e-09,0.0,0.038022052,0.038022052,0.038022052,0.038022026,0.038022026,0.038022052,0.0,0.0,6.3411845e-09,0.0,0.0,2.1033596e-10,0.0,0.0,0.0,0.0,2.6173243e-08,0.0,0.0,0.0,-1.0845576e-08,0.0,0.0,0.038022026
14400,0.03802204,0.03802204,0.03802204,0.03802204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5815503e-09,0.0,0.03802204,0.03802204,0.03802204,0.03802204,0.03802204,0.03802204,0.0,0.0,3.926395e-09,0.0,0.0,-2.2292044e-09,0.0,0.0,0.0,0.0,-7.454099e-11,0.0,0.0,0.0,-2.4574982e-09,0.0,0.0,0.03802204
18000,0.03802211,0.03802211,0.03802211,0.03802211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.260511e-09,0.0,0.03802197,0.03802197,0.03802197,0.03802211,0.03802211,0.03802197,0.0,0.0,-2.1051672e-09,0.0,0.0,-1.1264804e-08,0.0,0.0,0.0,0.0,-1.2877005e-07,0.0,0.0,0.0,-1.5733018e-08,0.0,0.0,0.03802211
21600,0.03802204,0.03802204,0.03802204,0.03802204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0454113e-10,0.0,0.038022038,0.038022038,0.038022038,0.03802204,0.03802204,0.038022038,0.0,0.0,9.07437e-09,0.0,0.0,-1.5711885e-08,0.0,0.0,0.0,0.0,-2.743378e-09,0.0,0.0,0.0,4.780947e-09,0.0,0.0,0.03802204
25200,0.03802204,0.03802204,0.03802204,0.03802204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.931209e-09,0.0,0.038022038,0.038022038,0.038022038,0.03802204,0.03802204,0.038022038,0.0,0.0,1.0798901e-08,0.0,0.0,-1.1404158e-08,0.0,0.0,0.0,0.0,-5.5678897e-09,0.0,0.0,0.0,-7.4483837e-09,0.0,0.0,0.03802204
28800,0.03802202,0.03802202,0.03802202,0.03802202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2323097e-09,0.0,0.03802206,0.03802206,0.03802206,0.03802202,0.03802202,0.03802206,0.0,0.0,2.5732048e-09,0.0,0.0,1.1185167e-08,0.0,0.0,0.0,0.0,4.2087535e-08,0.0,0.0,0.0,-1.15065646e-07,0.0,0.0,0.03802202
32400,0.03802204,0.03802204,0.03802204,0.03802204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6934099e-08,0.0,0.03802204,0.03802204,0.03802204,0.03802204,0.03802204,0.03802204,0.0,0.0,1.7851717e-08,0.0,0.0,-1.581703e-08,0.0,0.0,0.0,0.0,-1.786177e-10,0.0,0.0,0.0,-1.652143e-08,0.0,0.0,0.03802204
