,M1,M2,M3,P1,P2,P2_1,P2_2,P2_3,P3,P3_1,P3_3,P4,P4_1,P4_2,P4_3,P6,P7,P8,IJ1-IJ2,-IJ1,IJ2-,IJ3-IJ4,-IJ3,IJ4-,IJ5-IJ6,-IJ5,IJ6-,IJ7-IJ8,-IJ7,IJ8-,IJ1-IJ3,IJ4-IJ2,IJ3-IJ5,IJ5-IJ7,IJ7-IJ61,IJ4-IJ6,IJ6-IJ8,IJ8-IJ61,Main_Pump
0,0.030428322,0.030428322,0.030428322,0.030428322,0.0,0.0,7.2787e-10,-1.2011236e-10,-2.9146727e-10,0.0,0.0028201547,0.0028201547,0.030428058,0.030428067,0.03042809,0.030428112,0.030428112,0.030428112,0.0,0.030428322,0.0,0.03042831,0.0,0.0,0.0,6.6736355e-10,0.0,-2.1060656e-07,-1.8020477e-09,0.027607903,0.03042831,0.0,0.0,3.1799552e-09,7.62354e-08,0.030428277,0.030428268,0.0028201547,0.030428322
3600,0.030428175,0.030428175,0.030428175,0.030428175,0.0,0.0,-1.1733751e-09,-1.2614804e-08,7.8585145e-11,0.0,0.0028201619,0.0028201619,0.03042813,0.030428145,0.030428166,0.030428186,0.030428186,0.030428186,0.0,0.030428173,0.0,0.030428162,0.0,0.0,0.0,3.014974e-08,0.0,1.4584241e-08,3.9772146e-09,0.027607972,0.030428162,0.0,0.0,-1.8208632e-09,-4.862766e-10,0.03042813,0.030428117,0.0028201619,0.030428175
7200,0.030428203,0.030428203,0.030428203,0.030428203,0.0,0.0,-2.157283e-09,-3.0431196e-10,-9.972188e-10,0.0,0.0028201602,0.0028201602,0.030428117,0.030428128,0.030428149,0.030428173,0.030428173,0.030428173,0.0,0.030428203,0.0,0.030428194,0.0,0.0,0.0,-5.5627782e-09,0.0,-2.9045045e-08,3.9592427e-10,0.027607959,0.030428194,0.0,0.0,-1.3723591e-08,-1.378303e-09,0.03042816,0.030428149,0.0028201602,0.030428203
10800,0.030428149,0.030428149,0.030428149,0.030428149,0.0,0.0,3.8204555e-09,3.963399e-09,3.7090484e-09,0.0,0.0028201628,0.0028201628,0.030428145,0.030428156,0.030428179,0.030428201,0.030428201,0.030428201,0.0,0.030428149,0.0,0.030428136,0.0,0.0,0.0,5.670362e-10,0.0,1.9691225e-08,3.25677e-09,0.027607983,0.03042814,0.0,0.0,1.6655752e-08,2.2000506e-09,0.030428104,0.030428095,0.0028201628,0.030428149
14400,0.030428182,0.030428182,0.030428182,0.030428182,0.0,0.0,1.490198e-08,-8.745408e-10,-4.6505783e-10,0.0,0.0028201614,0.0028201614,0.030428128,0.03042814,0.030428162,0.030428182,0.030428182,0.030428182,0.0,0.030428182,0.0,0.03042817,0.0,0.0,0.0,-1.534251e-08,0.0,4.469188e-09,1.7653987e-08,0.02760797,0.03042817,0.0,0.0,-8.722628e-09,-6.5252764e-10,0.03042814,0.030428128,0.0028201614,0.030428182
18000,0.030428201,0.030428201,0.030428201,0.030428201,0.0,0.0,2.132518e-09,-1.1683358e-09,5.222746e-11,0.0,0.0028201605,0.0028201605,0.03042812,0.03042813,0.030428153,0.030428173,0.030428173,0.030428173,0.0,0.030428201,0.0,0.030428186,0.0,0.0,0.0,-9.721936e-09,0.0,-9.2504216e-08,8.3894536e-10,0.02760796,0.030428186,0.0,0.0,-2.0034031e-08,6.52176e-09,0.030428156,0.030428145,0.0028201605,0.030428201
21600,0.03042809,0.03042809,0.03042809,0.03042809,0.0,0.0,-1.7212823e-09,1.1407382e-09,1.1645374e-09,0.0,0.0028201656,0.0028201656,0.030428175,0.030428188,0.03042821,0.030428229,0.030428229,0.030428229,0.0,0.03042809,0.0,0.030428074,0.0,0.0,0.0,-2.4354132e-09,0.0,1.439184e-07,-6.7008963e-09,0.027608009,0.030428076,0.0,0.0,-2.3935534e-08,-1.2877005e-07,0.030428044,0.030428035,0.0028201656,0.03042809
25200,0.030428182,0.030428182,0.030428182,0.030428182,0.0,0.0,-3.1697645e-09,-2.2527096e-09,-3.6706331e-09,0.0,0.0028201614,0.0028201614,0.030428128,0.03042814,0.030428162,0.030428182,0.030428182,0.030428182,0.0,0.030428182,0.0,0.03042817,0.0,0.0,0.0,1.9278794e-09,0.0,1.7418312e-09,-1.2275684e-09,0.02760797,0.030428173,0.0,0.0,-3.9396264e-09,1.1396229e-08,0.03042814,0.030428128,0.0028201614,0.030428182
28800,0.030428182,0.030428182,0.030428182,0.030428182,0.0,0.0,4.909849e-10,2.2324564e-09,3.6349255e-09,0.0,0.0028201614,0.0028201614,0.030428128,0.03042814,0.03042816,0.030428182,0.030428182,0.030428182,0.0,0.030428182,0.0,0.030428173,0.0,0.0,0.0,4.804905e-09,0.0,-4.51704e-10,-2.1208484e-09,0.027607968,0.030428173,0.0,0.0,-5.031472e-09,-6.398277e-09,0.03042814,0.030428128,0.0028201614,0.030428182
32400,0.030428194,0.030428194,0.030428194,0.030428194,0.0,0.0,-4.2834536e-09,-3.450966e-10,-1.0161948e-09,0.0,0.0028201607,0.0028201607,0.03042812,0.030428136,0.030428156,0.030428175,0.030428175,0.030428175,0.0,0.030428194,0.0,0.030428182,0.0,0.0,0.0,2.2587359e-09,0.0,-1.786651e-08,-5.695808e-10,0.027607962,0.030428182,0.0,0.0,6.1364753e-09,-1.230457e-10,0.030428149,0.03042814,0.0028201607,0.030428194
