,M1,M2,M3,P1,P2,P2_1,P2_2,P2_3,P3,P3_1,P3_3,P4,P4_1,P4_2,P4_3,P6,P7,P8,IJ1-IJ2,-IJ1,IJ2-,IJ3-IJ4,-IJ3,IJ4-,IJ5-IJ6,-IJ5,IJ6-,IJ7-IJ8,-IJ7,IJ8-,IJ1-IJ3,IJ4-IJ2,IJ3-IJ5,IJ5-IJ7,IJ7-IJ61,IJ4-IJ6,IJ6-IJ8,IJ8-IJ61,Main_Pump
0,0.035015393,0.035015393,0.035015393,0.035015393,0.0061783404,0.0,1.5965809e-09,-6.552312e-10,-6.3828254e-10,0.0,0.0,0.0,0.0,0.0,0.03501538,0.03501539,0.03501539,0.03501539,0.0,0.028837051,0.0,0.022553401,0.0061783404,0.03501538,0.012461981,7.44609e-10,0.0,0.0,1.9134735e-08,0.0,0.028837046,0.0,0.012461987,0.0,1.3967844e-09,-0.012461981,0.0,0.0,0.035015393
3600,0.035015393,0.035015393,0.035015393,0.035015393,0.006178341,0.0,3.1099427e-09,7.6932877e-10,1.061879e-09,0.0,0.0,0.0,0.0,0.0,0.03501538,0.035015386,0.035015386,0.035015386,0.0,0.028837051,0.0,0.022553401,0.006178341,0.03501538,0.012461981,-1.29903475e-08,0.0,0.0,4.010209e-09,0.0,0.028837048,0.0,0.012461988,0.0,-3.2136094e-09,-0.012461981,0.0,0.0,0.035015393
7200,0.035015464,0.035015464,0.035015464,0.035015464,0.0061783534,0.0,3.061163e-08,1.1504585e-09,-1.514134e-10,0.0,0.0,0.0,0.0,0.0,0.035015322,0.03501533,0.03501533,0.03501533,0.0,0.028837113,0.0,0.022553394,0.0061783534,0.035015322,0.012461934,4.6010928e-11,0.0,0.0,1.7934692e-08,0.0,0.028837105,0.0,0.012462068,0.0,-6.659397e-09,-0.012461934,0.0,0.0,0.035015464
10800,0.03501538,0.03501538,0.03501538,0.03501538,0.006178338,0.0,-2.3656925e-08,2.0532658e-10,-4.098728e-10,0.0,0.0,0.0,0.0,0.0,0.03501539,0.035015397,0.035015397,0.035015397,0.0,0.028837038,0.0,0.022553401,0.006178338,0.03501539,0.01246199,-1.9401213e-08,0.0,0.0,-2.1430626e-08,0.0,0.028837034,0.0,0.012461971,0.0,-1.7704611e-08,-0.01246199,0.0,0.0,0.03501538
14400,0.03501541,0.03501541,0.03501541,0.03501541,0.0061783437,0.0,-7.4336826e-09,-1.2871016e-09,-1.3730941e-09,0.0,0.0,0.0,0.0,0.0,0.035015363,0.035015367,0.035015367,0.035015367,0.0,0.028837066,0.0,0.0225534,0.0061783437,0.035015363,0.01246197,-1.2877005e-07,0.0,0.0,-1.4464577e-10,0.0,0.028837062,0.0,0.012462009,0.0,-8.497896e-09,-0.01246197,0.0,0.0,0.03501541
18000,0.035015397,0.035015397,0.035015397,0.035015397,0.0061783413,0.0,6.50462e-08,2.1810068e-08,-6.075406e-08,0.0,0.0,0.0,0.0,0.0,0.035015374,0.035015386,0.035015386,0.035015386,0.0,0.028837055,0.0,0.022553401,0.0061783413,0.035015374,0.012461979,-8.905945e-08,0.0,0.0,3.2816427e-08,0.0,0.028837048,0.0,0.01246199,0.0,2.9765994e-08,-0.012461979,0.0,0.0,0.035015397
21600,0.035015386,0.035015386,0.035015386,0.035015386,0.0061783395,0.0,-6.673016e-09,5.7212846e-10,1.2649167e-09,0.0,0.0,0.0,0.0,0.0,0.035015386,0.035015393,0.035015393,0.035015393,0.0,0.028837046,0.0,0.022553401,0.0061783395,0.035015386,0.012461985,1.00838315e-08,0.0,0.0,-6.4065575e-09,0.0,0.028837038,0.0,0.012461978,0.0,-1.5569412e-09,-0.012461985,0.0,0.0,0.035015386
25200,0.035015363,0.035015363,0.035015363,0.035015363,0.006178336,0.0,-3.526964e-08,7.8575474e-10,1.1143056e-09,0.0,0.0,0.0,0.0,0.0,0.035015393,0.035015404,0.035015404,0.035015404,0.0,0.028837033,0.0,0.022553403,0.006178336,0.035015393,0.012461997,3.3358976e-08,0.0,0.0,-5.2277393e-08,0.0,0.028837025,0.0,0.01246196,0.0,-1.3809397e-07,-0.012461997,0.0,0.0,0.035015363
28800,0.035015382,0.035015382,0.035015382,0.035015382,0.006178339,0.0,-1.2115715e-08,-1.4840299e-09,-2.1830182e-09,0.0,0.0,0.0,0.0,0.0,0.035015386,0.035015393,0.035015393,0.035015393,0.0,0.028837042,0.0,0.022553401,0.0061783385,0.035015386,0.012461988,1.2914209e-08,0.0,0.0,-1.1263883e-08,0.0,0.028837038,0.0,0.012461975,0.0,-2.9271233e-08,-0.012461988,0.0,0.0,0.035015382
32400,0.035015386,0.035015386,0.035015386,0.035015386,0.0061783395,0.0,-6.7395205e-09,-1.3243845e-09,-1.7518966e-09,0.0,0.0,0.0,0.0,0.0,0.035015386,0.035015393,0.035015393,0.035015393,0.0,0.028837046,0.0,0.022553401,0.0061783395,0.035015386,0.012461986,7.0180777e-09,0.0,0.0,-5.447887e-09,0.0,0.028837038,0.0,0.012461978,0.0,3.5570096e-08,-0.012461985,0.0,0.0,0.035015386
36000,0.0350154,0.0350154,0.0350154,0.0350154,0.0061783423,0.0,-1.5293625e-09,8.172949e-09,8.248596e-09,0.0,0.0,0.0,0.0,0.0,0.035015367,0.035015382,0.035015382,0.035015382,0.0,0.028837059,0.0,0.022553401,0.0061783423,0.035015367,0.012461976,-1.309709e-09,0.0,0.0,-1.19032935e-08,0.0,0.028837051,0.0,0.012461997,0.0,-6.8793646e-09,-0.012461976,0.0,0.0,0.0350154
39600,0.03501539,0.03501539,0.03501539,0.03501539,0.00617834,0.0,2.3508287e-10,-1.0512097e-09,-8.553582e-11,0.0,0.0,0.0,0.0,0.0,0.035015382,0.035015393,0.035015393,0.035015393,0.0,0.028837046,0.0,0.022553401,0.00617834,0.035015382,0.0124619845,3.1406113e-09,0.0,0.0,-2.3269129e-09,0.0,0.028837042,0.0,0.012461981,0.0,-6.713282e-09,-0.0124619845,0.0,0.0,0.03501539
43200,0.035015393,0.035015393,0.035015393,0.035015393,0.006178341,0.0,1.2749358e-08,-8.005686e-10,-4.9611376e-10,0.0,0.0,0.0,0.0,0.0,0.03501538,0.035015386,0.035015386,0.035015386,0.0,0.028837051,0.0,0.022553401,0.006178341,0.035015374,0.01246198,-9.935883e-09,0.0,0.0,9.38686e-09,0.0,0.028837048,0.0,0.012461989,0.0,6.369113e-09,-0.01246198,0.0,0.0,0.035015393
