,M1,M2,M3,P1,P2,P2_1,P2_2,P2_3,P3,P3_1,P3_3,P4,P4_1,P4_2,P4_3,P6,P7,P8,IJ1-IJ2,-IJ1,IJ2-,IJ3-IJ4,-IJ3,IJ4-,IJ5-IJ6,-IJ5,IJ6-,IJ7-IJ8,-IJ7,IJ8-,IJ1-IJ3,IJ4-IJ2,IJ3-IJ5,IJ5-IJ7,IJ7-IJ61,IJ4-IJ6,IJ6-IJ8,IJ8-IJ61,Main_Pump
0,0.038099624,0.038099624,0.038099624,0.038099624,0.0066818483,0.0006851361,0.00068513607,6.988794e-05,6.988794e-05,0.00032755197,0.00033127292,0.00033127292,0.00033127292,0.0035530748,0.0035530748,0.038099624,0.038099624,0.038099624,0.031417776,0.031417776,0.034546547,0.0041439408,0.005996712,0.0,0.0,0.0,0.0032218015,0.0022103556,0.00061524817,0.0,0.0,0.003128774,0.0018527715,0.0018527715,0.000257664,0.001015167,-0.0022066345,3.7209463e-06,0.038099624
3600,0.038099624,0.038099624,0.038099624,0.038099624,0.0066818483,0.0006851361,0.00068513607,6.9887945e-05,6.9887945e-05,0.00032755197,0.00033127292,0.00033127292,0.00033127292,0.0035530748,0.0035530748,0.038099624,0.038099624,0.038099624,0.031417776,0.031417776,0.034546547,0.0041439408,0.005996712,0.0,0.0,0.0,0.0032218015,0.0022103556,0.00061524817,0.0,0.0,0.003128774,0.0018527715,0.0018527715,0.000257664,0.0010151671,-0.0022066345,3.720944e-06,0.038099624
7200,0.038099624,0.038099624,0.038099624,0.038099624,0.0066818483,0.0006851361,0.00068513607,6.9887945e-05,6.9887945e-05,0.00032755197,0.00033127292,0.00033127292,0.00033127292,0.0035530748,0.0035530748,0.038099624,0.038099624,0.038099624,0.031417776,0.031417776,0.034546547,0.0041439408,0.005996712,0.0,0.0,0.0,0.0032218015,0.0022103556,0.00061524817,0.0,0.0,0.003128774,0.0018527715,0.0018527715,0.000257664,0.0010151671,-0.0022066345,3.7209588e-06,0.038099624
10800,0.038099624,0.038099624,0.038099624,0.038099624,0.0066818483,0.0006851361,0.00068513607,6.9887945e-05,6.9887945e-05,0.00032755197,0.00033127292,0.00033127292,0.00033127292,0.0035530748,0.0035530748,0.038099624,0.038099624,0.038099624,0.031417776,0.031417776,0.034546547,0.0041439408,0.005996712,0.0,0.0,0.0,0.0032218015,0.0022103556,0.00061524817,0.0,0.0,0.003128774,0.0018527715,0.0018527715,0.000257664,0.0010151671,-0.0022066345,3.7209588e-06,0.038099624
14400,0.038099624,0.038099624,0.038099624,0.038099624,0.0066818483,0.0006851361,0.00068513607,6.9887945e-05,6.9887945e-05,0.00032755197,0.00033127292,0.00033127292,0.00033127292,0.0035530748,0.0035530748,0.038099624,0.038099624,0.038099624,0.031417776,0.031417776,0.034546547,0.0041439408,0.005996712,0.0,0.0,0.0,0.0032218015,0.0022103556,0.00061524817,0.0,0.0,0.003128774,0.0018527715,0.0018527715,0.000257664,0.0010151671,-0.0022066345,3.7209588e-06,0.038099624
18000,0.038099624,0.038099624,0.038099624,0.038099624,0.0066818483,0.0006851361,0.00068513607,6.9887945e-05,6.988794e-05,0.00032755197,0.00033127292,0.00033127292,0.00033127292,0.0035530748,0.0035530748,0.038099624,0.038099624,0.038099624,0.031417776,0.031417776,0.034546547,0.0041439408,0.005996712,0.0,0.0,0.0,0.0032218015,0.0022103556,0.00061524817,0.0,0.0,0.003128774,0.0018527715,0.0018527715,0.000257664,0.0010151671,-0.0022066345,3.7209588e-06,0.038099624
21600,0.038099624,0.038099624,0.038099624,0.038099624,0.0066818483,0.0006851361,0.00068513607,6.9887945e-05,6.988794e-05,0.00032755197,0.00033127292,0.00033127292,0.00033127292,0.0035530748,0.0035530748,0.038099624,0.038099624,0.038099624,0.031417776,0.031417776,0.034546547,0.0041439408,0.005996712,0.0,0.0,0.0,0.0032218015,0.0022103556,0.00061524817,0.0,0.0,0.003128774,0.0018527715,0.0018527715,0.000257664,0.001015167,-0.0022066345,3.720944e-06,0.038099624
25200,0.038099624,0.038099624,0.038099624,0.038099624,0.0066818483,0.0006851361,0.00068513607,6.988794e-05,6.988794e-05,0.00032755197,0.00033127292,0.00033127292,0.00033127292,0.0035530748,0.0035530748,0.038099624,0.038099624,0.038099624,0.031417776,0.031417776,0.034546547,0.0041439408,0.005996712,0.0,0.0,0.0,0.0032218015,0.0022103556,0.00061524817,0.0,0.0,0.003128774,0.0018527715,0.0018527715,0.000257664,0.001015167,-0.0022066345,3.7209288e-06,0.038099624
28800,0.038099624,0.038099624,0.038099624,0.038099624,0.0066818483,0.0006851361,0.00068513607,6.9887945e-05,6.988794e-05,0.00032755197,0.00033127292,0.00033127292,0.00033127292,0.0035530748,0.0035530748,0.038099624,0.038099624,0.038099624,0.031417776,0.031417776,0.034546547,0.0041439408,0.005996712,0.0,0.0,0.0,0.0032218015,0.0022103556,0.00061524817,0.0,0.0,0.003128774,0.0018527715,0.0018527715,0.000257664,0.0010151671,-0.0022066345,3.7209588e-06,0.038099624
32400,0.038099624,0.038099624,0.038099624,0.038099624,0.0066818483,0.0006851361,0.00068513607,6.9887945e-05,6.9887945e-05,0.00032755197,0.00033127292,0.00033127292,0.00033127292,0.0035530748,0.0035530748,0.038099624,0.038099624,0.038099624,0.031417776,0.031417776,0.034546547,0.0041439408,0.005996712,0.0,0.0,0.0,0.0032218015,0.0022103556,0.00061524817,0.0,0.0,0.003128774,0.0018527715,0.0018527715,0.000257664,0.001015167,-0.0022066345,3.7209288e-06,0.038099624
36000,0.038099624,0.038099624,0.038099624,0.038099624,0.0066818483,0.0006851361,0.00068513607,6.9887945e-05,6.9887945e-05,0.00032755197,0.00033127292,0.00033127292,0.00033127292,0.0035530748,0.0035530748,0.038099624,0.038099624,0.038099624,0.031417776,0.031417776,0.034546547,0.0041439408,0.005996712,0.0,0.0,0.0,0.0032218015,0.0022103556,0.00061524817,0.0,0.0,0.003128774,0.0018527715,0.0018527715,0.000257664,0.0010151671,-0.0022066345,3.7209588e-06,0.038099624
39600,0.038099624,0.038099624,0.038099624,0.038099624,0.0066818483,0.0006851361,0.00068513607,6.9887945e-05,6.9887945e-05,0.00032755197,0.00033127292,0.00033127292,0.00033127292,0.0035530748,0.0035530748,0.038099624,0.038099624,0.038099624,0.031417776,0.031417776,0.034546547,0.0041439408,0.005996712,0.0,0.0,0.0,0.0032218015,0.0022103556,0.00061524817,0.0,0.0,0.003128774,0.0018527715,0.0018527715,0.000257664,0.0010151671,-0.0022066345,3.720974e-06,0.038099624
43200,0.038099624,0.038099624,0.038099624,0.038099624,0.0066818483,0.0006851361,0.00068513607,6.9887945e-05,6.9887945e-05,0.00032755197,0.00033127292,0.00033127292,0.00033127292,0.0035530748,0.0035530748,0.038099624,0.038099624,0.038099624,0.031417776,0.031417776,0.034546547,0.0041439408,0.005996712,0.0,0.0,0.0,0.0032218015,0.0022103556,0.00061524817,0.0,0.0,0.003128774,0.0018527715,0.0018527715,0.000257664,0.0010151671,-0.0022066345,3.7209588e-06,0.038099624
46800,0.038099624,0.038099624,0.038099624,0.038099624,0.0066818483,0.0006851361,0.00068513607,6.9887945e-05,6.9887945e-05,0.00032755197,0.00033127292,0.00033127292,0.00033127292,0.0035530748,0.0035530748,0.038099624,0.038099624,0.038099624,0.031417776,0.031417776,0.034546547,0.0041439408,0.005996712,0.0,0.0,0.0,0.0032218015,0.0022103556,0.00061524817,0.0,0.0,0.003128774,0.0018527715,0.0018527715,0.000257664,0.0010151671,-0.0022066345,3.7209588e-06,0.038099624
50400,0.038099624,0.038099624,0.038099624,0.038099624,0.0066818483,0.0006851361,0.00068513607,6.9887945e-05,6.9887945e-05,0.00032755197,0.00033127292,0.00033127292,0.00033127292,0.0035530748,0.0035530748,0.038099624,0.038099624,0.038099624,0.031417776,0.031417776,0.034546547,0.0041439408,0.005996712,0.0,0.0,0.0,0.0032218015,0.0022103556,0.00061524817,0.0,0.0,0.003128774,0.0018527715,0.0018527715,0.000257664,0.0010151671,-0.0022066345,3.7209588e-06,0.038099624
54000,0.038099624,0.038099624,0.038099624,0.038099624,0.0066818483,0.0006851361,0.00068513607,6.988794e-05,6.988794e-05,0.00032755197,0.00033127292,0.00033127292,0.00033127292,0.0035530748,0.0035530748,0.038099624,0.038099624,0.038099624,0.031417776,0.031417776,0.034546547,0.0041439408,0.005996712,0.0,0.0,0.0,0.0032218015,0.0022103556,0.00061524817,0.0,0.0,0.003128774,0.0018527714,0.0018527714,0.000257664,0.001015167,-0.0022066345,3.720914e-06,0.038099624
57600,0.038099624,0.038099624,0.038099624,0.038099624,0.0066818483,0.0006851361,0.00068513607,6.9887945e-05,6.9887945e-05,0.00032755197,0.00033127292,0.00033127292,0.00033127292,0.0035530748,0.0035530748,0.038099624,0.038099624,0.038099624,0.031417776,0.031417776,0.034546547,0.0041439408,0.005996712,0.0,0.0,0.0,0.0032218015,0.0022103556,0.00061524817,0.0,0.0,0.003128774,0.0018527715,0.0018527715,0.000257664,0.0010151671,-0.0022066345,3.720944e-06,0.038099624
61200,0.038099624,0.038099624,0.038099624,0.038099624,0.0066818483,0.0006851361,0.00068513607,6.9887945e-05,6.9887945e-05,0.00032755197,0.00033127292,0.00033127292,0.00033127292,0.0035530748,0.0035530748,0.038099624,0.038099624,0.038099624,0.031417776,0.031417776,0.034546547,0.0041439408,0.005996712,0.0,0.0,0.0,0.0032218015,0.0022103556,0.00061524817,0.0,0.0,0.003128774,0.0018527715,0.0018527715,0.000257664,0.0010151671,-0.0022066345,3.720944e-06,0.038099624
64800,0.038099624,0.038099624,0.038099624,0.038099624,0.0066818483,0.0006851361,0.00068513607,6.9887945e-05,6.9887945e-05,0.00032755197,0.00033127292,0.00033127292,0.00033127292,0.0035530748,0.0035530748,0.038099624,0.038099624,0.038099624,0.031417776,0.031417776,0.034546547,0.0041439408,0.005996712,0.0,0.0,0.0,0.0032218015,0.0022103556,0.00061524817,0.0,0.0,0.003128774,0.0018527715,0.0018527715,0.000257664,0.0010151671,-0.0022066345,3.720974e-06,0.038099624
68400,0.038099624,0.038099624,0.038099624,0.038099624,0.0066818483,0.0006851361,0.00068513607,6.9887945e-05,6.9887945e-05,0.00032755197,0.00033127292,0.00033127292,0.00033127292,0.0035530748,0.0035530748,0.038099624,0.038099624,0.038099624,0.031417776,0.031417776,0.034546547,0.0041439408,0.005996712,0.0,0.0,0.0,0.0032218015,0.0022103556,0.00061524817,0.0,0.0,0.003128774,0.0018527715,0.0018527715,0.000257664,0.0010151671,-0.0022066345,3.720974e-06,0.038099624
72000,0.038099624,0.038099624,0.038099624,0.038099624,0.0066818483,0.0006851361,0.00068513607,6.9887945e-05,6.9887945e-05,0.00032755197,0.00033127292,0.00033127292,0.00033127292,0.0035530748,0.0035530748,0.038099624,0.038099624,0.038099624,0.031417776,0.031417776,0.034546547,0.0041439408,0.005996712,0.0,0.0,0.0,0.0032218015,0.0022103556,0.00061524817,0.0,0.0,0.003128774,0.0018527715,0.0018527715,0.000257664,0.0010151671,-0.0022066345,3.7209895e-06,0.038099624
75600,0.038099624,0.038099624,0.038099624,0.038099624,0.0066818483,0.0006851361,0.00068513607,6.9887945e-05,6.9887945e-05,0.00032755197,0.00033127292,0.00033127292,0.00033127292,0.0035530748,0.0035530748,0.038099624,0.038099624,0.038099624,0.031417776,0.031417776,0.034546547,0.0041439408,0.005996712,0.0,0.0,0.0,0.0032218015,0.0022103556,0.00061524817,0.0,0.0,0.003128774,0.0018527715,0.0018527715,0.000257664,0.0010151671,-0.0022066345,3.720944e-06,0.038099624
79200,0.038099624,0.038099624,0.038099624,0.038099624,0.0066818483,0.0006851361,0.00068513607,6.9887945e-05,6.988794e-05,0.00032755197,0.00033127292,0.00033127292,0.00033127292,0.0035530748,0.0035530748,0.038099624,0.038099624,0.038099624,0.031417776,0.031417776,0.034546547,0.0041439408,0.005996712,0.0,0.0,0.0,0.0032218015,0.0022103556,0.00061524817,0.0,0.0,0.003128774,0.0018527715,0.0018527715,0.000257664,0.001015167,-0.0022066345,3.720944e-06,0.038099624
82800,0.038099624,0.038099624,0.038099624,0.038099624,0.0066818483,0.0006851361,0.00068513607,6.9887945e-05,6.988794e-05,0.00032755197,0.00033127292,0.00033127292,0.00033127292,0.0035530748,0.0035530748,0.038099624,0.038099624,0.038099624,0.031417776,0.031417776,0.034546547,0.0041439408,0.005996712,0.0,0.0,0.0,0.0032218015,0.0022103556,0.00061524817,0.0,0.0,0.003128774,0.0018527715,0.0018527715,0.000257664,0.0010151671,-0.0022066345,3.7209288e-06,0.038099624
86400,0.038099624,0.038099624,0.038099624,0.038099624,0.0066818483,0.0006851361,0.00068513607,6.9887945e-05,6.9887945e-05,0.00032755197,0.00033127292,0.00033127292,0.00033127292,0.0035530748,0.0035530748,0.038099624,0.038099624,0.038099624,0.031417776,0.031417776,0.034546547,0.0041439408,0.005996712,0.0,0.0,0.0,0.0032218015,0.0022103556,0.00061524817,0.0,0.0,0.003128774,0.0018527715,0.0018527715,0.000257664,0.0010151671,-0.0022066345,3.720974e-06,0.038099624
