,M1,M2,M3,P1,P2,P2_1,P2_2,P2_3,P3,P3_1,P3_3,P4,P4_1,P4_2,P4_3,P6,P7,P8,IJ1-IJ2,-IJ1,IJ2-,IJ3-IJ4,-IJ3,IJ4-,IJ5-IJ6,-IJ5,IJ6-,IJ7-IJ8,-IJ7,IJ8-,IJ1-IJ3,IJ4-IJ2,IJ3-IJ5,IJ5-IJ7,IJ7-IJ61,IJ4-IJ6,IJ6-IJ8,IJ8-IJ61,Main_Pump
0,0.0381259,0.0381259,0.0381259,0.0381259,0.005151445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037317045,0.003731705,0.038125895,0.038125895,0.038125895,0.022753067,0.03297445,0.03439419,0.015372829,0.005151445,0.0,-9.155021e-09,0.0,0.0037317045,1.791335e-08,0.0,0.0,0.010221385,0.011641121,0.0,8.8683025e-09,0.0,0.0037317078,-8.41967e-09,0.0,0.0381259
3600,0.038125865,0.038125865,0.038125865,0.038125865,0.00515144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037317094,0.0037317097,0.03812593,0.03812593,0.03812593,0.022753058,0.032974426,0.034394212,0.015372804,0.00515144,0.0,2.2217533e-08,0.0,0.0037317094,1.3208733e-09,0.0,0.0,0.010221366,0.011641157,0.0,-6.799049e-09,0.0,0.003731649,-2.9630288e-08,0.0,0.038125865
7200,0.038125914,0.038125914,0.038125914,0.038125914,0.0051514483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037317018,0.0037317018,0.038125873,0.038125873,0.038125873,0.022753071,0.032974467,0.03439417,0.015372845,0.005151448,0.0,-2.893614e-08,0.0,0.0037317018,-1.3252354e-08,0.0,0.0,0.0102213975,0.011641099,0.0,-3.8817227e-10,0.0,0.0037317465,1.1545156e-08,0.0,0.038125914
10800,0.038125895,0.038125895,0.038125895,0.038125895,0.0051514446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003731705,0.003731705,0.038125895,0.038125895,0.038125895,0.022753064,0.03297445,0.03439419,0.015372829,0.0051514446,0.0,-4.781309e-08,0.0,0.003731705,4.8402526e-08,0.0,0.0,0.0102213845,0.011641124,0.0,4.7885145e-08,0.0,0.0037317039,-4.8791275e-08,0.0,0.038125895
14400,0.038125884,0.038125884,0.038125884,0.038125884,0.0051514427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037317066,0.0037317066,0.038125902,0.038125902,0.038125902,0.022753062,0.03297444,0.034394197,0.01537282,0.0051514427,0.0,1.6314722e-08,0.0,0.0037317066,-9.34024e-10,0.0,0.0,0.010221378,0.011641135,0.0,-7.345272e-09,0.0,0.0037316848,5.056539e-09,0.0,0.038125884
18000,0.0381259,0.0381259,0.0381259,0.0381259,0.005151445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037317045,0.0037317045,0.03812589,0.03812589,0.03812589,0.022753065,0.03297445,0.034394186,0.01537283,0.005151445,0.0,-8.80454e-09,0.0,0.0037317045,-1.2668417e-08,0.0,0.0,0.010221386,0.011641121,0.0,9.12098e-09,0.0,0.0037317094,-4.9907305e-09,0.0,0.0381259
21600,0.03812589,0.03812589,0.03812589,0.03812589,0.0051514446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003731705,0.0037317055,0.038125895,0.038125895,0.038125895,0.022753064,0.032974448,0.03439419,0.015372827,0.0051514446,0.0,-1.815826e-08,0.0,0.003731705,1.9118971e-08,0.0,0.0,0.010221384,0.011641126,0.0,1.886687e-08,0.0,0.0037317008,-2.1335094e-08,0.0,0.03812589
25200,0.038125828,0.038125828,0.038125828,0.038125828,0.005151435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037317146,0.003731715,0.03812596,0.03812596,0.03812596,0.022753049,0.032974396,0.034394246,0.015372777,0.005151435,0.0,1.04244675e-08,0.0,0.0037317146,6.3672188e-09,0.0,0.0,0.010221344,0.011641195,0.0,-1.189675e-08,0.0,0.0037315835,-8.1102876e-08,0.0,0.038125828
28800,0.038126122,0.038126122,0.038126122,0.038126122,0.0051514795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037316703,0.0037316708,0.038125664,0.038125664,0.038125664,0.02275312,0.032974645,0.034393996,0.015373004,0.0051514795,0.0,-2.683094e-07,0.0,0.0037316703,-1.5712678e-07,0.0,0.0,0.010221524,0.011640876,0.0,9.148064e-08,0.0,0.0037321283,1.5968146e-07,0.0,0.038126122
32400,0.038125888,0.038125888,0.038125888,0.038125888,0.005151444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037317055,0.003731706,0.0381259,0.0381259,0.0381259,0.022753064,0.032974444,0.034394193,0.015372825,0.005151444,0.0,-7.787857e-09,0.0,0.0037317055,4.552689e-09,0.0,0.0,0.010221382,0.011641129,0.0,3.822655e-09,0.0,0.0037316957,-9.283791e-09,0.0,0.038125888
