,M1,M2,M3,P1,P2,P2_1,P2_2,P2_3,P3,P3_1,P3_3,P4,P4_1,P4_2,P4_3,P6,P7,P8,IJ1-IJ2,-IJ1,IJ2-,IJ3-IJ4,-IJ3,IJ4-,IJ5-IJ6,-IJ5,IJ6-,IJ7-IJ8,-IJ7,IJ8-,IJ1-IJ3,IJ4-IJ2,IJ3-IJ5,IJ5-IJ7,IJ7-IJ61,IJ4-IJ6,IJ6-IJ8,IJ8-IJ61,Main_Pump
0,0.038138986,0.038138986,0.038138986,0.038138986,0.0052643204,0.0010785398,0.0006232848,6.690716e-05,6.690716e-05,6.690716e-05,5.819859e-05,5.819859e-05,0.0006232848,0.0010785398,0.0052643204,0.038138986,0.038138986,0.038138986,0.02086906,0.03287467,0.03287467,0.010528783,0.0041857804,0.0041857804,0.0061178603,0.00045525492,0.00045525492,0.00055637764,0.00055637764,0.0005650862,0.012005608,0.012005608,0.0056626047,0.0,0.0,-0.0056626047,0.0,-8.708564e-06,0.038138986
3600,0.038138986,0.038138986,0.038138986,0.038138986,0.0052643204,0.0010785398,0.0006232848,6.690716e-05,6.690716e-05,6.690716e-05,5.819859e-05,5.819859e-05,0.00062328484,0.0010785398,0.0052643204,0.038138986,0.038138986,0.038138986,0.02086906,0.03287467,0.03287467,0.010528782,0.0041857804,0.0041857804,0.0061178603,0.00045525492,0.00045525492,0.0005563777,0.00055637764,0.0005650862,0.012005607,0.012005607,0.005662605,0.0,0.0,-0.005662605,0.0,-8.708564e-06,0.038138986
7200,0.038138986,0.038138986,0.038138986,0.038138986,0.0052643204,0.0010785398,0.00062328484,6.690716e-05,6.690716e-05,6.690716e-05,5.819859e-05,5.819859e-05,0.00062328484,0.0010785398,0.0052643204,0.038138986,0.038138986,0.038138986,0.02086906,0.03287467,0.03287467,0.010528782,0.0041857804,0.0041857804,0.0061178603,0.00045525492,0.00045525492,0.0005563777,0.00055637764,0.0005650862,0.012005607,0.012005607,0.005662605,0.0,0.0,-0.005662605,0.0,-8.708564e-06,0.038138986
10800,0.038138986,0.038138986,0.038138986,0.038138986,0.0052643204,0.0010785398,0.00062328484,6.690716e-05,6.690716e-05,6.690716e-05,5.819859e-05,5.819859e-05,0.0006232848,0.0010785398,0.0052643204,0.038138986,0.038138986,0.038138986,0.02086906,0.03287467,0.03287467,0.010528782,0.0041857804,0.0041857804,0.0061178603,0.00045525492,0.00045525492,0.0005563777,0.00055637764,0.0005650862,0.012005607,0.012005607,0.005662605,0.0,0.0,-0.005662605,0.0,-8.708556e-06,0.038138986
14400,0.038138986,0.038138986,0.038138986,0.038138986,0.0052643204,0.0010785398,0.0006232848,6.690716e-05,6.690716e-05,6.690716e-05,5.819859e-05,5.819859e-05,0.00062328484,0.0010785398,0.0052643204,0.038138986,0.038138986,0.038138986,0.02086906,0.03287467,0.03287467,0.010528782,0.0041857804,0.0041857804,0.0061178603,0.00045525492,0.00045525492,0.0005563777,0.00055637764,0.0005650862,0.012005607,0.012005607,0.005662605,0.0,0.0,-0.005662605,0.0,-8.708556e-06,0.038138986
18000,0.038138986,0.038138986,0.038138986,0.038138986,0.0052643204,0.0010785398,0.00062328484,6.690716e-05,6.690716e-05,6.690716e-05,5.819859e-05,5.819859e-05,0.0006232848,0.0010785398,0.0052643204,0.038138986,0.038138986,0.038138986,0.02086906,0.03287467,0.03287467,0.010528782,0.0041857804,0.0041857804,0.0061178603,0.00045525492,0.00045525492,0.0005563777,0.00055637764,0.0005650862,0.012005607,0.012005607,0.005662605,0.0,0.0,-0.005662605,0.0,-8.708564e-06,0.038138986
21600,0.038138986,0.038138986,0.038138986,0.038138986,0.0052643204,0.0010785398,0.00062328484,6.690716e-05,6.690716e-05,6.690716e-05,5.819859e-05,5.819859e-05,0.0006232848,0.0010785398,0.0052643204,0.038138986,0.038138986,0.038138986,0.02086906,0.03287467,0.03287467,0.010528782,0.0041857804,0.0041857804,0.0061178603,0.00045525492,0.00045525492,0.0005563777,0.00055637764,0.0005650862,0.012005607,0.012005607,0.005662605,0.0,0.0,-0.005662605,0.0,-8.708556e-06,0.038138986
25200,0.038138986,0.038138986,0.038138986,0.038138986,0.0052643204,0.0010785398,0.0006232848,6.690716e-05,6.690716e-05,6.690716e-05,5.819859e-05,5.819859e-05,0.00062328484,0.0010785398,0.0052643204,0.038138986,0.038138986,0.038138986,0.02086906,0.03287467,0.03287467,0.010528782,0.0041857804,0.0041857804,0.0061178603,0.00045525492,0.00045525492,0.00055637764,0.00055637764,0.0005650862,0.012005607,0.012005607,0.005662605,0.0,0.0,-0.005662605,0.0,-8.708564e-06,0.038138986
28800,0.038138986,0.038138986,0.038138986,0.038138986,0.0052643204,0.0010785398,0.00062328484,6.690716e-05,6.690716e-05,6.690716e-05,5.819859e-05,5.819859e-05,0.00062328484,0.0010785398,0.0052643204,0.038138986,0.038138986,0.038138986,0.02086906,0.03287467,0.03287467,0.010528782,0.0041857804,0.0041857804,0.0061178603,0.00045525492,0.00045525492,0.0005563777,0.00055637764,0.0005650862,0.012005607,0.012005607,0.005662605,0.0,0.0,-0.005662605,0.0,-8.708556e-06,0.038138986
32400,0.038138986,0.038138986,0.038138986,0.038138986,0.0052643204,0.0010785398,0.0006232848,6.690716e-05,6.690716e-05,6.690716e-05,5.819859e-05,5.819859e-05,0.00062328484,0.0010785398,0.0052643204,0.038138986,0.038138986,0.038138986,0.02086906,0.03287467,0.03287467,0.010528782,0.0041857804,0.0041857804,0.0061178603,0.00045525492,0.00045525492,0.0005563777,0.00055637764,0.0005650862,0.012005607,0.012005607,0.005662605,0.0,0.0,-0.005662605,0.0,-8.708571e-06,0.038138986
36000,0.038138986,0.038138986,0.038138986,0.038138986,0.0052643204,0.0010785398,0.00062328484,6.690716e-05,6.690716e-05,6.690716e-05,5.819859e-05,5.819859e-05,0.0006232848,0.0010785398,0.0052643204,0.038138986,0.038138986,0.038138986,0.02086906,0.03287467,0.03287467,0.010528782,0.0041857804,0.0041857804,0.0061178603,0.00045525492,0.00045525492,0.0005563777,0.00055637764,0.0005650862,0.012005607,0.012005607,0.005662605,0.0,0.0,-0.005662605,0.0,-8.708564e-06,0.038138986
39600,0.038138986,0.038138986,0.038138986,0.038138986,0.0052643204,0.0010785398,0.0006232848,6.690716e-05,6.690716e-05,6.690716e-05,5.819859e-05,5.819859e-05,0.00062328484,0.0010785398,0.0052643204,0.038138986,0.038138986,0.038138986,0.02086906,0.03287467,0.03287467,0.010528782,0.0041857804,0.0041857804,0.0061178603,0.00045525492,0.00045525492,0.0005563777,0.00055637764,0.0005650862,0.012005607,0.012005607,0.005662605,0.0,0.0,-0.005662605,0.0,-8.708578e-06,0.038138986
43200,0.038138986,0.038138986,0.038138986,0.038138986,0.0052643204,0.0010785398,0.00062328484,6.690716e-05,6.690716e-05,6.690716e-05,5.819859e-05,5.819859e-05,0.0006232848,0.0010785398,0.0052643204,0.038138986,0.038138986,0.038138986,0.02086906,0.03287467,0.03287467,0.010528782,0.0041857804,0.0041857804,0.0061178603,0.00045525492,0.00045525492,0.0005563777,0.0005563777,0.0005650862,0.012005607,0.012005607,0.005662605,0.0,0.0,-0.005662605,0.0,-8.708571e-06,0.038138986
46800,0.038138986,0.038138986,0.038138986,0.038138986,0.0052643204,0.0010785398,0.00062328484,6.690716e-05,6.690716e-05,6.690716e-05,5.819859e-05,5.819859e-05,0.00062328484,0.0010785398,0.0052643204,0.038138986,0.038138986,0.038138986,0.02086906,0.03287467,0.03287467,0.010528782,0.0041857804,0.0041857804,0.0061178603,0.00045525492,0.00045525492,0.0005563777,0.00055637764,0.0005650862,0.012005607,0.012005607,0.005662605,0.0,0.0,-0.005662605,0.0,-8.708564e-06,0.038138986
50400,0.038138986,0.038138986,0.038138986,0.038138986,0.0052643204,0.0010785398,0.00062328484,6.690716e-05,6.690716e-05,6.690716e-05,5.819859e-05,5.819859e-05,0.0006232848,0.0010785398,0.0052643204,0.038138986,0.038138986,0.038138986,0.02086906,0.03287467,0.03287467,0.010528782,0.0041857804,0.0041857804,0.0061178603,0.00045525492,0.00045525492,0.0005563777,0.0005563777,0.0005650862,0.012005607,0.012005607,0.005662605,0.0,0.0,-0.005662605,0.0,-8.708571e-06,0.038138986
54000,0.038138986,0.038138986,0.038138986,0.038138986,0.0052643204,0.0010785398,0.00062328484,6.690716e-05,6.690716e-05,6.690716e-05,5.819859e-05,5.819859e-05,0.0006232848,0.0010785398,0.0052643204,0.038138986,0.038138986,0.038138986,0.02086906,0.03287467,0.03287467,0.010528782,0.0041857804,0.0041857804,0.0061178603,0.00045525492,0.00045525492,0.0005563777,0.0005563777,0.0005650862,0.012005607,0.012005607,0.005662605,0.0,0.0,-0.005662605,0.0,-8.708564e-06,0.038138986
57600,0.038138986,0.038138986,0.038138986,0.038138986,0.0052643204,0.0010785398,0.0006232848,6.690716e-05,6.690716e-05,6.690716e-05,5.819859e-05,5.819859e-05,0.00062328484,0.0010785398,0.0052643204,0.038138986,0.038138986,0.038138986,0.02086906,0.03287467,0.03287467,0.010528782,0.0041857804,0.0041857804,0.0061178603,0.00045525492,0.00045525492,0.00055637764,0.00055637764,0.0005650862,0.012005607,0.012005607,0.005662605,0.0,0.0,-0.005662605,0.0,-8.708564e-06,0.038138986
61200,0.038138986,0.038138986,0.038138986,0.038138986,0.0052643204,0.0010785398,0.00062328484,6.690716e-05,6.690716e-05,6.690716e-05,5.819859e-05,5.819859e-05,0.0006232848,0.0010785398,0.0052643204,0.038138986,0.038138986,0.038138986,0.02086906,0.03287467,0.03287467,0.010528782,0.0041857804,0.0041857804,0.0061178603,0.00045525492,0.00045525492,0.0005563777,0.0005563777,0.0005650862,0.012005607,0.012005607,0.005662605,0.0,0.0,-0.005662605,0.0,-8.708556e-06,0.038138986
64800,0.038138986,0.038138986,0.038138986,0.038138986,0.0052643204,0.0010785398,0.00062328484,6.690716e-05,6.690716e-05,6.690716e-05,5.819859e-05,5.819859e-05,0.0006232848,0.0010785398,0.0052643204,0.038138986,0.038138986,0.038138986,0.02086906,0.03287467,0.03287467,0.010528782,0.0041857804,0.0041857804,0.0061178603,0.00045525492,0.00045525492,0.0005563777,0.0005563777,0.0005650862,0.012005607,0.012005607,0.005662605,0.0,0.0,-0.005662605,0.0,-8.708548e-06,0.038138986
68400,0.038138986,0.038138986,0.038138986,0.038138986,0.0052643204,0.0010785398,0.0006232848,6.690716e-05,6.690716e-05,6.690716e-05,5.819859e-05,5.819859e-05,0.00062328484,0.0010785398,0.0052643204,0.038138986,0.038138986,0.038138986,0.02086906,0.03287467,0.03287467,0.010528782,0.0041857804,0.0041857804,0.0061178603,0.00045525492,0.00045525492,0.0005563777,0.00055637764,0.0005650862,0.012005607,0.012005607,0.005662605,0.0,0.0,-0.005662605,0.0,-8.708556e-06,0.038138986
72000,0.038138986,0.038138986,0.038138986,0.038138986,0.0052643204,0.0010785398,0.00062328484,6.690716e-05,6.690716e-05,6.690716e-05,5.819859e-05,5.819859e-05,0.0006232848,0.0010785398,0.0052643204,0.038138986,0.038138986,0.038138986,0.02086906,0.03287467,0.03287467,0.010528782,0.0041857804,0.0041857804,0.0061178603,0.00045525492,0.00045525492,0.0005563777,0.0005563777,0.0005650862,0.012005607,0.012005607,0.005662605,0.0,0.0,-0.005662605,0.0,-8.708548e-06,0.038138986
75600,0.038138986,0.038138986,0.038138986,0.038138986,0.0052643204,0.0010785398,0.0006232848,6.690716e-05,6.690716e-05,6.690716e-05,5.819859e-05,5.819859e-05,0.00062328484,0.0010785398,0.0052643204,0.038138986,0.038138986,0.038138986,0.02086906,0.03287467,0.03287467,0.010528782,0.0041857804,0.0041857804,0.0061178603,0.00045525492,0.00045525492,0.00055637764,0.00055637764,0.0005650862,0.012005607,0.012005607,0.005662605,0.0,0.0,-0.005662605,0.0,-8.708578e-06,0.038138986
79200,0.038138986,0.038138986,0.038138986,0.038138986,0.0052643204,0.0010785398,0.00062328484,6.690716e-05,6.690716e-05,6.690716e-05,5.819859e-05,5.819859e-05,0.00062328484,0.0010785398,0.0052643204,0.038138986,0.038138986,0.038138986,0.02086906,0.03287467,0.03287467,0.010528782,0.0041857804,0.0041857804,0.0061178603,0.00045525492,0.00045525492,0.0005563777,0.00055637764,0.0005650862,0.012005607,0.012005607,0.005662605,0.0,0.0,-0.005662605,0.0,-8.708564e-06,0.038138986
82800,0.038138986,0.038138986,0.038138986,0.038138986,0.0052643204,0.0010785398,0.0006232848,6.690716e-05,6.690716e-05,6.690716e-05,5.819859e-05,5.819859e-05,0.00062328484,0.0010785398,0.0052643204,0.038138986,0.038138986,0.038138986,0.02086906,0.03287467,0.03287467,0.010528782,0.0041857804,0.0041857804,0.0061178603,0.00045525492,0.00045525492,0.00055637764,0.00055637764,0.0005650862,0.012005607,0.012005607,0.005662605,0.0,0.0,-0.005662605,0.0,-8.708578e-06,0.038138986
86400,0.038138986,0.038138986,0.038138986,0.038138986,0.0052643204,0.0010785398,0.0006232848,6.690716e-05,6.690716e-05,6.690716e-05,5.819859e-05,5.819859e-05,0.00062328484,0.0010785398,0.0052643204,0.038138986,0.038138986,0.038138986,0.02086906,0.03287467,0.03287467,0.010528782,0.0041857804,0.0041857804,0.0061178603,0.00045525492,0.00045525492,0.0005563777,0.00055637764,0.0005650862,0.012005607,0.012005607,0.005662605,0.0,0.0,-0.005662605,0.0,-8.708578e-06,0.038138986
