,M1,M2,M3,P1,P2,P2_1,P2_2,P2_3,P3,P3_1,P3_3,P4,P4_1,P4_2,P4_3,P6,P7,P8,IJ1-IJ2,-IJ1,IJ2-,IJ3-IJ4,-IJ3,IJ4-,IJ5-IJ6,-IJ5,IJ6-,IJ7-IJ8,-IJ7,IJ8-,IJ1-IJ3,IJ4-IJ2,IJ3-IJ5,IJ5-IJ7,IJ7-IJ61,IJ4-IJ6,IJ6-IJ8,IJ8-IJ61,Main_Pump
0,0.038106944,0.038106944,0.038106944,0.038106944,0.0,0.00023567687,0.00023567674,0.0,0.0,0.0018350095,0.00017158953,0.00017158953,0.00024879287,0.0006908685,0.0051474813,0.038106944,0.038106944,0.038106944,0.023143895,0.038106944,0.03295946,0.013128039,-0.0002356763,0.0044566127,0.0,3.536446e-10,0.0004420756,0.0,0.00023567674,7.720333e-05,0.0149630485,0.009815568,0.0015993337,0.0015993329,0.0018350095,-0.0011441414,-0.0015862169,-0.0016634201,0.038106944
3600,0.038106944,0.038106944,0.038106944,0.038106944,0.0,0.0002356767,0.00023567675,0.0,0.0,0.0018350098,0.00017158955,0.00017158955,0.00024879287,0.0006908685,0.0051474813,0.038106944,0.038106944,0.038106944,0.023143895,0.038106944,0.03295946,0.013128041,-0.00023567618,0.004456613,0.0,3.7453626e-10,0.0004420756,0.0,0.00023567675,7.720333e-05,0.0149630485,0.009815568,0.0015993328,0.001599333,0.0018350098,-0.0011441414,-0.001586217,-0.0016634201,0.038106944
7200,0.038106985,0.038106985,0.038106985,0.038106985,0.0,0.00023568602,0.00023567602,0.0,0.0,0.001835004,0.00017158901,0.00017158901,0.00024879214,0.00069086754,0.0051474757,0.038106907,0.038106907,0.038106907,0.023143891,0.038106985,0.03295943,0.01312801,-0.0002356855,0.0044566076,0.0,7.095348e-11,0.00044207537,0.0,0.00023567602,7.720314e-05,0.014963091,0.009815538,0.0015993958,0.001599328,0.001835004,-0.0011441365,-0.0015862118,-0.001663415,0.038106985
10800,0.038107004,0.038107004,0.038107004,0.038107004,0.0,0.00023569058,0.00023567566,0.0,0.0,0.0018350012,0.00017158875,0.00017158875,0.0002487918,0.000690867,0.0051474725,0.03810689,0.03810689,0.03810689,0.023143891,0.038107,0.032959417,0.013127996,-0.00023569002,0.0044566053,0.0,6.6716604e-11,0.00044207525,0.0,0.00023567566,7.720304e-05,0.014963113,0.009815524,0.0015994267,0.0015993257,0.0018350012,-0.0011441343,-0.0015862094,-0.0016634124,0.038107004
14400,0.038106956,0.038106956,0.038106956,0.038106956,0.0,0.00023567927,0.00023567655,0.0,0.0,0.0018350082,0.0001715894,0.0001715894,0.0002487927,0.00069086824,0.0051474795,0.038106933,0.038106933,0.038106933,0.023143895,0.038106956,0.032959457,0.013128032,-0.00023567874,0.0044566114,0.0,-3.4627053e-08,0.00044207554,0.0,0.00023567655,7.720329e-05,0.014963062,0.009815561,0.00159935,0.0015993316,0.0018350082,-0.00114414,-0.0015862155,-0.0016634187,0.038106956
18000,0.038106944,0.038106944,0.038106944,0.038106944,0.0,0.00023567642,0.00023567678,0.0,0.0,0.00183501,0.00017158956,0.00017158956,0.0002487929,0.00069086853,0.005147482,0.038106948,0.038106948,0.038106948,0.023143895,0.038106944,0.032959465,0.013128042,-0.00023567586,0.004456613,0.0,-9.002703e-09,0.0004420756,0.0,0.00023567678,7.720334e-05,0.014963048,0.00981557,0.0015993306,0.0015993332,0.00183501,-0.0011441415,-0.0015862171,-0.0016634202,0.038106944
21600,0.038106944,0.038106944,0.038106944,0.038106944,0.0,0.00023567681,0.00023567675,0.0,0.0,0.0018350095,0.00017158955,0.00017158955,0.00024879287,0.0006908685,0.0051474813,0.038106944,0.038106944,0.038106944,0.023143895,0.038106944,0.03295946,0.013128039,-0.00023567626,0.004456613,0.0,4.0413034e-10,0.0004420756,0.0,0.00023567675,7.720333e-05,0.0149630485,0.009815568,0.0015993332,0.001599333,0.0018350095,-0.0011441414,-0.001586217,-0.0016634201,0.038106944
25200,0.038106944,0.038106944,0.038106944,0.038106944,0.0,0.00023567538,0.00023567687,0.0,0.0,0.0018350106,0.00017158962,0.00017158962,0.000248793,0.00069086865,0.0051474823,0.03810695,0.03810695,0.03810695,0.023143895,0.038106937,0.03295947,0.013128045,-0.00023567486,0.0044566137,0.0,2.8986615e-09,0.00044207563,0.0,0.00023567687,7.720336e-05,0.014963042,0.009815573,0.0015993236,0.0015993338,0.0018350106,-0.0011441421,-0.0015862177,-0.001663421,0.038106944
28800,0.038106922,0.038106922,0.038106922,0.038106922,0.0,0.00023567172,0.00023567716,0.0,0.0,0.0018350128,0.00017158984,0.00017158984,0.00024879328,0.000690869,0.005147485,0.03810697,0.03810697,0.03810697,0.023143897,0.038106922,0.032959484,0.013128056,-0.00023567119,0.0044566155,0.0,1.3599086e-10,0.00044207575,0.0,0.00023567716,7.720343e-05,0.014963027,0.009815585,0.0015992988,0.0015993357,0.0018350128,-0.0011441439,-0.0015862195,-0.0016634229,0.038106922
32400,0.038106944,0.038106944,0.038106944,0.038106944,0.0,0.00023567613,0.00023567681,0.0,0.0,0.00183501,0.00017158958,0.00017158958,0.00024879293,0.0006908686,0.005147482,0.038106948,0.038106948,0.038106948,0.023143895,0.038106944,0.032959465,0.013128042,-0.0002356756,0.004456613,0.0,3.311171e-10,0.0004420756,0.0,0.00023567681,7.7203345e-05,0.014963046,0.009815571,0.0015993286,0.0015993334,0.00183501,-0.0011441417,-0.0015862172,-0.0016634205,0.038106944
