,M1,M2,M3,P1,P2,P2_1,P2_2,P2_3,P3,P3_1,P3_3,P4,P4_1,P4_2,P4_3,P6,P7,P8,IJ1-IJ2,-IJ1,IJ2-,IJ3-IJ4,-IJ3,IJ4-,IJ5-IJ6,-IJ5,IJ6-,IJ7-IJ8,-IJ7,IJ8-,IJ1-IJ3,IJ4-IJ2,IJ3-IJ5,IJ5-IJ7,IJ7-IJ61,IJ4-IJ6,IJ6-IJ8,IJ8-IJ61,Main_Pump
0,0.03500732,0.03500732,0.03500732,0.03500732,0.0062497193,0.0044782804,0.00057810475,7.402235e-05,7.402235e-05,7.402235e-05,7.336084e-05,7.336084e-05,0.00078583515,0.0045144083,0.03500731,0.03500732,0.03500732,0.03500732,0.0,0.0287576,0.0,0.030529033,0.0017714389,0.0304929,0.0036924453,0.0039001752,0.003728573,0.00071181275,0.0005040824,0.0007124743,0.028757595,0.0,0.0,0.00020773034,0.0,3.6127723e-05,0.0,-6.6159004e-07,0.03500732
3600,0.03500732,0.03500732,0.03500732,0.03500732,0.0062497193,0.0044782804,0.00057810475,7.402235e-05,7.402235e-05,7.402235e-05,7.336084e-05,7.336084e-05,0.0007858351,0.0045144083,0.03500731,0.03500732,0.03500732,0.03500732,0.0,0.0287576,0.0,0.030529033,0.0017714389,0.0304929,0.0036924453,0.0039001752,0.003728573,0.00071181287,0.0005040824,0.0007124743,0.028757595,0.0,0.0,0.00020773044,0.0,3.6127814e-05,0.0,-6.615244e-07,0.03500732
7200,0.03500732,0.03500732,0.03500732,0.03500732,0.0062497193,0.0044782804,0.00057810475,7.402235e-05,7.402235e-05,7.402235e-05,7.336084e-05,7.336084e-05,0.00078583515,0.0045144083,0.03500731,0.03500732,0.03500732,0.03500732,0.0,0.0287576,0.0,0.030529033,0.0017714389,0.0304929,0.0036924453,0.0039001752,0.003728573,0.00071181275,0.0005040824,0.0007124743,0.028757595,0.0,0.0,0.00020773037,0.0,3.6127753e-05,0.0,-6.6159004e-07,0.03500732
10800,0.03500732,0.03500732,0.03500732,0.03500732,0.0062497193,0.0044782804,0.00057810475,7.402235e-05,7.402235e-05,7.402235e-05,7.336084e-05,7.336084e-05,0.00078583515,0.0045144083,0.03500731,0.03500732,0.03500732,0.03500732,0.0,0.0287576,0.0,0.030529033,0.0017714389,0.0304929,0.0036924453,0.0039001752,0.003728573,0.00071181275,0.0005040824,0.00071247434,0.028757595,0.0,0.0,0.00020773032,0.0,3.6127713e-05,0.0,-6.615244e-07,0.03500732
14400,0.03500732,0.03500732,0.03500732,0.03500732,0.0062497193,0.0044782804,0.00057810475,7.402235e-05,7.402235e-05,7.402235e-05,7.336084e-05,7.336084e-05,0.00078583515,0.0045144083,0.03500731,0.03500732,0.03500732,0.03500732,0.0,0.0287576,0.0,0.030529033,0.0017714389,0.0304929,0.0036924453,0.0039001752,0.003728573,0.00071181264,0.0005040824,0.00071247434,0.028757595,0.0,0.0,0.00020773029,0.0,3.6127683e-05,0.0,-6.615244e-07,0.03500732
18000,0.03500732,0.03500732,0.03500732,0.03500732,0.0062497193,0.0044782804,0.00057810475,7.402234e-05,7.402234e-05,7.402234e-05,7.336084e-05,7.336084e-05,0.00078583515,0.0045144083,0.03500731,0.03500732,0.03500732,0.03500732,0.0,0.0287576,0.0,0.030529033,0.0017714389,0.0304929,0.0036924453,0.0039001752,0.003728573,0.0007118126,0.0005040824,0.00071247434,0.028757595,0.0,0.0,0.00020773023,0.0,3.612762e-05,0.0,-6.616558e-07,0.03500732
21600,0.03500732,0.03500732,0.03500732,0.03500732,0.0062497193,0.0044782804,0.00057810475,7.402235e-05,7.402235e-05,7.402235e-05,7.336084e-05,7.336084e-05,0.0007858351,0.0045144083,0.03500731,0.03500732,0.03500732,0.03500732,0.0,0.0287576,0.0,0.030529033,0.0017714389,0.0304929,0.0036924453,0.0039001752,0.003728573,0.0007118128,0.0005040824,0.0007124743,0.028757595,0.0,0.0,0.00020773041,0.0,3.61278e-05,0.0,-6.6145867e-07,0.03500732
25200,0.03500732,0.03500732,0.03500732,0.03500732,0.0062497193,0.0044782804,0.00057810475,7.4022355e-05,7.4022355e-05,7.4022355e-05,7.336084e-05,7.336084e-05,0.0007858351,0.0045144083,0.03500731,0.03500732,0.03500732,0.03500732,0.0,0.0287576,0.0,0.030529033,0.0017714391,0.0304929,0.0036924453,0.0039001752,0.003728573,0.0007118129,0.00050408236,0.0007124743,0.028757595,0.0,0.0,0.0002077305,0.0,3.612789e-05,0.0,-6.6132725e-07,0.03500732
28800,0.03500732,0.03500732,0.03500732,0.03500732,0.0062497193,0.0044782804,0.00057810475,7.4022355e-05,7.4022355e-05,7.4022355e-05,7.336084e-05,7.336084e-05,0.0007858351,0.0045144083,0.03500731,0.03500732,0.03500732,0.03500732,0.0,0.0287576,0.0,0.030529033,0.0017714391,0.0304929,0.0036924453,0.0039001752,0.003728573,0.0007118129,0.00050408236,0.0007124743,0.028757595,0.0,0.0,0.00020773048,0.0,3.6127873e-05,0.0,-6.613929e-07,0.03500732
32400,0.03500732,0.03500732,0.03500732,0.03500732,0.0062497193,0.0044782804,0.00057810475,7.402235e-05,7.402235e-05,7.402235e-05,7.336084e-05,7.336084e-05,0.0007858351,0.0045144083,0.03500731,0.03500732,0.03500732,0.03500732,0.0,0.0287576,0.0,0.030529033,0.0017714391,0.0304929,0.0036924453,0.0039001752,0.003728573,0.00071181287,0.00050408236,0.0007124743,0.028757595,0.0,0.0,0.00020773045,0.0,3.612785e-05,0.0,-6.6145867e-07,0.03500732
