,M1,M2,M3,P1,P2,P2_1,P2_2,P2_3,P3,P3_1,P3_3,P4,P4_1,P4_2,P4_3,P6,P7,P8,IJ1-IJ2,-IJ1,IJ2-,IJ3-IJ4,-IJ3,IJ4-,IJ5-IJ6,-IJ5,IJ6-,IJ7-IJ8,-IJ7,IJ8-,IJ1-IJ3,IJ4-IJ2,IJ3-IJ5,IJ5-IJ7,IJ7-IJ61,IJ4-IJ6,IJ6-IJ8,IJ8-IJ61,Main_Pump
0,0.038081765,0.038081765,0.038081765,0.038081765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7703543e-09,0.0,0.006553522,0.038081735,0.038081735,0.038081735,0.031528212,0.038081765,0.031528212,0.0065535223,0.0,0.006553522,0.0,0.0,1.4732894e-10,2.9968685e-08,0.0,3.271861e-08,0.0065535516,0.0,2.8928309e-08,2.8575988e-08,0.0,0.0,-1.15402425e-08,0.0,0.038081765
3600,0.03808169,0.03808169,0.03808169,0.03808169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0793405e-10,0.0,0.0065535377,0.038081806,0.038081806,0.038081806,0.03152827,0.03808169,0.03152827,0.006553538,0.0,0.0065535377,0.0,0.0,-2.1199381e-10,-6.4631394e-09,0.0,-1.1302034e-08,0.006553422,0.0,-1.12560556e-07,-1.00561e-07,0.0,0.0,9.975097e-10,0.0,0.03808169
7200,0.03808175,0.03808175,0.03808175,0.03808175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.712912e-08,0.0,0.0065535246,0.038081747,0.038081747,0.038081747,0.031528223,0.03808175,0.031528223,0.0065535246,0.0,0.0065535246,0.0,0.0,-2.6976817e-08,6.7857737e-09,0.0,2.5111973e-08,0.00655353,0.0,5.5740825e-09,5.2569376e-09,0.0,0.0,1.8967002e-08,0.0,0.03808175
10800,0.03808177,0.03808177,0.03808177,0.03808177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7673767e-08,0.0,0.006553521,0.038081728,0.038081728,0.038081728,0.03152821,0.03808177,0.03152821,0.006553521,0.0,0.006553521,0.0,0.0,3.184443e-08,5.084364e-08,0.0,1.4270958e-08,0.006553564,0.0,4.3353836e-08,4.7039887e-08,0.0,0.0,-3.4264183e-08,0.0,0.03808177
14400,0.03808175,0.03808175,0.03808175,0.03808175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2357666e-09,0.0,0.006553525,0.038081747,0.038081747,0.038081747,0.031528227,0.038081747,0.031528227,0.006553525,0.0,0.006553525,0.0,0.0,-5.681351e-09,3.4883932e-10,0.0,6.14036e-09,0.006553525,0.0,2.1984778e-10,3.739193e-10,0.0,0.0,6.1625696e-09,0.0,0.03808175
18000,0.038081765,0.038081765,0.038081765,0.038081765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5808064e-09,0.0,0.0065535223,0.038081735,0.038081735,0.038081735,0.031528212,0.038081765,0.031528212,0.006553523,0.0,0.0065535223,0.0,0.0,-4.975996e-10,1.2798776e-09,0.0,-1.0368576e-09,0.00655355,0.0,3.5525918e-08,1.2350218e-09,0.0,0.0,-2.0970525e-09,0.0,0.038081765
21600,0.038081683,0.038081683,0.038081683,0.038081683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0841324e-08,0.0,0.0065535395,0.038081817,0.038081817,0.038081817,0.031528275,0.038081683,0.031528275,0.00655354,0.0,0.0065535395,0.0,0.0,1.6839218e-10,-8.555686e-08,0.0,-1.1613419e-08,0.0065534054,0.0,-1.3683953e-07,-1.2316036e-07,0.0,0.0,7.512338e-08,0.0,0.038081683
25200,0.03808179,0.03808179,0.03808179,0.03808179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6366611e-09,0.0,0.0065535177,0.038081713,0.038081713,0.038081713,0.031528194,0.03808179,0.031528194,0.0065535177,0.0,0.006553517,0.0,0.0,7.933888e-09,1.4502486e-08,0.0,-1.7693021e-09,0.006553593,0.0,6.1071596e-08,5.666469e-08,0.0,0.0,-2.9490026e-09,0.0,0.03808179
28800,0.03808174,0.03808174,0.03808174,0.03808174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1965291e-09,0.0,0.0065535284,0.03808176,0.03808176,0.03808176,0.031528234,0.03808174,0.031528234,0.0065535284,0.0,0.0065535284,0.0,0.0,-8.3877294e-10,-1.5141923e-08,0.0,1.579422e-09,0.006553504,0.0,-3.017045e-08,-2.0226068e-08,0.0,0.0,2.369607e-08,0.0,0.03808174
32400,0.03808175,0.03808175,0.03808175,0.03808175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7048495e-09,0.0,0.0065535246,0.038081747,0.038081747,0.038081747,0.031528223,0.03808175,0.031528223,0.0065535246,0.0,0.0065535246,0.0,0.0,-1.6866347e-09,6.1378564e-09,0.0,-1.6098819e-09,0.0065535307,0.0,5.3752083e-09,6.828909e-09,0.0,0.0,-6.7283925e-09,0.0,0.03808175
