,M1,M2,M3,P1,P2,P2_1,P2_2,P2_3,P3,P3_1,P3_3,P4,P4_1,P4_2,P4_3,P6,P7,P8,IJ1-IJ2,-IJ1,IJ2-,IJ3-IJ4,-IJ3,IJ4-,IJ5-IJ6,-IJ5,IJ6-,IJ7-IJ8,-IJ7,IJ8-,IJ1-IJ3,IJ4-IJ2,IJ3-IJ5,IJ5-IJ7,IJ7-IJ61,IJ4-IJ6,IJ6-IJ8,IJ8-IJ61,Main_Pump
0,0.03809033,0.03809033,0.03809033,0.03809033,0.0049120216,0.00085849495,0.0,-3.1330045e-09,-3.3901584e-09,0.0,0.0,0.0,0.0,0.004818457,0.00495963,0.038090333,0.038090333,0.038090333,0.033271875,0.03317831,0.0331307,0.0,0.0040535266,0.00014117257,0.0031035666,0.00085849495,0.004818457,0.0017148908,3.9486606e-10,0.0,-9.356678e-05,-0.00014117185,0.003959959,0.0017148876,2.3176083e-09,0.0,-0.0017148908,0.0,0.03809033
3600,0.03809033,0.03809033,0.03809033,0.03809033,0.0049120216,0.0008584953,0.0,1.6176354e-09,1.837934e-09,0.0,0.0,0.0,0.0,0.0048184567,0.0049596294,0.03809033,0.03809033,0.03809033,0.03327187,0.03317831,0.033130698,0.0,0.004053526,0.00014117266,0.0031035673,0.0008584953,0.0048184567,0.0017148897,-2.9537484e-09,0.0,-9.356309e-05,-0.00014117194,0.003959963,0.0017148909,-1.0837214e-09,0.0,-0.0017148897,0.0,0.03809033
7200,0.03809035,0.03809035,0.03809035,0.03809035,0.0049120244,0.0008584987,0.0,1.0589348e-09,1.815606e-11,0.0,0.0,0.0,0.0,0.0048184535,0.0049596266,0.038090307,0.038090307,0.038090307,0.03327186,0.033178326,0.03313068,0.0,0.0040535256,0.00014117347,0.0031035733,0.0008584987,0.0048184535,0.0017148802,2.2409992e-08,0.0,-9.3530034e-05,-0.00014117277,0.003959995,0.0017149204,4.1661117e-08,0.0,-0.0017148802,0.0,0.03809035
10800,0.038090333,0.038090333,0.038090333,0.038090333,0.0049120225,0.00085849594,0.0,1.8548612e-09,1.751051e-09,0.0,0.0,0.0,0.0,0.0048184562,0.004959629,0.038090326,0.038090326,0.038090326,0.033271868,0.033178315,0.033130694,0.0,0.004053526,0.0001411728,0.0031035682,0.00085849594,0.0048184562,0.001714888,1.6336835e-10,0.0,-9.3557086e-05,-0.0001411721,0.003959969,0.0017148962,7.375015e-09,0.0,-0.001714888,0.0,0.038090333
14400,0.038090315,0.038090315,0.038090315,0.038090315,0.0049120197,0.00085849286,0.0,4.5893211e-10,4.929096e-10,0.0,0.0,0.0,0.0,0.004818459,0.0049596312,0.03809034,0.03809034,0.03809034,0.033271886,0.033178296,0.03313071,0.0,0.004053527,0.00014117204,0.0031035629,0.00085849286,0.004818459,0.0017148966,-1.935816e-09,0.0,-9.358716e-05,-0.00014117136,0.0039599393,0.0017148695,-1.6768848e-08,0.0,-0.0017148966,0.0,0.038090315
18000,0.038090333,0.038090333,0.038090333,0.038090333,0.004912022,0.00085849577,0.0,-2.0206475e-10,-3.891358e-10,0.0,0.0,0.0,0.0,0.0048184562,0.004959629,0.038090326,0.038090326,0.038090326,0.03327187,0.033178315,0.033130698,0.0,0.004053526,0.00014117276,0.003103568,0.00085849577,0.0048184562,0.0017148885,1.875585e-09,0.0,-9.355908e-05,-0.00014117204,0.003959967,0.0017148944,-5.5176336e-10,0.0,-0.0017148885,0.0,0.038090333
21600,0.0380903,0.0380903,0.0380903,0.0380903,0.0049120174,0.0008584899,0.0,4.4700994e-09,4.608464e-09,0.0,0.0,0.0,0.0,0.004818462,0.0049596336,0.038090363,0.038090363,0.038090363,0.033271898,0.03317828,0.033130728,0.0,0.0040535275,0.00014117135,0.0031035573,0.0008584899,0.004818462,0.0017149051,-5.1064726e-09,0.0,-9.3616065e-05,-0.00014117063,0.0039599114,0.0017148438,-1.2877005e-07,0.0,-0.0017149051,0.0,0.0380903
25200,0.038090363,0.038090363,0.038090363,0.038090363,0.004912026,0.00085850083,0.0,-9.640728e-10,-1.0351329e-09,0.0,0.0,0.0,0.0,0.004818451,0.004959625,0.038090296,0.038090296,0.038090296,0.03327185,0.033178337,0.03313067,0.0,0.0040535256,0.000141174,0.0031035775,0.0008585008,0.004818451,0.0017148741,3.6002366e-09,0.0,-9.350879e-05,-0.0001411733,0.003960016,0.0017149393,3.5628975e-08,0.0,-0.0017148741,0.0,0.038090363
28800,0.03809032,0.03809032,0.03809032,0.03809032,0.00491202,0.0008584937,0.0,4.1728165e-10,-6.379145e-10,0.0,0.0,0.0,0.0,0.004818458,0.0049596303,0.038090337,0.038090337,0.038090337,0.033271883,0.033178303,0.033130705,0.0,0.0040535266,0.00014117226,0.0031035645,0.0008584937,0.004818458,0.0017148943,3.5954306e-09,0.0,-9.357888e-05,-0.00014117155,0.0039599473,0.0017148769,-1.1412476e-08,0.0,-0.0017148943,0.0,0.03809032
32400,0.038090326,0.038090326,0.038090326,0.038090326,0.004912021,0.0008584945,0.0,2.290443e-10,-2.6416502e-09,0.0,0.0,0.0,0.0,0.0048184576,0.00495963,0.038090333,0.038090333,0.038090333,0.033271875,0.033178307,0.033130705,0.0,0.0040535266,0.00014117245,0.0031035657,0.0008584945,0.0048184576,0.0017148921,2.426257e-09,0.0,-9.357128e-05,-0.00014117175,0.003959955,0.0017148836,1.37598235e-08,0.0,-0.0017148921,0.0,0.038090326
36000,0.038090333,0.038090333,0.038090333,0.038090333,0.004912022,0.00085849565,0.0,-1.8571722e-09,-2.3770788e-09,0.0,0.0,0.0,0.0,0.0048184562,0.0049596294,0.038090326,0.038090326,0.038090326,0.03327187,0.033178315,0.033130698,0.0,0.004053526,0.00014117273,0.0031035678,0.00085849565,0.0048184562,0.0017148888,3.0094696e-09,0.0,-9.356011e-05,-0.00014117201,0.003959966,0.0017148936,1.47137085e-08,0.0,-0.0017148888,0.0,0.038090333
39600,0.03809033,0.03809033,0.03809033,0.03809033,0.0049120216,0.0008584951,0.0,-1.1382154e-09,-6.786261e-10,0.0,0.0,0.0,0.0,0.004818457,0.00495963,0.03809033,0.03809033,0.03809033,0.033271875,0.03317831,0.0331307,0.0,0.004053526,0.00014117261,0.0031035668,0.0008584951,0.004818457,0.0017148902,7.182832e-09,0.0,-9.35649e-05,-0.00014117191,0.0039599612,0.0017148892,9.275451e-09,0.0,-0.0017148902,0.0,0.03809033
43200,0.03809033,0.03809033,0.03809033,0.03809033,0.004912022,0.00085849536,0.0,8.232146e-09,8.271804e-09,0.0,0.0,0.0,0.0,0.0048184567,0.0049596294,0.03809033,0.03809033,0.03809033,0.03327187,0.03317831,0.033130698,0.0,0.004053526,0.00014117267,0.0031035673,0.00085849536,0.0048184567,0.0017148894,-8.295621e-09,0.0,-9.356236e-05,-0.00014117197,0.0039599636,0.0017148916,-7.1890236e-09,0.0,-0.0017148894,0.0,0.03809033
46800,0.038090322,0.038090322,0.038090322,0.038090322,0.0049120206,0.0008584942,0.0,-4.3434003e-09,-4.621364e-09,0.0,0.0,0.0,0.0,0.0048184576,0.00495963,0.038090333,0.038090333,0.038090333,0.03327188,0.033178303,0.033130705,0.0,0.0040535266,0.00014117238,0.0031035652,0.0008584942,0.0048184576,0.0017148928,1.1340814e-08,0.0,-9.3573966e-05,-0.0001411717,0.0039599524,0.0017148813,-1.4281946e-08,0.0,-0.0017148928,0.0,0.038090322
50400,0.03809037,0.03809037,0.03809037,0.03809037,0.0049120267,0.00085850176,0.0,-5.0468195e-08,-7.572108e-08,0.0,0.0,0.0,0.0,0.0048184507,0.0049596247,0.038090292,0.038090292,0.038090292,0.033271838,0.03317834,0.033130668,0.0,0.004053525,0.00014117423,0.0031035794,0.00085850176,0.0048184507,0.0017148713,4.069311e-08,0.0,-9.349935e-05,-0.00014117353,0.0039600255,0.0017149477,1.1142317e-07,0.0,-0.0017148713,0.0,0.03809037
54000,0.038090333,0.038090333,0.038090333,0.038090333,0.004912022,0.0008584957,0.0,1.0494682e-09,-1.2357503e-09,0.0,0.0,0.0,0.0,0.0048184562,0.0049596294,0.038090326,0.038090326,0.038090326,0.03327187,0.033178315,0.033130698,0.0,0.004053526,0.00014117274,0.003103568,0.0008584957,0.0048184562,0.0017148887,-1.3679082e-09,0.0,-9.355952e-05,-0.00014117203,0.0039599664,0.0017148942,3.0220204e-09,0.0,-0.0017148887,0.0,0.038090333
57600,0.03809033,0.03809033,0.03809033,0.03809033,0.004912022,0.00085849536,0.0,2.8899214e-08,2.7434538e-08,0.0,0.0,0.0,0.0,0.0048184567,0.0049596294,0.03809033,0.03809033,0.03809033,0.03327187,0.03317831,0.033130698,0.0,0.004053526,0.00014117267,0.0031035675,0.00085849536,0.0048184567,0.0017148894,-3.049897e-08,0.0,-9.3562136e-05,-0.00014117197,0.003959964,0.0017148918,-2.7445486e-08,0.0,-0.0017148894,0.0,0.03809033
61200,0.038090333,0.038090333,0.038090333,0.038090333,0.004912022,0.00085849554,0.0,2.654754e-08,2.3636252e-08,0.0,0.0,0.0,0.0,0.0048184567,0.0049596294,0.038090326,0.038090326,0.038090326,0.03327187,0.03317831,0.033130698,0.0,0.004053526,0.00014117271,0.0031035678,0.00085849554,0.0048184567,0.0017148891,-2.6993932e-08,0.0,-9.356068e-05,-0.00014117201,0.003959965,0.001714893,-2.4908408e-08,0.0,-0.0017148891,0.0,0.038090333
64800,0.03809032,0.03809032,0.03809032,0.03809032,0.00491202,0.0008584933,0.0,8.5660576e-11,1.1033635e-09,0.0,0.0,0.0,0.0,0.0048184586,0.004959631,0.038090337,0.038090337,0.038090337,0.033271883,0.0331783,0.033130705,0.0,0.0040535266,0.00014117218,0.0031035638,0.0008584933,0.0048184586,0.0017148952,9.4992965e-09,0.0,-9.358238e-05,-0.00014117148,0.003959944,0.0017148737,-1.4031082e-09,0.0,-0.0017148952,0.0,0.03809032
68400,0.038090315,0.038090315,0.038090315,0.038090315,0.0049120197,0.0008584931,0.0,-7.0450796e-09,1.3997306e-09,0.0,0.0,0.0,0.0,0.0048184586,0.004959631,0.03809034,0.03809034,0.03809034,0.033271883,0.0331783,0.03313071,0.0,0.004053527,0.00014117212,0.003103563,0.0008584931,0.0048184586,0.001714896,6.364271e-09,0.0,-9.358492e-05,-0.0001411714,0.0039599417,0.0017148714,-8.1383905e-10,0.0,-0.001714896,0.0,0.038090315
72000,0.03809033,0.03809033,0.03809033,0.03809033,0.0049120216,0.00085849536,0.0,1.0010762e-09,2.8876799e-09,0.0,0.0,0.0,0.0,0.0048184567,0.0049596294,0.03809033,0.03809033,0.03809033,0.03327187,0.03317831,0.033130698,0.0,0.004053526,0.00014117267,0.0031035673,0.00085849536,0.0048184567,0.0017148897,-9.119309e-10,0.0,-9.356285e-05,-0.00014117196,0.003959963,0.0017148912,-5.7669575e-10,0.0,-0.0017148897,0.0,0.03809033
75600,0.038090326,0.038090326,0.038090326,0.038090326,0.004912021,0.00085849484,0.0,1.7239273e-09,1.012199e-09,0.0,0.0,0.0,0.0,0.004818457,0.00495963,0.038090333,0.038090333,0.038090333,0.033271875,0.033178307,0.0331307,0.0,0.0040535266,0.00014117252,0.0031035664,0.00085849484,0.004818457,0.0017148912,-3.3241567e-09,0.0,-9.356795e-05,-0.00014117183,0.003959958,0.0017148866,-3.1301426e-09,0.0,-0.0017148912,0.0,0.038090326
79200,0.038090322,0.038090322,0.038090322,0.038090322,0.0049120206,0.0008584942,0.0,-7.2557116e-09,-7.1733837e-09,0.0,0.0,0.0,0.0,0.0048184576,0.00495963,0.038090333,0.038090333,0.038090333,0.03327188,0.033178303,0.033130705,0.0,0.0040535266,0.00014117238,0.0031035652,0.0008584942,0.0048184576,0.0017148928,8.893001e-09,0.0,-9.357397e-05,-0.0001411717,0.0039599524,0.0017148813,-6.9458984e-08,0.0,-0.0017148928,0.0,0.038090322
82800,0.038090333,0.038090333,0.038090333,0.038090333,0.004912022,0.0008584955,0.0,-1.8248244e-09,-1.6012242e-09,0.0,0.0,0.0,0.0,0.0048184567,0.0049596294,0.03809033,0.03809033,0.03809033,0.03327187,0.03317831,0.033130698,0.0,0.004053526,0.0001411727,0.0031035678,0.0008584955,0.0048184567,0.0017148891,2.221114e-09,0.0,-9.356108e-05,-0.000141172,0.0039599645,0.0017148927,1.866877e-09,0.0,-0.0017148891,0.0,0.038090333
86400,0.03809034,0.03809034,0.03809034,0.03809034,0.004912023,0.00085849734,0.0,-1.1274491e-10,1.895813e-09,0.0,0.0,0.0,0.0,0.0048184544,0.004959628,0.038090315,0.038090315,0.038090315,0.03327186,0.03317832,0.033130687,0.0,0.0040535256,0.00014117315,0.0031035712,0.00085849734,0.0048184544,0.001714884,1.0268614e-08,0.0,-9.3542905e-05,-0.00014117245,0.003959983,0.0017149089,9.752996e-11,0.0,-0.001714884,0.0,0.03809034
