,M1,M2,M3,P1,P2,P2_1,P2_2,P2_3,P3,P3_1,P3_3,P4,P4_1,P4_2,P4_3,P6,P7,P8,IJ1-IJ2,-IJ1,IJ2-,IJ3-IJ4,-IJ3,IJ4-,IJ5-IJ6,-IJ5,IJ6-,IJ7-IJ8,-IJ7,IJ8-,IJ1-IJ3,IJ4-IJ2,IJ3-IJ5,IJ5-IJ7,IJ7-IJ61,IJ4-IJ6,IJ6-IJ8,IJ8-IJ61,Main_Pump
0,0.0326085,0.0326085,0.0326085,0.0326085,0.032608494,0.0041323253,0.0,0.0,0.0,-6.1503482e-09,0.0,0.0,0.0,0.0041323137,0.03260842,0.032608427,0.032608427,0.032608427,0.0,0.0,0.0,0.032608494,0.02847617,0.028476106,0.0,0.0041323253,0.0041323137,2.5292548e-09,0.0,0.0,0.0,0.0,-0.0041323244,0.0,-5.1120086e-09,0.004132388,-2.2922363e-10,6.000873e-09,0.0326085
3600,0.032608453,0.032608453,0.032608453,0.032608453,0.032608442,0.0041323192,0.0,0.0,0.0,1.4734597e-08,0.0,0.0,0.0,0.004132323,0.032608468,0.03260848,0.03260848,0.03260848,0.0,0.0,0.0,0.032608446,0.028476125,0.028476147,0.0,0.0041323192,0.004132323,-9.615135e-09,0.0,0.0,0.0,0.0,-0.004132318,0.0,1.4269061e-08,0.0041322955,-1.6655259e-10,-1.3672447e-08,0.032608453
7200,0.032608453,0.032608453,0.032608453,0.032608453,0.03260845,0.0041323197,0.0,0.0,0.0,1.18592105e-08,0.0,0.0,0.0,0.0041323225,0.032608464,0.032608476,0.032608476,0.032608476,0.0,0.0,0.0,0.03260845,0.028476126,0.028476143,0.0,0.0041323197,0.0041323225,-2.427979e-09,0.0,0.0,0.0,0.0,-0.0041323183,0.0,-2.9391153e-08,0.0041323034,-1.5451585e-08,-1.3244809e-08,0.032608453
10800,0.03260846,0.03260846,0.03260846,0.03260846,0.032608453,0.00413232,0.0,0.0,0.0,-7.8280475e-09,0.0,0.0,0.0,0.004132321,0.032608457,0.032608468,0.032608468,0.032608468,0.0,0.0,0.0,0.032608453,0.028476134,0.028476138,0.0,0.00413232,0.004132321,9.66053e-09,0.0,0.0,0.0,0.0,-0.0041323197,0.0,-5.4064673e-09,0.004132314,-6.971168e-09,2.4750769e-08,0.03260846
14400,0.032608464,0.032608464,0.032608464,0.032608464,0.032608457,0.004132321,0.0,0.0,0.0,-1.8823996e-09,0.0,0.0,0.0,0.00413232,0.032608453,0.032608464,0.032608464,0.032608464,0.0,0.0,0.0,0.032608457,0.028476138,0.028476134,0.0,0.0041323206,0.00413232,-4.75012e-09,0.0,0.0,0.0,0.0,-0.0041323197,0.0,-6.454232e-09,0.004132323,3.7732213e-09,4.4654374e-09,0.032608464
18000,0.03260848,0.03260848,0.03260848,0.03260848,0.032608476,0.004132323,0.0,0.0,0.0,2.5776055e-09,0.0,0.0,0.0,0.0041323174,0.03260844,0.03260845,0.03260845,0.03260845,0.0,0.0,0.0,0.032608476,0.02847615,0.02847612,0.0,0.004132323,0.0041323174,-8.8225194e-10,0.0,0.0,0.0,0.0,-0.004132322,0.0,-1.332376e-08,0.004132352,3.3839868e-08,1.2464077e-08,0.03260848
21600,0.032608457,0.032608457,0.032608457,0.032608457,0.03260845,0.0041323197,0.0,0.0,0.0,2.8105254e-09,0.0,0.0,0.0,0.004132322,0.03260846,0.03260847,0.03260847,0.03260847,0.0,0.0,0.0,0.032608453,0.02847613,0.02847614,0.0,0.0041323197,0.004132322,3.7023468e-10,0.0,0.0,0.0,0.0,-0.0041323192,0.0,-9.108863e-09,0.004132307,-1.3826481e-08,-2.7038862e-09,0.032608457
25200,0.032608476,0.032608476,0.032608476,0.032608476,0.032608468,0.0041323225,0.0,0.0,0.0,1.0100318e-09,0.0,0.0,0.0,0.0041323183,0.032608446,0.032608453,0.032608453,0.032608453,0.0,0.0,0.0,0.032608468,0.028476147,0.028476126,0.0,0.004132322,0.0041323183,-8.095393e-10,0.0,0.0,0.0,0.0,-0.004132321,0.0,9.627877e-10,0.004132341,2.4671895e-08,-8.2977385e-09,0.032608476
28800,0.032608468,0.032608468,0.032608468,0.032608468,0.032608457,0.004132321,0.0,0.0,0.0,-4.4806128e-09,0.0,0.0,0.0,0.00413232,0.032608453,0.03260846,0.03260846,0.03260846,0.0,0.0,0.0,0.032608457,0.028476138,0.028476134,0.0,0.0041323206,0.00413232,4.728248e-10,0.0,0.0,0.0,0.0,-0.0041323197,0.0,-2.6866656e-09,0.004132323,2.0004138e-09,4.2114974e-09,0.032608468
32400,0.03260846,0.03260846,0.03260846,0.03260846,0.032608453,0.0041323206,0.0,0.0,0.0,1.0176181e-08,0.0,0.0,0.0,0.004132321,0.032608457,0.032608468,0.032608468,0.032608468,0.0,0.0,0.0,0.032608453,0.028476134,0.028476138,0.0,0.00413232,0.004132321,-7.2900788e-09,0.0,0.0,0.0,0.0,-0.0041323197,0.0,1.08601625e-08,0.004132316,-1.008076e-08,-7.68274e-09,0.03260846
