,M1,M2,M3,P1,P2,P2_1,P2_2,P2_3,P3,P3_1,P3_3,P4,P4_1,P4_2,P4_3,P6,P7,P8,IJ1-IJ2,-IJ1,IJ2-,IJ3-IJ4,-IJ3,IJ4-,IJ5-IJ6,-IJ5,IJ6-,IJ7-IJ8,-IJ7,IJ8-,IJ1-IJ3,IJ4-IJ2,IJ3-IJ5,IJ5-IJ7,IJ7-IJ61,IJ4-IJ6,IJ6-IJ8,IJ8-IJ61,Main_Pump
0,0.03255578,0.03255578,0.03255578,0.03255578,0.032555766,0.032555755,0.002146984,0.0021469838,0.0021469838,0.0021469835,0.00028574464,0.00028574464,0.0022409444,0.0022343197,0.0,0.03255578,0.03255578,0.03255578,0.0,0.0,0.03255578,0.015159077,0.0,-0.0022343192,0.015155755,0.030408774,-6.6246275e-06,9.3961135e-05,0.0,0.0019552,0.0,0.032555774,-0.015159058,9.396083e-05,0.0,-0.01516238,0.0,-0.0018612389,0.03255578
3600,0.03255578,0.03255578,0.03255578,0.03255578,0.032555766,0.032555755,0.002146984,0.0021469838,0.0021469838,0.0021469835,0.00028574464,0.00028574464,0.0022409444,0.0022343197,0.0,0.03255578,0.03255578,0.03255578,0.0,0.0,0.03255578,0.015159077,0.0,-0.0022343192,0.015155755,0.030408774,-6.6246275e-06,9.396113e-05,0.0,0.0019552,0.0,0.032555774,-0.015159058,9.396083e-05,0.0,-0.01516238,0.0,-0.0018612389,0.03255578
7200,0.03255578,0.03255578,0.03255578,0.03255578,0.032555766,0.032555755,0.002146984,0.0021469838,0.0021469838,0.0021469835,0.00028574464,0.00028574464,0.0022409444,0.0022343197,0.0,0.03255578,0.03255578,0.03255578,0.0,0.0,0.03255578,0.015159077,0.0,-0.0022343192,0.015155755,0.030408774,-6.6246275e-06,9.396113e-05,0.0,0.0019552,0.0,0.032555774,-0.015159058,9.3960836e-05,0.0,-0.01516238,0.0,-0.0018612389,0.03255578
10800,0.03255578,0.03255578,0.03255578,0.03255578,0.032555766,0.032555755,0.002146984,0.0021469838,0.0021469838,0.0021469835,0.00028574464,0.00028574464,0.0022409444,0.0022343197,0.0,0.03255578,0.03255578,0.03255578,0.0,0.0,0.03255578,0.015159077,0.0,-0.0022343192,0.015155755,0.030408774,-6.6246275e-06,9.396113e-05,0.0,0.0019552,0.0,0.032555774,-0.015159058,9.396083e-05,0.0,-0.01516238,0.0,-0.0018612389,0.03255578
14400,0.03255578,0.03255578,0.03255578,0.03255578,0.032555766,0.032555755,0.002146984,0.0021469838,0.0021469838,0.0021469835,0.00028574464,0.00028574464,0.0022409444,0.0022343197,0.0,0.03255578,0.03255578,0.03255578,0.0,0.0,0.03255578,0.015159077,0.0,-0.0022343192,0.015155755,0.030408774,-6.6246275e-06,9.396113e-05,0.0,0.0019552,0.0,0.032555774,-0.015159058,9.396083e-05,0.0,-0.01516238,0.0,-0.0018612389,0.03255578
18000,0.03255578,0.03255578,0.03255578,0.03255578,0.032555766,0.032555755,0.002146984,0.0021469838,0.0021469838,0.0021469835,0.00028574464,0.00028574464,0.0022409444,0.0022343197,0.0,0.03255578,0.03255578,0.03255578,0.0,0.0,0.03255578,0.015159077,0.0,-0.0022343192,0.015155755,0.030408774,-6.6246275e-06,9.396113e-05,0.0,0.0019552,0.0,0.032555774,-0.015159058,9.396083e-05,0.0,-0.01516238,0.0,-0.0018612389,0.03255578
21600,0.03255578,0.03255578,0.03255578,0.03255578,0.032555766,0.032555755,0.002146984,0.0021469838,0.0021469838,0.0021469835,0.00028574464,0.00028574464,0.0022409444,0.0022343197,0.0,0.03255578,0.03255578,0.03255578,0.0,0.0,0.03255578,0.015159077,0.0,-0.0022343192,0.015155755,0.030408774,-6.6246093e-06,9.396113e-05,0.0,0.0019552,0.0,0.032555774,-0.015159058,9.396083e-05,0.0,-0.01516238,0.0,-0.0018612389,0.03255578
25200,0.03255578,0.03255578,0.03255578,0.03255578,0.032555766,0.032555755,0.002146984,0.0021469838,0.0021469838,0.0021469835,0.00028574464,0.00028574464,0.0022409444,0.0022343197,0.0,0.03255578,0.03255578,0.03255578,0.0,0.0,0.03255578,0.015159077,0.0,-0.0022343192,0.015155755,0.030408774,-6.624619e-06,9.396113e-05,0.0,0.0019552,0.0,0.032555774,-0.015159058,9.3960836e-05,0.0,-0.01516238,0.0,-0.0018612389,0.03255578
28800,0.03255578,0.03255578,0.03255578,0.03255578,0.032555766,0.032555755,0.002146984,0.0021469838,0.0021469838,0.0021469835,0.00028574464,0.00028574464,0.0022409444,0.0022343197,0.0,0.03255578,0.03255578,0.03255578,0.0,0.0,0.03255578,0.015159077,0.0,-0.0022343192,0.015155755,0.030408774,-6.6246275e-06,9.396113e-05,0.0,0.0019552,0.0,0.032555774,-0.015159058,9.396083e-05,0.0,-0.01516238,0.0,-0.0018612389,0.03255578
32400,0.03255578,0.03255578,0.03255578,0.03255578,0.032555766,0.032555755,0.002146984,0.0021469838,0.0021469838,0.0021469835,0.00028574464,0.00028574464,0.0022409444,0.0022343197,0.0,0.03255578,0.03255578,0.03255578,0.0,0.0,0.03255578,0.015159077,0.0,-0.0022343192,0.015155755,0.030408774,-6.624619e-06,9.396113e-05,0.0,0.0019552,0.0,0.032555774,-0.015159058,9.396083e-05,0.0,-0.01516238,0.0,-0.0018612389,0.03255578
