,M1,M2,M3,P1,P2,P2_1,P2_2,P2_3,P3,P3_1,P3_3,P4,P4_1,P4_2,P4_3,P6,P7,P8,IJ1-IJ2,-IJ1,IJ2-,IJ3-IJ4,-IJ3,IJ4-,IJ5-IJ6,-IJ5,IJ6-,IJ7-IJ8,-IJ7,IJ8-,IJ1-IJ3,IJ4-IJ2,IJ3-IJ5,IJ5-IJ7,IJ7-IJ61,IJ4-IJ6,IJ6-IJ8,IJ8-IJ61,Main_Pump
0,0.032351267,0.032351267,0.032351267,0.032351267,0.03235125,0.032351244,0.0,0.0,0.0,0.0,0.00038595928,0.00038595928,0.0041643074,0.0041549853,0.0,0.032351267,0.032351267,0.032351267,0.0,0.0,0.032351267,0.0,0.0,-0.004154985,0.0,0.032351244,-9.321867e-06,0.032351248,0.0,0.0037783482,0.0,0.032351255,0.0,0.032351248,0.0,-0.028196266,-0.028186942,0.00038595902,0.032351267
3600,0.032351267,0.032351267,0.032351267,0.032351267,0.03235125,0.032351244,0.0,0.0,0.0,0.0,0.00038595928,0.00038595928,0.0041643074,0.0041549853,0.0,0.032351267,0.032351267,0.032351267,0.0,0.0,0.032351267,0.0,0.0,-0.004154985,0.0,0.032351244,-9.3218605e-06,0.032351248,0.0,0.0037783482,0.0,0.032351255,0.0,0.032351248,0.0,-0.028196266,-0.028186942,0.00038595902,0.032351267
7200,0.032351267,0.032351267,0.032351267,0.032351267,0.03235125,0.032351244,0.0,0.0,0.0,0.0,0.00038595928,0.00038595928,0.0041643074,0.0041549853,0.0,0.032351267,0.032351267,0.032351267,0.0,0.0,0.032351267,0.0,0.0,-0.004154985,0.0,0.032351244,-9.3218605e-06,0.032351248,0.0,0.0037783482,0.0,0.032351255,0.0,0.032351248,0.0,-0.028196266,-0.028186942,0.00038595902,0.032351267
10800,0.032351267,0.032351267,0.032351267,0.032351267,0.03235125,0.032351244,0.0,0.0,0.0,0.0,0.00038595928,0.00038595928,0.0041643074,0.0041549853,0.0,0.032351267,0.032351267,0.032351267,0.0,0.0,0.032351267,0.0,0.0,-0.004154985,0.0,0.032351244,-9.321867e-06,0.032351248,0.0,0.0037783482,0.0,0.032351255,0.0,0.032351248,0.0,-0.028196266,-0.028186942,0.00038595902,0.032351267
14400,0.032351267,0.032351267,0.032351267,0.032351267,0.03235125,0.032351244,0.0,0.0,0.0,0.0,0.00038595928,0.00038595928,0.0041643074,0.0041549853,0.0,0.032351267,0.032351267,0.032351267,0.0,0.0,0.032351267,0.0,0.0,-0.004154985,0.0,0.032351244,-9.321874e-06,0.032351248,0.0,0.0037783482,0.0,0.032351255,0.0,0.032351248,0.0,-0.028196266,-0.028186942,0.00038595902,0.032351267
18000,0.032351267,0.032351267,0.032351267,0.032351267,0.03235125,0.032351244,0.0,0.0,0.0,0.0,0.00038595928,0.00038595928,0.0041643074,0.0041549853,0.0,0.032351267,0.032351267,0.032351267,0.0,0.0,0.032351267,0.0,0.0,-0.004154985,0.0,0.032351244,-9.321867e-06,0.032351248,0.0,0.0037783482,0.0,0.032351255,0.0,0.032351248,0.0,-0.028196266,-0.028186942,0.00038595902,0.032351267
21600,0.032351267,0.032351267,0.032351267,0.032351267,0.03235125,0.032351244,0.0,0.0,0.0,0.0,0.00038595928,0.00038595928,0.0041643074,0.0041549853,0.0,0.032351267,0.032351267,0.032351267,0.0,0.0,0.032351267,0.0,0.0,-0.004154985,0.0,0.032351244,-9.321867e-06,0.032351248,0.0,0.0037783482,0.0,0.032351255,0.0,0.032351248,0.0,-0.028196266,-0.028186942,0.00038595902,0.032351267
25200,0.032351267,0.032351267,0.032351267,0.032351267,0.03235125,0.032351244,0.0,0.0,0.0,0.0,0.00038595928,0.00038595928,0.0041643074,0.0041549853,0.0,0.032351267,0.032351267,0.032351267,0.0,0.0,0.032351267,0.0,0.0,-0.004154985,0.0,0.032351244,-9.321881e-06,0.032351248,0.0,0.0037783482,0.0,0.032351255,0.0,0.032351248,0.0,-0.028196266,-0.028186942,0.00038595902,0.032351267
28800,0.032351267,0.032351267,0.032351267,0.032351267,0.03235125,0.032351244,0.0,0.0,0.0,0.0,0.00038595928,0.00038595928,0.0041643074,0.0041549853,0.0,0.032351267,0.032351267,0.032351267,0.0,0.0,0.032351267,0.0,0.0,-0.004154985,0.0,0.032351244,-9.321874e-06,0.032351248,0.0,0.0037783482,0.0,0.032351255,0.0,0.032351248,0.0,-0.028196266,-0.028186942,0.00038595902,0.032351267
32400,0.032351267,0.032351267,0.032351267,0.032351267,0.03235125,0.032351244,0.0,0.0,0.0,0.0,0.00038595928,0.00038595928,0.0041643074,0.0041549853,0.0,0.032351267,0.032351267,0.032351267,0.0,0.0,0.032351267,0.0,0.0,-0.004154985,0.0,0.032351244,-9.321867e-06,0.032351248,0.0,0.0037783482,0.0,0.032351255,0.0,0.032351248,0.0,-0.028196266,-0.028186942,0.00038595902,0.032351267
