,M1,M2,M3,P1,P2,P2_1,P2_2,P2_3,P3,P3_1,P3_3,P4,P4_1,P4_2,P4_3,P6,P7,P8,IJ1-IJ2,-IJ1,IJ2-,IJ3-IJ4,-IJ3,IJ4-,IJ5-IJ6,-IJ5,IJ6-,IJ7-IJ8,-IJ7,IJ8-,IJ1-IJ3,IJ4-IJ2,IJ3-IJ5,IJ5-IJ7,IJ7-IJ61,IJ4-IJ6,IJ6-IJ8,IJ8-IJ61,Main_Pump
0,0.037821714,0.037821714,0.037821714,0.037821714,4.198156e-08,4.0878827e-08,0.0,0.0,0.0,-3.1429035e-09,0.0,0.0,0.0,0.0,0.0,0.037821677,0.037821677,0.037821677,0.0,0.037821673,0.037821677,0.037821673,0.0,0.0,1.3566982e-08,3.7188606e-08,0.0,0.0,0.0,0.0,0.037821673,0.037821673,0.0,1.0235609e-08,-2.7589948e-09,0.0,-4.644881e-09,-3.820448e-09,0.037821714
3600,0.037821684,0.037821684,0.037821684,0.037821684,-1.8520145e-08,-1.944187e-08,0.0,0.0,0.0,-3.749861e-09,0.0,0.0,0.0,0.0,0.0,0.037821706,0.037821706,0.037821706,0.0,0.037821703,0.037821706,0.037821703,0.0,0.0,8.151749e-09,-1.7670448e-08,0.0,0.0,0.0,0.0,0.0378217,0.037821703,0.0,-1.6056733e-08,1.9533333e-08,0.0,-6.645936e-09,1.431632e-09,0.037821684
7200,0.037821785,0.037821785,0.037821785,0.037821785,1.784392e-07,1.7754667e-07,0.0,0.0,0.0,1.4631512e-09,0.0,0.0,0.0,0.0,0.0,0.037821613,0.037821613,0.037821613,0.0,0.037821606,0.03782161,0.03782161,0.0,0.0,5.862036e-08,1.8504265e-07,0.0,0.0,0.0,0.0,0.037821606,0.03782161,0.0,2.5460684e-08,6.5962735e-10,0.0,9.718785e-08,3.3012657e-08,0.037821785
10800,0.037821773,0.037821773,0.037821773,0.037821773,1.5800651e-07,1.5317974e-07,0.0,0.0,0.0,1.2076507e-08,0.0,0.0,0.0,0.0,0.0,0.03782162,0.03782162,0.03782162,0.0,0.037821617,0.03782162,0.037821617,0.0,0.0,-1.4308544e-08,1.2418842e-07,0.0,0.0,0.0,0.0,0.037821617,0.03782162,0.0,1.0214943e-08,1.3254839e-08,0.0,-1.3202599e-08,-1.2377156e-08,0.037821773
14400,0.037821673,0.037821673,0.037821673,0.037821673,-3.552122e-08,-3.6484426e-08,0.0,0.0,0.0,3.248032e-09,0.0,0.0,0.0,0.0,0.0,0.037821714,0.037821714,0.037821714,0.0,0.037821714,0.037821714,0.037821714,0.0,0.0,-2.982055e-09,-3.6672915e-08,0.0,0.0,0.0,0.0,0.037821714,0.037821714,0.0,-3.2691226e-08,-5.6362e-10,0.0,6.3638628e-09,-7.5011397e-10,0.037821673
18000,0.037821963,0.037821963,0.037821963,0.037821963,5.211977e-07,5.2025155e-07,0.0,0.0,0.0,7.07837e-09,0.0,0.0,0.0,0.0,0.0,0.037821442,0.037821442,0.037821442,0.0,0.03782144,0.037821442,0.03782144,0.0,0.0,2.1734762e-08,5.19816e-07,0.0,0.0,0.0,0.0,0.03782144,0.037821442,0.0,3.863102e-07,1.5142783e-08,0.0,1.9161252e-08,1.1709477e-09,0.037821963
21600,0.0378217,0.0378217,0.0378217,0.0378217,1.3517867e-08,1.2652124e-08,0.0,0.0,0.0,-8.004718e-10,0.0,0.0,0.0,0.0,0.0,0.037821688,0.037821688,0.037821688,0.0,0.037821684,0.037821688,0.037821684,0.0,0.0,9.96265e-09,1.2662778e-08,0.0,0.0,0.0,0.0,0.037821684,0.037821688,0.0,-2.8371433e-08,-7.808519e-09,0.0,3.697725e-09,9.669083e-10,0.0378217
25200,0.037821706,0.037821706,0.037821706,0.037821706,2.7796691e-08,2.639776e-08,0.0,0.0,0.0,3.679746e-09,0.0,0.0,0.0,0.0,0.0,0.037821684,0.037821684,0.037821684,0.0,0.03782168,0.037821684,0.03782168,0.0,0.0,2.30117e-08,2.4910673e-08,0.0,0.0,0.0,0.0,0.03782168,0.037821684,0.0,-8.745903e-09,2.3116764e-08,0.0,1.0636374e-08,-3.4657477e-09,0.037821706
28800,0.037821688,0.037821688,0.037821688,0.037821688,-3.236081e-09,-4.153475e-09,0.0,0.0,0.0,2.8950737e-09,0.0,0.0,0.0,0.0,0.0,0.0378217,0.0378217,0.0378217,0.0,0.03782169,0.037821695,0.037821695,0.0,0.0,5.470429e-09,-5.1794022e-09,0.0,0.0,0.0,0.0,0.03782169,0.037821695,0.0,5.0928595e-08,-3.1430414e-09,0.0,4.7797095e-09,2.7368482e-10,0.037821688
32400,0.037821714,0.037821714,0.037821714,0.037821714,4.1890008e-08,4.0984748e-08,0.0,0.0,0.0,1.8096967e-08,0.0,0.0,0.0,0.0,0.0,0.037821677,0.037821677,0.037821677,0.0,0.037821673,0.037821677,0.037821673,0.0,0.0,1.7747132e-08,4.127965e-08,0.0,0.0,0.0,0.0,0.037821673,0.037821673,0.0,2.3476007e-08,2.0965246e-08,0.0,1.0087838e-10,-1.8605014e-08,0.037821714
