,M1,M2,M3,P1,P2,P2_1,P2_2,P2_3,P3,P3_1,P3_3,P4,P4_1,P4_2,P4_3,P6,P7,P8,IJ1-IJ2,-IJ1,IJ2-,IJ3-IJ4,-IJ3,IJ4-,IJ5-IJ6,-IJ5,IJ6-,IJ7-IJ8,-IJ7,IJ8-,IJ1-IJ3,IJ4-IJ2,IJ3-IJ5,IJ5-IJ7,IJ7-IJ61,IJ4-IJ6,IJ6-IJ8,IJ8-IJ61,Main_Pump
0,0.037926912,0.037926912,0.037926912,0.037926912,0.006692069,0.0,0.0,0.0,0.0,7.2886983e-06,5.75156e-05,5.75156e-05,0.0006195769,0.004878452,0.0048784525,0.037926912,0.037926912,0.037926912,0.0,0.031234847,0.033048462,0.037926912,0.0066920687,0.0,0.0,0.0,0.0042588753,-7.2883668e-06,0.0,0.0005620613,0.031234844,0.033048462,0.0,0.0,7.288656e-06,0.004878452,0.0006195766,5.02269e-05,0.037926912
3600,0.037926912,0.037926912,0.037926912,0.037926912,0.006692069,0.0,0.0,0.0,0.0,7.2886974e-06,5.75156e-05,5.75156e-05,0.0006195769,0.004878452,0.0048784525,0.037926912,0.037926912,0.037926912,0.0,0.031234847,0.033048462,0.037926912,0.0066920687,0.0,0.0,0.0,0.0042588753,-7.288375e-06,0.0,0.0005620613,0.031234844,0.033048462,0.0,0.0,7.2886473e-06,0.004878452,0.0006195766,5.0226896e-05,0.037926912
7200,0.037926912,0.037926912,0.037926912,0.037926912,0.006692069,0.0,0.0,0.0,0.0,7.2886987e-06,5.75156e-05,5.75156e-05,0.0006195769,0.004878452,0.0048784525,0.037926912,0.037926912,0.037926912,0.0,0.031234847,0.033048462,0.037926912,0.0066920687,0.0,0.0,0.0,0.0042588753,-7.2883495e-06,0.0,0.0005620613,0.031234844,0.033048462,0.0,0.0,7.2886305e-06,0.004878452,0.00061957655,5.0226896e-05,0.037926912
10800,0.037926912,0.037926912,0.037926912,0.037926912,0.006692069,0.0,0.0,0.0,0.0,7.2886983e-06,5.75156e-05,5.75156e-05,0.0006195769,0.004878452,0.0048784525,0.037926912,0.037926912,0.037926912,0.0,0.031234847,0.033048462,0.037926912,0.0066920687,0.0,0.0,0.0,0.0042588753,-7.288375e-06,0.0,0.0005620613,0.031234844,0.033048462,0.0,0.0,7.2886305e-06,0.004878452,0.0006195766,5.02269e-05,0.037926912
14400,0.037926912,0.037926912,0.037926912,0.037926912,0.006692069,0.0,0.0,0.0,0.0,7.2886965e-06,5.75156e-05,5.75156e-05,0.0006195769,0.004878452,0.0048784525,0.037926912,0.037926912,0.037926912,0.0,0.031234847,0.033048462,0.037926912,0.0066920687,0.0,0.0,0.0,0.0042588753,-7.2883836e-06,0.0,0.0005620613,0.031234844,0.033048462,0.0,0.0,7.288682e-06,0.004878452,0.0006195766,5.02269e-05,0.037926912
18000,0.037926912,0.037926912,0.037926912,0.037926912,0.006692069,0.0,0.0,0.0,0.0,7.2886987e-06,5.75156e-05,5.75156e-05,0.0006195769,0.004878452,0.0048784525,0.037926912,0.037926912,0.037926912,0.0,0.031234847,0.033048462,0.037926912,0.0066920687,0.0,0.0,0.0,0.0042588753,-7.2883668e-06,0.0,0.0005620613,0.031234844,0.033048462,0.0,0.0,7.2886387e-06,0.004878452,0.0006195766,5.0226903e-05,0.037926912
21600,0.037926912,0.037926912,0.037926912,0.037926912,0.006692069,0.0,0.0,0.0,0.0,7.2886974e-06,5.75156e-05,5.75156e-05,0.0006195769,0.004878452,0.0048784525,0.037926912,0.037926912,0.037926912,0.0,0.031234847,0.033048462,0.037926912,0.0066920687,0.0,0.0,0.0,0.0042588753,-7.2883836e-06,0.0,0.0005620613,0.031234844,0.033048462,0.0,0.0,7.288656e-06,0.004878452,0.0006195766,5.02269e-05,0.037926912
25200,0.037926912,0.037926912,0.037926912,0.037926912,0.006692069,0.0,0.0,0.0,0.0,7.2886983e-06,5.75156e-05,5.75156e-05,0.0006195769,0.004878452,0.0048784525,0.037926912,0.037926912,0.037926912,0.0,0.031234847,0.033048462,0.037926912,0.0066920687,0.0,0.0,0.0,0.0042588753,-7.2883668e-06,0.0,0.0005620613,0.031234844,0.033048462,0.0,0.0,7.288656e-06,0.004878452,0.0006195766,5.0226903e-05,0.037926912
28800,0.037926912,0.037926912,0.037926912,0.037926912,0.006692069,0.0,0.0,0.0,0.0,7.2886987e-06,5.75156e-05,5.75156e-05,0.0006195769,0.004878452,0.0048784525,0.037926912,0.037926912,0.037926912,0.0,0.031234847,0.033048462,0.037926912,0.0066920687,0.0,0.0,0.0,0.0042588753,-7.2883495e-06,0.0,0.0005620613,0.031234844,0.033048462,0.0,0.0,7.288656e-06,0.004878452,0.0006195766,5.0226903e-05,0.037926912
32400,0.037926912,0.037926912,0.037926912,0.037926912,0.006692069,0.0,0.0,0.0,0.0,7.2886983e-06,5.75156e-05,5.75156e-05,0.0006195769,0.004878452,0.0048784525,0.037926912,0.037926912,0.037926912,0.0,0.031234847,0.033048462,0.037926912,0.0066920687,0.0,0.0,0.0,0.0042588753,-7.288358e-06,0.0,0.0005620613,0.031234844,0.033048462,0.0,0.0,7.2886473e-06,0.004878452,0.0006195766,5.0226896e-05,0.037926912
36000,0.037926912,0.037926912,0.037926912,0.037926912,0.006692069,0.0,0.0,0.0,0.0,7.2886983e-06,5.75156e-05,5.75156e-05,0.0006195769,0.004878452,0.0048784525,0.037926912,0.037926912,0.037926912,0.0,0.031234847,0.033048462,0.037926912,0.0066920687,0.0,0.0,0.0,0.0042588753,-7.2883836e-06,0.0,0.0005620613,0.031234844,0.033048462,0.0,0.0,7.2886473e-06,0.004878452,0.00061957666,5.02269e-05,0.037926912
