,M1,M2,M3,P1,P2,P2_1,P2_2,P2_3,P3,P3_1,P3_3,P4,P4_1,P4_2,P4_3,P6,P7,P8,IJ1-IJ2,-IJ1,IJ2-,IJ3-IJ4,-IJ3,IJ4-,IJ5-IJ6,-IJ5,IJ6-,IJ7-IJ8,-IJ7,IJ8-,IJ1-IJ3,IJ4-IJ2,IJ3-IJ5,IJ5-IJ7,IJ7-IJ61,IJ4-IJ6,IJ6-IJ8,IJ8-IJ61,Main_Pump
0,0.03804448,0.03804448,0.03804448,0.03804448,0.0048212036,0.0,0.0,3.2855936e-09,2.9802372e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.03804444,0.03804444,0.03804444,0.03804444,0.033223275,0.03804444,0.0,0.0048212036,0.0,0.0,0.0,0.0,0.0,9.822286e-09,0.0,-0.0048211687,0.0,3.7788364e-08,3.3203147e-08,2.514714e-08,0.0,0.0,0.0,0.03804448
3600,0.038044456,0.038044456,0.038044456,0.038044456,0.0048212004,0.0,0.0,8.018597e-10,7.9316986e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.03804446,0.03804446,0.03804446,0.03804446,0.03322326,0.03804446,0.0,0.0048212004,0.0,0.0,0.0,0.0,0.0,7.452916e-09,0.0,-0.0048212046,0.0,-3.2598377e-09,-3.7164424e-10,-1.3699255e-08,0.0,0.0,0.0,0.038044456
7200,0.03804446,0.03804446,0.03804446,0.03804446,0.004821201,0.0,0.0,1.7085489e-08,1.7089198e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.038044456,0.038044456,0.038044456,0.038044456,0.033223264,0.038044456,0.0,0.004821201,0.0,0.0,0.0,0.0,0.0,-1.489899e-08,0.0,-0.0048211976,0.0,3.4715641e-09,3.0384834e-10,-1.6589457e-08,0.0,0.0,0.0,0.03804446
10800,0.03804446,0.03804446,0.03804446,0.03804446,0.004821201,0.0,0.0,-1.3904282e-09,-9.2817426e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.038044456,0.038044456,0.038044456,0.038044456,0.033223264,0.038044456,0.0,0.004821201,0.0,0.0,0.0,0.0,0.0,6.3629173e-09,0.0,-0.004821196,0.0,1.9025741e-08,9.768307e-09,7.3437016e-09,0.0,0.0,0.0,0.03804446
14400,0.03804449,0.03804449,0.03804449,0.03804449,0.0048212064,0.0,0.0,-1.9599802e-09,-2.1175939e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.038044427,0.038044427,0.038044427,0.038044427,0.033223286,0.038044427,0.0,0.0048212064,0.0,0.0,0.0,0.0,0.0,-3.9422606e-08,0.0,-0.0048211403,0.0,6.505506e-08,6.401118e-08,4.6879123e-08,0.0,0.0,0.0,0.03804449
18000,0.03804445,0.03804445,0.03804445,0.03804445,0.0048211985,0.0,0.0,2.85988e-12,1.0910749e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.03804447,0.03804447,0.03804447,0.03804447,0.033223253,0.03804447,0.0,0.0048211985,0.0,0.0,0.0,0.0,0.0,2.6154068e-09,0.0,-0.0048212204,0.0,-1.8690105e-08,-1.905206e-08,5.289764e-08,0.0,0.0,0.0,0.03804445
21600,0.038044456,0.038044456,0.038044456,0.038044456,0.0048212004,0.0,0.0,6.879086e-10,1.0571876e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.03804446,0.03804446,0.03804446,0.03804446,0.03322326,0.03804446,0.0,0.0048212004,0.0,0.0,0.0,0.0,0.0,-7.8855614e-08,0.0,-0.0048212046,0.0,1.2877005e-07,1.0788742e-08,7.1026944e-09,0.0,0.0,0.0,0.038044456
25200,0.038044468,0.038044468,0.038044468,0.038044468,0.004821202,0.0,0.0,9.527017e-10,4.724395e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.038044453,0.038044453,0.038044453,0.038044453,0.033223268,0.038044453,0.0,0.004821202,0.0,0.0,0.0,0.0,0.0,-1.4989552e-09,0.0,-0.004821184,0.0,1.7698214e-08,1.5944742e-08,5.3052098e-08,0.0,0.0,0.0,0.038044468
28800,0.038044453,0.038044453,0.038044453,0.038044453,0.0048211995,0.0,0.0,-4.8087596e-08,-6.868941e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.038044464,0.038044464,0.038044464,0.038044464,0.033223256,0.038044464,0.0,0.0048211995,0.0,0.0,0.0,0.0,0.0,7.409369e-08,0.0,-0.0048212125,0.0,-1.3042027e-08,-1.3548959e-08,6.8512364e-08,0.0,0.0,0.0,0.038044453
32400,0.038044453,0.038044453,0.038044453,0.038044453,0.0048211995,0.0,0.0,2.0789948e-09,2.3617874e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.038044464,0.038044464,0.038044464,0.038044464,0.033223256,0.038044464,0.0,0.0048211995,0.0,0.0,0.0,0.0,0.0,1.0816799e-08,0.0,-0.0048212125,0.0,-1.6791978e-08,-1.16015e-08,-1.7663003e-09,0.0,0.0,0.0,0.038044453
