,M1,M2,M3,P1,P2,P2_1,P2_2,P2_3,P3,P3_1,P3_3,P4,P4_1,P4_2,P4_3,P6,P7,P8,IJ1-IJ2,-IJ1,IJ2-,IJ3-IJ4,-IJ3,IJ4-,IJ5-IJ6,-IJ5,IJ6-,IJ7-IJ8,-IJ7,IJ8-,IJ1-IJ3,IJ4-IJ2,IJ3-IJ5,IJ5-IJ7,IJ7-IJ61,IJ4-IJ6,IJ6-IJ8,IJ8-IJ61,Main_Pump
0,0.037942443,0.037942443,0.037942443,0.037942443,0.0066948086,0.0,0.0,0.0,0.0,2.0075275e-08,0.0,0.0,0.0,0.0,0.0066947727,0.037942234,0.037942234,0.037942234,0.0,0.031247634,0.031247465,0.037942234,0.0066948086,0.0066947723,0.0,0.0,0.0,1.7355603e-07,0.0,0.0,0.031247634,0.031247465,2.0405349e-07,2.0374291e-07,2.5743878e-08,0.0,0.0,0.0,0.037942443
3600,0.03794234,0.03794234,0.03794234,0.03794234,0.00669479,0.0,0.0,0.0,0.0,2.6916163e-09,0.0,0.0,0.0,0.0,0.0066947904,0.03794234,0.03794234,0.03794234,0.0,0.031247545,0.031247549,0.03794234,0.00669479,0.0066947904,0.0,0.0,0.0,-3.914895e-09,0.0,0.0,0.031247545,0.031247549,-1.912059e-09,-9.31769e-10,5.375468e-10,0.0,0.0,-2.4315179e-09,0.03794234
7200,0.037942357,0.037942357,0.037942357,0.037942357,0.0066947937,0.0,0.0,0.0,0.0,1.1554067e-07,0.0,0.0,0.0,0.0,0.0066947867,0.037942316,0.037942316,0.037942316,0.0,0.031247566,0.031247532,0.037942316,0.0066947937,0.0066947867,0.0,0.0,0.0,-7.723215e-08,0.0,0.0,0.031247562,0.03124753,4.1892115e-08,4.184073e-08,1.1906035e-07,0.0,0.0,-1.1213909e-07,0.037942357
10800,0.037942316,0.037942316,0.037942316,0.037942316,0.0066947867,0.0,0.0,0.0,0.0,-4.992323e-09,0.0,0.0,0.0,0.0,0.0066947937,0.037942357,0.037942357,0.037942357,0.0,0.031247532,0.031247566,0.037942357,0.0066947867,0.0066947937,0.0,0.0,0.0,-3.9562405e-08,0.0,0.0,0.03124753,0.031247562,-4.1475293e-08,-4.1340193e-08,-9.120843e-09,0.0,0.0,-4.1207606e-08,0.037942316
14400,0.037942324,0.037942324,0.037942324,0.037942324,0.006694788,0.0,0.0,0.0,0.0,4.4910675e-09,0.0,0.0,0.0,0.0,0.006694793,0.03794235,0.03794235,0.03794235,0.0,0.031247536,0.031247558,0.037942346,0.006694788,0.0066947923,0.0,0.0,0.0,1.3376006e-09,0.0,0.0,0.031247536,0.031247556,-5.078862e-08,-5.2441656e-08,3.8690633e-09,0.0,0.0,-4.3839523e-09,0.037942324
18000,0.03794234,0.03794234,0.03794234,0.03794234,0.0066947904,0.0,0.0,0.0,0.0,-4.80191e-09,0.0,0.0,0.0,0.0,0.00669479,0.03794234,0.03794234,0.03794234,0.0,0.031247549,0.031247545,0.037942335,0.0066947904,0.00669479,0.0,0.0,0.0,1.3291019e-08,0.0,0.0,0.031247549,0.031247545,4.3008375e-09,5.3457385e-09,-4.5919424e-09,0.0,0.0,3.13649e-09,0.03794234
21600,0.03794234,0.03794234,0.03794234,0.03794234,0.0066947904,0.0,0.0,0.0,0.0,2.2343087e-09,0.0,0.0,0.0,0.0,0.00669479,0.03794234,0.03794234,0.03794234,0.0,0.031247549,0.031247545,0.037942335,0.0066947904,0.00669479,0.0,0.0,0.0,4.502052e-09,0.0,0.0,0.031247549,0.031247545,4.4736526e-09,-6.802357e-09,1.6371214e-09,0.0,0.0,-3.407579e-09,0.03794234
25200,0.037942298,0.037942298,0.037942298,0.037942298,0.0066947825,0.0,0.0,0.0,0.0,2.9749953e-10,0.0,0.0,0.0,0.0,0.0066947974,0.03794238,0.03794238,0.03794238,0.0,0.031247512,0.031247584,0.03794238,0.0066947825,0.006694797,0.0,0.0,0.0,-7.4839754e-08,0.0,0.0,0.031247512,0.03124758,-8.588658e-08,-1.0964458e-07,-1.0513223e-08,0.0,0.0,-9.739435e-10,0.037942298
28800,0.037942283,0.037942283,0.037942283,0.037942283,0.00669478,0.0,0.0,0.0,0.0,-5.4815326e-09,0.0,0.0,0.0,0.0,0.0066947998,0.037942395,0.037942395,0.037942395,0.0,0.031247502,0.031247593,0.037942395,0.00669478,0.0066947998,0.0,0.0,0.0,-5.5357123e-08,0.0,0.0,0.031247502,0.031247593,-1.1160212e-07,-1.02867574e-07,-8.352289e-10,0.0,0.0,-7.912777e-09,0.037942283
32400,0.037942316,0.037942316,0.037942316,0.037942316,0.0066947867,0.0,0.0,0.0,0.0,-5.0860184e-08,0.0,0.0,0.0,0.0,0.0066947937,0.037942357,0.037942357,0.037942357,0.0,0.031247532,0.031247562,0.037942354,0.0066947867,0.0066947932,0.0,0.0,0.0,-7.122236e-09,0.0,0.0,0.031247532,0.031247562,-3.7930135e-08,-4.5477766e-08,-2.9076624e-08,0.0,0.0,-3.530903e-08,0.037942316
36000,0.037942458,0.037942458,0.037942458,0.037942458,0.006694812,0.0,0.0,0.0,0.0,9.000824e-10,0.0,0.0,0.0,0.0,0.006694769,0.03794222,0.03794222,0.03794222,0.0,0.031247651,0.03124745,0.037942216,0.006694812,0.0066947686,0.0,0.0,0.0,1.8333167e-09,0.0,0.0,0.031247647,0.031247448,2.4229428e-07,1.2877005e-07,1.5397543e-09,0.0,0.0,2.4040836e-09,0.037942458
39600,0.03794229,0.03794229,0.03794229,0.03794229,0.0066947816,0.0,0.0,0.0,0.0,-7.869003e-09,0.0,0.0,0.0,0.0,0.0066947984,0.037942387,0.037942387,0.037942387,0.0,0.031247508,0.031247586,0.037942387,0.0066947816,0.0066947984,0.0,0.0,0.0,-3.6153637e-08,0.0,0.0,0.031247504,0.031247586,-9.455274e-08,-9.350968e-08,-7.443693e-08,0.0,0.0,-8.332079e-11,0.03794229
43200,0.03794234,0.03794234,0.03794234,0.03794234,0.0066947904,0.0,0.0,0.0,0.0,5.9067187e-09,0.0,0.0,0.0,0.0,0.00669479,0.03794234,0.03794234,0.03794234,0.0,0.031247549,0.031247545,0.037942335,0.0066947904,0.00669479,0.0,0.0,0.0,-5.227347e-09,0.0,0.0,0.031247549,0.031247545,3.6369767e-09,1.2759809e-08,7.598629e-09,0.0,0.0,-6.004591e-09,0.03794234
46800,0.037942357,0.037942357,0.037942357,0.037942357,0.0066947937,0.0,0.0,0.0,0.0,-7.533348e-10,0.0,0.0,0.0,0.0,0.006694787,0.037942316,0.037942316,0.037942316,0.0,0.031247562,0.031247532,0.037942316,0.0066947937,0.0066947867,0.0,0.0,0.0,3.8231487e-08,0.0,0.0,0.031247562,0.031247532,3.486794e-08,3.415516e-08,-4.2692694e-09,0.0,0.0,1.04716555e-08,0.037942357
50400,0.037942354,0.037942354,0.037942354,0.037942354,0.0066947932,0.0,0.0,0.0,0.0,-1.7257348e-09,0.0,0.0,0.0,0.0,0.006694787,0.03794232,0.03794232,0.03794232,0.0,0.031247562,0.031247532,0.037942316,0.0066947932,0.006694787,0.0,0.0,0.0,7.983275e-09,0.0,0.0,0.031247562,0.031247532,3.804108e-08,3.8755243e-08,1.0449529e-08,0.0,0.0,-6.2456404e-09,0.037942354
54000,0.037942436,0.037942436,0.037942436,0.037942436,0.0066948077,0.0,0.0,0.0,0.0,-7.2645627e-09,0.0,0.0,0.0,0.0,0.006694773,0.03794224,0.03794224,0.03794224,0.0,0.031247629,0.031247469,0.03794224,0.0066948077,0.006694773,0.0,0.0,0.0,2.2675226e-09,0.0,0.0,0.031247627,0.031247469,1.9553202e-07,0.0,-4.1617847e-09,0.0,0.0,7.070981e-09,0.037942436
57600,0.037942342,0.037942342,0.037942342,0.037942342,0.0066947904,0.0,0.0,0.0,0.0,-2.9409473e-09,0.0,0.0,0.0,0.0,0.00669479,0.037942335,0.037942335,0.037942335,0.0,0.031247549,0.031247545,0.037942335,0.0066947904,0.0066947895,0.0,0.0,0.0,6.8931536e-09,0.0,0.0,0.031247549,0.031247545,2.417691e-10,3.779542e-09,-3.3248412e-10,0.0,0.0,-7.580879e-09,0.037942342
61200,0.037942305,0.037942305,0.037942305,0.037942305,0.006694784,0.0,0.0,0.0,0.0,1.5211806e-09,0.0,0.0,0.0,0.0,0.006694796,0.037942372,0.037942372,0.037942372,0.0,0.031247519,0.031247577,0.037942372,0.006694784,0.006694796,0.0,0.0,0.0,-4.738621e-08,0.0,0.0,0.031247519,0.031247571,-6.629154e-08,-6.667062e-08,4.770254e-10,0.0,0.0,7.060014e-09,0.037942305
64800,0.037942342,0.037942342,0.037942342,0.037942342,0.006694791,0.0,0.0,0.0,0.0,3.0001133e-09,0.0,0.0,0.0,0.0,0.0066947895,0.037942335,0.037942335,0.037942335,0.0,0.031247549,0.031247545,0.037942335,0.006694791,0.0066947895,0.0,0.0,0.0,4.373827e-09,0.0,0.0,0.031247549,0.031247545,9.175351e-09,4.2978057e-09,1.91011e-09,0.0,0.0,5.7590848e-09,0.037942342
68400,0.037942328,0.037942328,0.037942328,0.037942328,0.006694789,0.0,0.0,0.0,0.0,2.6827053e-08,0.0,0.0,0.0,0.0,0.006694792,0.037942342,0.037942342,0.037942342,0.0,0.031247543,0.031247556,0.037942342,0.006694789,0.006694792,0.0,0.0,0.0,-4.527119e-09,0.0,0.0,0.03124754,0.031247552,-1.8499632e-08,-1.6787304e-08,-1.2700294e-08,0.0,0.0,-6.381804e-09,0.037942328
72000,0.03794234,0.03794234,0.03794234,0.03794234,0.0066947904,0.0,0.0,0.0,0.0,3.0297402e-09,0.0,0.0,0.0,0.0,0.00669479,0.03794234,0.03794234,0.03794234,0.0,0.031247549,0.031247545,0.037942335,0.0066947904,0.00669479,0.0,0.0,0.0,6.365137e-09,0.0,0.0,0.031247549,0.031247545,3.771639e-09,2.6146225e-09,-7.341006e-10,0.0,0.0,3.8731285e-09,0.03794234
75600,0.03794233,0.03794233,0.03794233,0.03794233,0.006694789,0.0,0.0,0.0,0.0,-2.9510778e-09,0.0,0.0,0.0,0.0,0.006694792,0.037942342,0.037942342,0.037942342,0.0,0.031247543,0.031247556,0.037942342,0.006694789,0.0066947914,0.0,0.0,0.0,-2.4938323e-08,0.0,0.0,0.03124754,0.031247552,-1.5658525e-08,-1.5875292e-08,-1.6061263e-09,0.0,0.0,-1.2122057e-08,0.03794233
79200,0.037942335,0.037942335,0.037942335,0.037942335,0.00669479,0.0,0.0,0.0,0.0,-1.7692573e-09,0.0,0.0,0.0,0.0,0.006694791,0.037942342,0.037942342,0.037942342,0.0,0.031247545,0.031247549,0.03794234,0.0066947895,0.0066947904,0.0,0.0,0.0,1.1184086e-09,0.0,0.0,0.031247545,0.031247549,-4.456908e-09,-4.3092943e-09,-4.3490833e-09,0.0,0.0,7.1540945e-10,0.037942335
